id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
36|A dialect spoken in a specific geographical region is called a|Sociolect|Geolect / Regional dialect|Idiolect|Standard language|Geolect / Regional dialect|MJC-6_U1_T1.1|30
37|Which aspect of language relates to pronunciation alone without structural differences?|Dialect|Accent|Register|Jargon|Accent|MJC-6_U1_T1.1|30
38|What is the primary motive behind the creation of a pidgin language?|Literature creation|Trade and practical communication|Poetic expression|Religious ceremonies|Trade and practical communication|MJC-6_U1_T1.1|30
39|Which term refers to the specialized technical vocabulary of a specific group or field?|Jargon|Argot|Pidgin|Accent|Jargon|MJC-6_U1_T1.1|30
40|Ferdinand de Saussure's influential lecture notes were posthumously published as|Syntactic Structures|Course in General Linguistics|Aspects of the Theory of Syntax|Language: An Introduction|Course in General Linguistics|MJC-6_U1_T1.1|30
41|Which landmark book by Noam Chomsky introduced the theory of Transformational-Generative Grammar in 1957?|Course in General Linguistics|Syntactic Structures|The Study of Language|Language and Mind|Syntactic Structures|MJC-6_U1_T1.1|30
42|The system of rules internalized by a native speaker that allows them to produce grammatical utterances is|Performance|Linguistic Competence|Parole|Creolization|Linguistic Competence|MJC-6_U1_T1.1|30
43|Which type of linguistics compares two or more languages to establish their historical relationships?|Descriptive linguistics|Comparative / Historical linguistics|Applied linguistics|Synchronic linguistics|Comparative / Historical linguistics|MJC-6_U1_T1.1|30
44|The process of language shift where a native language dies out completely is known as|Language death|Creolization|Standardization|Pidginization|Language death|MJC-6_U1_T1.1|30
45|Which variety of language is used in formal writing and public speaking as a norm across a nation?|Idiolect|Standard Language|Pidgin|Slang|Standard Language|MJC-6_U1_T1.1|30
46|Casual, highly informal words or expressions typical of a particular group are known as|Jargon|Slang|Register|Creole|Slang|MJC-6_U1_T1.1|30
47|Synchronic linguistics is also known as|Historical linguistics|Descriptive linguistics|Comparative linguistics|Evolutionary linguistics|Descriptive linguistics|MJC-6_U1_T1.1|30
48|Diachronic linguistics is also commonly called|Descriptive linguistics|Historical linguistics|Structural linguistics|Theoretical linguistics|Historical linguistics|MJC-6_U1_T1.1|30
49|What term describes the language from which a pidgin gets most of its vocabulary?|Substrate language|Superstrate / Lexifier language|Standard language|Creole language|Superstrate / Lexifier language|MJC-6_U1_T1.1|30
50|What term describes the native languages that influence the grammatical structure of a pidgin?|Lexifier language|Substrate language|Superstrate language|Standard language|Substrate language|MJC-6_U1_T1.1|30
