id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
15|The creation of words like Kleenex, Xerox, and Vaseline is an example of|Borrowing|Coinage|Blending|Conversion|Coinage|MJC-6_U3_T3.3|30
16|The English words piano (Italian), alcohol (Arabic), and robot (Czech) are examples of|Coinage|Borrowing|Compounding|Derivation|Borrowing|MJC-6_U3_T3.3|30
17|A loan translation or calque is a word formed by|Directly translating elements of a phrase from another language|Borrowing the exact foreign sound|Shortening a foreign word|Reversing foreign letters|Directly translating elements of a phrase from another language|MJC-6_U3_T3.3|30
18|The English phrase flea market translated directly from French marché aux puces is a|Coinage|Calque / Loan translation|Blend|Clipping|Calque / Loan translation|MJC-6_U3_T3.3|30
19|The word brunch formed from breakfast and lunch is an example of|Compounding|Blending|Clipping|Coinage|Blending|MJC-6_U3_T3.3|30
20|The word motel formed from motor and hotel is an example of|Blending|Compounding|Back-formation|Conversion|Blending|MJC-6_U3_T3.3|30
21|Shortening telephone to phone or gasoline to gas is called|Clipping|Back-formation|Coinage|Borrowing|Clipping|MJC-6_U3_T3.3|30
22|Shortening flu from influenza is an example of|Back-clipping|Fore-and-aft clipping|Front-clipping|Back-formation|Fore-and-aft clipping|MJC-6_U3_T3.3|30
23|Forming the verb televise from the existing noun television is an example of|Clipping|Back-formation|Conversion|Derivation|Back-formation|MJC-6_U3_T3.3|30
24|Forming the verb donate from donation is an example of|Back-formation|Clipping|Coinage|Conversion|Back-formation|MJC-6_U3_T3.3|30
25|Using the noun google as a verb ("I will google it") is an example of|Conversion / Category Change|Back-formation|Blending|Compounding|Conversion / Category Change|MJC-6_U3_T3.3|30
26|Conversion is also frequently called|Functional shift or Zero-derivation|Back-formation|Compounding|Coinage|Functional shift or Zero-derivation|MJC-6_U3_T3.3|30
27|The process of adding derivational affixes to a base word (e.g., happy to happiness) is|Affixation / Derivation|Compounding|Coinage|Conversion|Affixation / Derivation|MJC-6_U3_T3.3|30
28|What process forms words like UNESCO, laser, and radar?|Initialism|Acronymy|Clipping|Blending|Acronymy|MJC-6_U3_T3.3|30
29|What process forms abbreviations like ATM, VIP, and HTML?|Acronym|Initialism / Alphabetism|Coinage|Blending|Initialism / Alphabetism|MJC-6_U3_T3.3|30
30|The word Earl of Sandwich giving its name to the food item sandwich is an example of an|Eponym|Acronym|Coinage|Calque|Eponym|MJC-6_U3_T3.3|30
31|The creation of new words by repeating a word or sound with minor variation (e.g., zig-zag, flip-flop) is|Reduplication|Compounding|Blending|Coinage|Reduplication|MJC-6_U3_T3.3|30
32|Which of the following is an example of reduplication in English?|tick-tock|laptop|smartphone|blackbird|tick-tock|MJC-6_U3_T3.3|30
33|Combining a verb and a preposition to form a new compound noun (e.g., breakup, intake) is|Verb-Particle Compounding|Conversion|Clipping|Blending|Verb-Particle Compounding|MJC-6_U3_T3.3|30
34|A compound word whose meaning is predictable from its individual parts (e.g., greenhouse as a green house) is an|Endocentric compound|Exocentric compound|Eponym|Acronym|Endocentric compound|MJC-6_U3_T3.3|30
35|A compound word whose overall meaning lies outside its individual parts (e.g., pickpocket, redtape) is an|Endocentric compound|Exocentric compound|Acronym|Eponym|Exocentric compound|MJC-6_U3_T3.3|30
36|Are infixes common in standard formal English word formation?|Yes, very common|No, rare or limited to casual expletive insertions|They are used in every verb|Only used in past tense|No, rare or limited to casual expletive insertions|MJC-6_U3_T3.3|30
37|Inserting an element inside a word like fan-bloody-tastic is an informal example of|Prefixation|Suffixation|Infixation|Circumfixation|Infixation|MJC-6_U3_T3.3|30
38|Forming the word netiquette from network and etiquette is an example of|Compounding|Blending|Clipping|Conversion|Blending|MJC-6_U3_T3.3|30
39|Shortening doctor to doc or professor to prof is an example of|Clipping|Back-formation|Coinage|Acronym|Clipping|MJC-6_U3_T3.3|30
40|The term radar stands for Radio Detection and Ranging and is pronounced as a single word. It is an|Initialism|Acronym|Clipping|Eponym|Acronym|MJC-6_U3_T3.3|30
41|Combining two words with a hyphen or as one solid word (e.g., sun-flower or sunflower) represents|Blending|Compounding|Borrowing|Conversion|Compounding|MJC-6_U3_T3.3|30
42|The word biological science originally supplied the historical origin of which linguistic term?|Syntax|Morphology|Phonetics|Semantics|Morphology|MJC-6_U3_T3.3|30
43|Which word process creates words by imitating natural environmental sounds (e.g., cuckoo, splash, buzz)?|Onomatopoeia|Coinage|Borrowing|Eponym|Onomatopoeia|MJC-6_U3_T3.3|30
44|Words like pop, hiss, splash, and murmur are examples of|Onomatopoeia|Eponyms|Acronyms|Calques|Onomatopoeia|MJC-6_U3_T3.3|30
45|Creating a shortened pet name or informal word ending in -ie or -y (e.g., movie from moving picture) is|Hypocorism|Back-formation|Conversion|Coinage|Hypocorism|MJC-6_U3_T3.3|30
46|Forming the word Aussie for Australian or barbie for barbecue in Australian English illustrates|Hypocorism|Compounding|Calque|Coinage|Hypocorism|MJC-6_U3_T3.3|30
47|Forming a new word by joining parts of two distinct words where both retain primary lexical status is|Blending|Compounding|Clipping|Back-formation|Blending|MJC-6_U3_T3.3|30
48|Which process is responsible for generating the largest volume of technical and general English vocabulary throughout history?|Coinage|Affixation / Derivation and Borrowing|Reduplication|Initialisms|Affixation / Derivation and Borrowing|MJC-6_U3_T3.3|30
49|What process created the verb burglarize or burgle from burglar?|Clipping|Back-formation|Coinage|Conversion|Back-formation|MJC-6_U3_T3.3|30
50|What word formation process takes an existing phrase and condenses it into an abbreviated form pronounced letter by letter?|Acronym|Initialism / Alphabetism|Blend|Eponym|Initialism / Alphabetism|MJC-6_U3_T3.3|30
