id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
19|The suffix -er in broader (as in colder vs. broader) is classified as an|Derivational suffix|Inflectional suffix (comparative)|Functional free morpheme|Lexical root|Inflectional suffix (comparative)|MJC-6_U3_T3.2|30
20|The suffix -er in teacher (one who teaches) is classified as an|Inflectional suffix|Derivational suffix|Free functional morpheme|Infix|Derivational suffix|MJC-6_U3_T3.2|30
21|When both derivational and inflectional affixes are attached to the same root, what is the mandatory structural order?|Inflectional before Derivational|Derivational before Inflectional|Order does not matter|Inflectional goes inside the root|Derivational before Inflectional|MJC-6_U3_T3.2|30
22|In the word teachers, what is the order of morphemes attached to the root teach?|teach (root) + -er (inflectional) + -s (derivational)|teach (root) + -er (derivational) + -s (inflectional)|teach (root) + -s (inflectional) + -er (derivational)|teach (root) + -s (derivational) + -er (inflectional)|teach (root) + -er (derivational) + -s (inflectional)|MJC-6_U3_T3.2|30
23|Bound morphemes that cannot stand alone but carry the core meaning of a word, such as -ceive in receive, are called|Bound Roots (or Cranberry Morphemes)|Free Functional Morphemes|Inflectional Affixes|Zero Morphemes|Bound Roots (or Cranberry Morphemes)|MJC-6_U3_T3.2|30
24|In words like receive, deceive, and permit, elements like -ceive and -mit are examples of|Free lexical morphemes|Bound roots|Inflectional suffixes|Functional words|Bound roots|MJC-6_U3_T3.2|30
25|A bound morpheme that occurs in only one specific word in a language, such as cran- in cranberry, is known as a|Cranberry (or Unique) Morpheme|Free Lexical Morpheme|Inflectional Prefix|Zero Morph|Cranberry (or Unique) Morpheme|MJC-6_U3_T3.2|30
26|In the word unfaithfulness, how many bound derivational morphemes are present?|1|2|3|4|3|MJC-6_U3_T3.2|30
27|In the word unfaithfulness, what is the single free lexical root?|un-|faith|-ful|-ness|faith|MJC-6_U3_T3.2|30
28|The suffix {-ed} in walked represents which specific inflectional category?|Past participle|Past tense|Third-person singular|Comparative|Past tense|MJC-6_U3_T3.2|30
29|The suffix {-ing} in eating represents which inflectional category?|Past tense|Present participle / Progressive|Possessive|Superlative|Present participle / Progressive|MJC-6_U3_T3.2|30
30|The suffix {'s} in Mary's book represents which inflectional category?|Plural|Possessive|Past tense|Third-person singular|Possessive|MJC-6_U3_T3.2|30
31|The suffix {-est} in fastest represents which inflectional category?|Comparative|Superlative|Plural|Derivational adjective|Superlative|MJC-6_U3_T3.2|30
32|Which of the following words contains a derivational prefix that does NOT change the part of speech?|rewrite (verb to verb)|kingdom (noun to noun)|unhappy (adjective to adjective)|All of the above|All of the above|MJC-6_U3_T3.2|30
33|Do English derivational prefixes generally change the word class (part of speech) of the root?|Yes, almost always|No, they usually alter meaning without changing word class|They change nouns to verbs only|They act as inflectional markers|No, they usually alter meaning without changing word class|MJC-6_U3_T3.2|30
34|Which type of affix in English is exclusively derivational?|Prefixes|Inflectional suffixes|Possessive markers|Plural endings|Prefixes|MJC-6_U3_T3.2|30
35|Are there any inflectional prefixes in standard English?|Yes, many|No, all English inflectional morphemes are suffixes|Only three|Only in medical terms|No, all English inflectional morphemes are suffixes|MJC-6_U3_T3.2|30
36|Which of the following is a free functional morpheme?|ship|ment|with|dark|with|MJC-6_U3_T3.2|30
37|Which of the following is a free lexical morpheme?|under|because|computer|the|computer|MJC-6_U3_T3.2|30
38|In the word kingdoms, what type of morpheme is -dom?|Free functional morpheme|Bound derivational morpheme|Bound inflectional morpheme|Bound root|Bound derivational morpheme|MJC-6_U3_T3.2|30
39|In the word kingdoms, what type of morpheme is -s?|Bound derivational morpheme|Bound inflectional morpheme|Free lexical morpheme|Cranberry morpheme|Bound inflectional morpheme|MJC-6_U3_T3.2|30
40|The process of creating new lexemes by adding derivational affixes to a base is called|Inflection|Derivation|Compounding|Blending|Derivation|MJC-6_U3_T3.2|30
41|Which morpheme type carries the principal semantic content or meaning in a sentence?|Content / Lexical Morphemes|Grammatical / Functional Morphemes|Inflectional Suffixes|Zero Morphemes|Content / Lexical Morphemes|MJC-6_U3_T3.2|30
42|Which morpheme type serves primarily to join or indicate relationships between structural units in syntax?|Lexical Morphemes|Functional / Grammatical Morphemes|Derivational Affixes|Bound Roots|Functional / Grammatical Morphemes|MJC-6_U3_T3.2|30
43|In the sentence "The child ate an apple", which words are functional morphemes?|child, ate, apple|The, an|child, apple|ate, apple|The, an|MJC-6_U3_T3.2|30
44|In the sentence "The child ate an apple", which words are lexical morphemes?|The, an|child, ate, apple|The, ate|an, apple|child, ate, apple|MJC-6_U3_T3.2|30
45|Which term describes the base or core unit to which any morphological affix can be attached?|Coda|Stem / Root / Base|Onset|Allophone|Stem / Root / Base|MJC-6_U3_T3.2|30
46|What type of morpheme is the prefix dis- in disagree?|Bound derivational morpheme|Bound inflectional morpheme|Free lexical morpheme|Free functional morpheme|Bound derivational morpheme|MJC-6_U3_T3.2|30
47|What type of morpheme is the suffix -ize in modernize?|Bound inflectional morpheme|Bound derivational morpheme|Free functional morpheme|Bound root|Bound derivational morpheme|MJC-6_U3_T3.2|30
48|Which of the following contains an inflectional morpheme indicating third-person singular present tense?|She sings softly|Singing is fun|The singer was great|She is a songstress|She sings softly|MJC-6_U3_T3.2|30
49|How do derivational morphemes differ from inflectional morphemes in terms of productivity?|Inflectional morphemes apply universally to almost all members of a word class, whereas derivational affixes have restricted productivity|Derivational morphemes apply to every word in English|Inflectional morphemes create new dictionary entries|Derivational morphemes never change meanings|Inflectional morphemes apply universally to almost all members of a word class, whereas derivational affixes have restricted productivity|MJC-6_U3_T3.2|30
50|In morphological analysis, what is the classification of the suffix -en in the word wooden?|Inflectional plural suffix|Derivational suffix (Noun to Adjective)|Inflectional past participle suffix|Free functional morpheme|Derivational suffix (Noun to Adjective)|MJC-6_U3_T3.2|30
