id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|The physical sound-image or written form of a word in Saussure's sign theory is the|Signified|Signifier|Referent|Concept|Signifier|MJC-6_U1_T1.1.3|30
17|The mental concept or meaning associated with a linguistic sign in Saussure's theory is the|Signifier|Signified|Referent|Symbol|Signified|MJC-6_U1_T1.1.3|30
18|Which of the following is an example of a synchronic study of English?|Tracing the evolution of Old English to Modern English|Analyzing the grammar of 21st-century English|Comparing Sanskrit and Proto-Indo-European roots|Studying sound shifts from 14th to 16th century|Analyzing the grammar of 21st-century English|MJC-6_U1_T1.1.3|30
19|Which of the following is an example of a diachronic study of language?|Describing the vowel system of contemporary Received Pronunciation|Investigating the Great Vowel Shift in English history|Mapping current regional dialects in London|Analyzing modern slang used by teenagers|Investigating the Great Vowel Shift in English history|MJC-6_U1_T1.1.3|30
20|A sentence like "The cat sat on the mat" demonstrates which relationship among its ordered words?|Paradigmatic relation|Syntagmatic relation|Diachronic relation|Etymological relation|Syntagmatic relation|MJC-6_U1_T1.1.3|30
21|Substituting "cat" with "dog", "boy", or "teacher" in the sentence "The ___ sat" illustrates a|Syntagmatic relation|Paradigmatic relation|Diachronic relation|Synchronic shift|Paradigmatic relation|MJC-6_U1_T1.1.3|30
22|Which dichotomy distinguishes between the social linguistic system and individual speech performance?|Synchronic vs Diachronic|Langue vs Parole|Syntagmatic vs Paradigmatic|Signifier vs Signified|Langue vs Parole|MJC-6_U1_T1.1.3|30
23|Which dichotomy distinguishes between studying language at a slice of time versus across historical time?|Langue vs Parole|Synchronic vs Diachronic|Syntagmatic vs Paradigmatic|Competence vs Performance|Synchronic vs Diachronic|MJC-6_U1_T1.1.3|30
24|According to Saussure, langue is primarily|Individual and ephemeral|Social, abstract, and systematic|Variable and unpredictable|Physical and acoustic|Social, abstract, and systematic|MJC-6_U1_T1.1.3|30
25|According to Saussure, parole is primarily|Abstract and social|Individual, concrete, and execution-based|Systemic and rule-bound|Universal and innate|Individual, concrete, and execution-based|MJC-6_U1_T1.1.3|30
26|The relationship between the signifier and the signified in human language is fundamentally|Inherent and natural|Arbitrary and conventional|Biologically determined|Logically required|Arbitrary and conventional|MJC-6_U1_T1.1.3|30
27|Which famous work containing Saussure's lectures was published posthumously in 1916?|Syntactic Structures|Course in General Linguistics|Aspects of the Theory of Syntax|Language: An Introduction|Course in General Linguistics|MJC-6_U1_T1.1.3|30
28|Who edited and published Saussure's Course in General Linguistics after his death?|Noam Chomsky and Leonard Bloomfield|Charles Bally and Albert Sechehaye|Roman Jakobson and Nikolai Trubetzkoy|Edward Sapir and Benjamin Whorf|Charles Bally and Albert Sechehaye|MJC-6_U1_T1.1.3|30
29|In a syntagmatic combination, the position of elements is dictated by|Random choice|Combinatorial rules and linear sequence of grammar|Historical origin|Phonetic pitch alone|Combinatorial rules and linear sequence of grammar|MJC-6_U1_T1.1.3|30
30|Paradigmatic choices are also referred to as choices along the axis of|Combination|Selection|Sequence|Linearity|Selection|MJC-6_U1_T1.1.3|30
31|Syntagmatic relations are also referred to as relations along the axis of|Selection|Combination|Association|Substitution|Combination|MJC-6_U1_T1.1.3|30
32|Which type of relationship exists in absentia (in absence of other choices)?|Syntagmatic relation|Paradigmatic relation|Diachronic relation|Linear relation|Paradigmatic relation|MJC-6_U1_T1.1.3|30
33|Which type of relationship exists in praesentia (in presence of co-occurring words)?|Paradigmatic relation|Syntagmatic relation|Diachronic relation|Associative relation|Syntagmatic relation|MJC-6_U1_T1.1.3|30
34|If a speaker stutters or slips of the tongue, this error belongs to the realm of|Langue|Parole|Competence|Semiotics|Parole|MJC-6_U1_T1.1.3|30
35|The grammatical rule system that enables a speaker to judge if a sentence is well-formed belongs to|Parole|Langue|Performance|Phonetics|Langue|MJC-6_U1_T1.1.3|30
36|Which linguistic discipline focuses on historical sound changes like Grimm's Law?|Synchronic phonology|Diachronic / Historical linguistics|Descriptive syntax|Sociolinguistics|Diachronic / Historical linguistics|MJC-6_U1_T1.1.3|30
37|Which school of thought was heavily influenced by Saussure's linguistic dichotomies?|Behaviorism|Structuralism|Generativism|Functionalism|Structuralism|MJC-6_U1_T1.1.3|30
38|In Chomsky's framework, the ideal speaker-listener's knowledge of language is called|Performance|Competence|Parole|Langue|Competence|MJC-6_U1_T1.1.3|30
39|In Chomsky's framework, the actual use of language in concrete situations is called|Competence|Performance|Langue|Signified|Performance|MJC-6_U1_T1.1.3|30
40|Can a single linguistic sign exist with only a signifier and no signified?|Yes, in poetry|No, signifier and signified form an interdependent unit|Yes, in foreign languages|Only in written form|No, signifier and signified form an interdependent unit|MJC-6_U1_T1.1.3|30
41|What analogy did Ferdinand de Saussure use to explain how Langue operates as a system?|A game of chess|A machine engine|A flowing river|A growing tree|A game of chess|MJC-6_U1_T1.1.3|30
42|Why did Saussure compare language to a game of chess?|Because both use written rules|Because moving one piece changes the value of all other pieces in the state|Because chess originated historically|Because chess is played individually|Because moving one piece changes the value of all other pieces in the state|MJC-6_U1_T1.1.3|30
43|When analyzing the sound system of Shakespearean English as it existed in 1600, you are conducting a|Diachronic study|Synchronic study|Comparative Indo-European study|Etymological study|Synchronic study|MJC-6_U1_T1.1.3|30
44|Tracing how the word "knight" changed its meaning from "boy/servant" to "noble warrior" is a|Synchronic study|Diachronic study|Syntagmatic study|Paradigmatic study|Diachronic study|MJC-6_U1_T1.1.3|30
45|Which relationship determines which word class (noun, verb, adjective) can fit into a structural slot?|Paradigmatic relation|Diachronic relation|Etymological relation|Acoustic relation|Paradigmatic relation|MJC-6_U1_T1.1.3|30
46|Which relationship governs word order and agreement rules in a sentence?|Paradigmatic relation|Syntagmatic relation|Associative relation|Diachronic relation|Syntagmatic relation|MJC-6_U1_T1.1.3|30
47|According to Saussure, language is a system of|Unrelated isolated symbols|Interdependent signs defined by their differences|Fixed physical sounds|Purely historical facts|Interdependent signs defined by their differences|MJC-6_U1_T1.1.3|30
48|What term refers to the study of signs and sign systems pioneered by Saussure?|Philology|Semiotics or Semiology|Etymology|Morphology|Semiotics or Semiology|MJC-6_U1_T1.1.3|30
49|How are linguistic signs value-defined in a structural system?|By their absolute physical sound|By their contrast and differences with other signs in the system|By their dictionary size|By their historical age|By their contrast and differences with other signs in the system|MJC-6_U1_T1.1.3|30
50|Which dichotomy primary addresses the dimension of time in language study?|Langue vs Parole|Synchronic vs Diachronic|Syntagmatic vs Paradigmatic|Signifier vs Signified|Synchronic vs Diachronic|MJC-6_U1_T1.1.3|30
