id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|आलोचनात्मक चिंतन में 'तर्कसंगतता' (Rationality) का क्या अर्थ है?|साक्ष्यों और तर्कों के आधार पर निष्कर्ष निकालना|व्यक्तिगत भावनाओं से संचालित होना|अफ़वाहों पर भरोसा करना|दूसरों पर दबाव बनाना|साक्ष्यों और तर्कों के आधार पर निष्कर्ष निकालना|AEC-4_U3_T3.2.1|30
12|रचनात्मक सोच के चार चरणों में 'इंक्यूबेशन' (Incubation) चरण का क्या अर्थ है?|समस्या को अचेतन मन में शांत छोड़ना|विचार को तुरंत बेचना|डेटा एकत्र करना|गलतियाँ सुधारना|समस्या को अचेतन मन में शांत छोड़ना|AEC-4_U3_T3.2.1|30
13|रचनात्मक प्रक्रिया का 'आहा!' क्षण (Aha! Moment) किस चरण में आता है?|इल्युमिनेशन (Illumination / प्रदीप्ति)|तैयारी (Preparation)|सत्यापन (Verification)|इंक्यूबेशन (Incubation)|इल्युमिनेशन (Illumination / प्रदीप्ति)|AEC-4_U3_T3.2.1|30
14|निम्नलिखित में से कौन सा आलोचनात्मक सोच का एक प्रमुख गुण नहीं है?|अंधविश्वास और हठधर्मिता|जिज्ञासा|खुलापन (Open-mindedness)|संदेहवाद (Skepticism)|अंधविश्वास और हठधर्मिता|AEC-4_U3_T3.2.1|30
15|माइंड मैपिंग (Mind Mapping) तकनीक किस सोच में विचारों को दृश्य रूप से व्यवस्थित करने में मदद करती है?|रचनात्मक और आलोचनात्मक दोनों सोच में|केवल रटने में|केवल गणितीय हल में|किसी में नहीं|रचनात्मक और आलोचनात्मक दोनों सोच में|AEC-4_U3_T3.2.1|30
16|संज्ञानात्मक कौशल (Cognitive Skills) में आलोचनात्मक सोच की क्या भूमिका है?|सूचना का विश्लेषण, व्याख्या और मूल्यांकन करना|जानकारी को बिना समझे याद करना|केवल पढ़ना और लिखना|शारीरिक शक्ति बढ़ाना|सूचना का विश्लेषण, व्याख्या और मूल्यांकन करना|AEC-4_U3_T3.2.1|30
17|रचनात्मक सोच में 'मौलिकता' (Originality) का क्या अर्थ है?|विचार का अनूठा और नया होना|दूसरों के काम की नकल करना|पुराने विचारों को दोहराना|समान उत्तर देना|विचार का अनूठा और नया होना|AEC-4_U3_T3.2.1|30
18|आलोचनात्मक विचारक किसी दावों की पुष्टि के लिए सबसे पहले क्या माँगता है?|साक्ष्य और प्रमाण (Evidence and Proof)|विश्वास|लोकप्रियता|अधिकारी का आदेश|साक्ष्य और प्रमाण (Evidence and Proof)|AEC-4_U3_T3.2.1|30
19|पार्श्व चिंतन (Lateral Thinking) की अवधारणा का प्रतिपादन किसने किया था?|एडवर्ड डी बोनो|सिगमंड फ्रायड|अल्बर्ट बांडुरा|जॉन डीवी|एडवर्ड डी बोनो|AEC-4_U3_T3.2.1|30
20|एडवर्ड डी बोनो का 'Six Thinking Hats' मॉडल किसमें मदद करता है?|विभिन्न दृष्टिकोणों से सोचने और निर्णय लेने में|केवल कपड़े चुनने में|सैन्य वर्दी तय करने में|समय प्रबंधन में|विभिन्न दृष्टिकोणों से सोचने और निर्णय लेने में|AEC-4_U3_T3.2.1|30
21|Six Thinking Hats मॉडल में 'सफेद टोपी' (White Hat) किसको दर्शाती है?|तथ्य और उपलब्ध डेटा|भावनाएँ और अंतर्ज्ञान|सकारात्मक पहलू|नकारात्मक पहलू|तथ्य और उपलब्ध डेटा|AEC-4_U3_T3.2.1|30
22|Six Thinking Hats मॉडल में 'लाल टोपी' (Red Hat) किसका प्रतिनिधित्व करती है?|भावनाएँ और सहज ज्ञान|जोखिम और खतरे|रचनात्मकता|तर्क और आंकड़े|भावनाएँ और सहज ज्ञान|AEC-4_U3_T3.2.1|30
23|Six Thinking Hats मॉडल में 'काली टोपी' (Black Hat) का क्या कार्य है?|सावधानी, जोखिम और कमजोरियों की पहचान करना|सकारात्मकता देखना|नए विचार उत्पन्न करना|प्रक्रिया का संचालन करना|सावधानी, जोखिम और कमजोरियों की पहचान करना|AEC-4_U3_T3.2.1|30
24|Six Thinking Hats मॉडल में 'हरी टोपी' (Green Hat) किस बात का प्रतीक है?|रचनात्मकता और नए विकल्प|केवल उदासी|सच्चाई|नियंत्रण|रचनात्मकता और नए विकल्प|AEC-4_U3_T3.2.1|30
25|आलोचनात्मक सोच में 'संदेहवाद' (Healthy Skepticism) का क्या अर्थ है?|हर बात पर बिना साक्ष्य के विश्वास न करना|हर किसी से नफरत करना|हमेशा नकारात्मक रहना|अपनी राय बदलना|हर बात पर बिना साक्ष्य के विश्वास न करना|AEC-4_U3_T3.2.1|30
26|एनसीसी कैडेटों के लिए रणनीति बनाने में रचनात्मक सोच कैसे उपयोगी है?|चुनौतियों के लिए नए और अपरंपरागत समाधान खोजने में|पुराने नियमों को तोड़ने में|अनुशासनहीनता में|आदेशों की उपेक्षा करने में|चुनौतियों के लिए नए और अपरंपरागत समाधान खोजने में|AEC-4_U3_T3.2.1|30
27|समस्या समाधान में आलोचनात्मक और रचनात्मक सोच का संयोजन क्या प्रदान करता है?|सटीक, व्यावहारिक और नवाचारी समाधान|केवल भ्रम|धीमी प्रगति|असफलता|सटीक, व्यावहारिक और नवाचारी समाधान|AEC-4_U3_T3.2.1|30
28|'लचीलापन' (Flexibility) रचनात्मक सोच में क्या दर्शाता है?|विभिन्न दृष्टिकोणों से विचार करने की क्षमता|शारीरिक खिंचाव|एक ही विचार पर अड़े रहना|आसानी से हार मान लेना|विभिन्न दृष्टिकोणों से विचार करने की क्षमता|AEC-4_U3_T3.2.1|30
29|निम्नलिखित में से कौन सा कारक आलोचनात्मक सोच में बाधक है?|भावनात्मक आवेग और पूर्वाग्रह|जिज्ञासा|विश्लेषणात्मक सोच|सक्रिय श्रवण|भावनात्मक आवेग और पूर्वाग्रह|AEC-4_U3_T3.2.1|30
30|रचनात्मकता के विकास के लिए किस प्रकार का वातावरण आवश्यक है?|मुक्त, भयमुक्त और उत्साहवर्धक माहौल|अत्यधिक तनावपूर्ण और दंडात्मक|अत्यधिक कठोर और नियंत्रित|उदासीन वातावरण|मुक्त, भयमुक्त और उत्साहवर्धक माहौल|AEC-4_U3_T3.2.1|30
31|आलोचनात्मक सोच में 'तथ्य' (Fact) और 'राय' (Opinion) में अंतर करना क्यों आवश्यक है?|ताकि निष्पक्ष और वस्तुनिष्ठ निर्णय लिया जा सके|ताकि विवाद पैदा हो सके|ताकि दूसरों को नीचा दिखाया जा सके|समय बचाने के लिए|ताकि निष्पक्ष और वस्तुनिष्ठ निर्णय लिया जा सके|AEC-4_U3_T3.2.1|30
32|सॉक्रेटीस (सुकरात) की प्रश्नोत्तरी विधि (Socratic Questioning) मुख्य रूप से किसको बढ़ावा देती है?|गहन आलोचनात्मक चिंतन|केवल रटना|कथा वाचन|केवल उत्तर देना|गहन आलोचनात्मक चिंतन|AEC-4_U3_T3.2.1|30
33|जब कोई कैडेट किसी आपातकालीन स्थिति में तुरंत नया और प्रभावी तरीका खोजता है, तो वह किस सोच का उपयोग कर रहा है?|रचनात्मक और त्वरित सोच|परंपरागत सोच|निष्क्रिय सोच|अनुकूलित सोच|रचनात्मक और त्वरित सोच|AEC-4_U3_T3.2.1|30
34|आलोचनात्मक सोच का कौन सा घटक निष्कर्ष की वैधता की जांच करता है?|मूल्यांकन (Evaluation)|अनुमान|अवलोकन|स्मरण|मूल्यांकन (Evaluation)|AEC-4_U3_T3.2.1|30
35|रचनात्मक सोच में 'प्रवाह' (Fluency) का क्या अर्थ है?|कम समय में बड़ी संख्या में विचार उत्पन्न करना|तेज गति से बोलना|धाराप्रवाह लिखना|नदी की तरह बहना|कम समय में बड़ी संख्या में विचार उत्पन्न करना|AEC-4_U3_T3.2.1|30
36|आलोचनात्मक और रचनात्मक सोच जीवन कौशल (Life Skills) की किस श्रेणी में आते हैं?|चिंतन कौशल (Thinking Skills)|सामाजिक कौशल|भावनात्मक कौशल|व्यायाम कौशल|चिंतन कौशल (Thinking Skills)|AEC-4_U3_T3.2.1|30
37|असंगत या भ्रामक जानकारी (Fake News) को पहचानने के लिए कौन सी सोच सबसे उपयोगी है?|आलोचनात्मक सोच|काल्पनिक सोच|भावनात्मक सोच|रचनात्मक सोच|आलोचनात्मक सोच|AEC-4_U3_T3.2.1|30
38|रचनात्मक सोच में 'विस्तार' (Elaboration) का अर्थ क्या है?|विचारों में विस्तार और बारीकियां जोड़ना|संक्षिप्त करना|विचारों को मिटाना|संकोच करना|विचारों में विस्तार और बारीकियां जोड़ना|AEC-4_U3_T3.2.1|30
39|निम्नलिखित में से कौन सी गतिविधि कक्षा या कैम्प में आलोचनात्मक सोच बढ़ाती है?|वाद-विवाद और केस स्टडी (Debate and Case Study)|केवल एकांकी वाचन|नोट्स की सीधी नकल|मौन बैठकर सुनना|वाद-विवाद और केस स्टडी (Debate and Case Study)|AEC-4_U3_T3.2.1|30
40|क्या असफलता का डर (Fear of Failure) रचनात्मक सोच को दबाता है?|हाँ, यह नया प्रयोग करने से रोकता है|नहीं, यह रचनात्मकता बढ़ाता है|इसका कोई प्रभाव नहीं पड़ता|केवल लिखित परीक्षा में प्रभाव पड़ता है|हाँ, यह नया प्रयोग करने से रोकता है|AEC-4_U3_T3.2.1|30
41|आलोचनात्मक चिंतन में 'आगमन तर्क' (Inductive Reasoning) क्या है?|विशिष्ट उदाहरणों से सामान्य नियम की ओर बढ़ना|सामान्य नियम से विशिष्ट की ओर जाना|बिना किसी तर्क के सोचना|काल्पनिक तर्क देना|विशिष्ट उदाहरणों से सामान्य नियम की ओर बढ़ना|AEC-4_U3_T3.2.1|30
42|आलोचनात्मक चिंतन में 'निगमन तर्क' (Deductive Reasoning) क्या है?|सामान्य नियम से विशिष्ट निष्कर्ष की ओर बढ़ना|उदाहरणात्मक सोच|अंतर्ज्ञान पर आधारित सोच|अनियमित सोच|सामान्य नियम से विशिष्ट निष्कर्ष की ओर बढ़ना|AEC-4_U3_T3.2.1|30
43|रचनात्मक सोच विकसित करने में 'जिज्ञासा' (Curiosity) की क्या भूमिका है?|यह नए प्रश्नों और संभावनाओं की खोज को प्रेरित करती है|यह समय की बर्बादी कराती है|यह तनाव बढ़ाती है|यह एकाग्रता भंग करती है|यह नए प्रश्नों और संभावनाओं की खोज को प्रेरित करती है|AEC-4_U3_T3.2.1|30
44|एनसीसी कैडेटों के लिए मानचित्र अध्ययन (Map Reading) में आलोचनात्मक सोच कैसे मदद करती है?|भौगोलिक स्थितियों का विश्लेषण कर सही मार्ग चुनने में|केवल मानचित्र का चित्र बनाने में|मानचित्र को रटने में|दिशा छिपाने में|भौगोलिक स्थितियों का विश्लेषण कर सही मार्ग चुनने में|AEC-4_U3_T3.2.1|30
45|स्व-सुधार (Self-Correction) किस प्रकार की सोच की मुख्य विशेषता है?|आलोचनात्मक सोच|अहंकारी सोच|अंधविश्वासी सोच|आक्रामक सोच|आलोचनात्मक सोच|AEC-4_U3_T3.2.1|30
46|रचनात्मकता में 'एनालॉजी' (Analogy / सादृश्यता) का उपयोग कैसे होता है?|दो असमान वस्तुओं के बीच समानताएं खोजकर नई सोच बनाना|समान चीजों की तुलना करना|अंतर स्पष्ट न करना|केवल परिभाषाएं रटना|दो असमान वस्तुओं के बीच समानताएं खोजकर नई सोच बनाना|AEC-4_U3_T3.2.1|30
47|दृढ़ता (Perseverance) रचनात्मक प्रक्रिया में क्यों आवश्यक है?|शुरुआती असफलताओं के बावजूद विचार को विकसित करते रहने के लिए|तुरंत विचार त्यागने के लिए|दूसरों पर निर्भर रहने के लिए|आराम करने के लिए|शुरुआती असफलताओं के बावजूद विचार को विकसित करते रहने के लिए|AEC-4_U3_T3.2.1|30
48|खुले प्रश्न (Open-ended Questions) पूछना किस सोच को बढ़ावा देता है?|आलोचनात्मक और रचनात्मक सोच|केवल उत्तर रटने की क्षमता|मौन रहने की आदत|संकीर्ण सोच|आलोचनात्मक और रचनात्मक सोच|AEC-4_U3_T3.2.1|30
49|आलोचनात्मक सोच के बिना रचनात्मक सोच में क्या जोखिम हो सकता है?|विचार भले ही नया हो, पर वह व्यावहारिक या उपयोगी न हो|विचार बहुत सटीक हो जाएगा|कोई जोखिम नहीं है|काम आसान हो जाएगा|विचार भले ही नया हो, पर वह व्यावहारिक या उपयोगी न हो|AEC-4_U3_T3.2.1|30
50|21वीं सदी के कौशल (21st Century Skills) में किन दो क्षमताओं को 4C में शामिल किया गया है?|Critical Thinking और Creativity|Calculation और Coding|Cooperation और Cooking|Camping और Climbing|Critical Thinking और Creativity|AEC-4_U3_T3.2.1|30
