id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|जोहरी विंडो में "ब्लाइंड स्पॉट" को कम करने का सबसे अच्छा तरीका क्या है?|दूसरों से फीडबैक (Feedback) लेना|बातचीत बंद करना|दूसरों की आलोचना करना|अपनी कमियाँ छिपाना|दूसरों से फीडबैक (Feedback) लेना|AEC-4_U3_T3.1.2|30
12|सहानुभूतिपूर्ण सुनने (Empathic Listening) की मुख्य विशेषता क्या है?|बिना निर्णय लिए ध्यानपूर्वक और समझदारी से सुनना|बीच में टोकना|केवल उत्तर देने के लिए सुनना|सुनी हुई बातों का मजाक उड़ाना|बिना निर्णय लिए ध्यानपूर्वक और समझदारी से सुनना|AEC-4_U3_T3.1.2|30
13|आत्म-जागरूकता विकसित करने के लिए आत्म-प्रतिबिंब (Self-Reflection) का क्या महत्व है?|अपने व्यवहार और निर्णयों का ईमानदारी से विश्लेषण करना|दूसरों का मूल्यांकन करना|केवल समय बिताना|स्वयं को हमेशा सही मानना|अपने व्यवहार और निर्णयों का ईमानदारी से विश्लेषण करना|AEC-4_U3_T3.1.2|30
14|सहानुभूति सामाजिक संबंधों को कैसे मजबूत करती है?|यह आपसी विश्वास और जुड़ाव को बढ़ावा देती है|यह प्रतिस्पर्धा बढ़ाती है|यह गलतफहमियाँ पैदा करती है|यह अलगाव लाती है|यह आपसी विश्वास और जुड़ाव को बढ़ावा देती है|AEC-4_U3_T3.1.2|30
15|SWOT विश्लेषण में 'S' और 'W' किससे संबंधित हैं?|शक्तियाँ (Strengths) और कमजोरियाँ (Weaknesses)|सफलता और कार्य|सुरक्षा और युद्ध|सत्य और न्याय|शक्तियाँ (Strengths) और कमजोरियाँ (Weaknesses)|AEC-4_U3_T3.1.2|30
16|SWOT विश्लेषण में 'O' और 'T' का क्या अर्थ है?|अवसर (Opportunities) और खतरे (Threats)|संगठन और समय|उद्देश्य और लक्ष्य|परिणाम और परीक्षण|अवसर (Opportunities) और खतरे (Threats)|AEC-4_U3_T3.1.2|30
17|आत्म-मूल्यांकन (Self-Assessment) का मुख्य लाभ क्या है?|व्यक्तिगत सुधार के क्षेत्रों की पहचान होना|दूसरों को नीचा दिखाना|आत्मविश्वास कम होना|काम छोड़ देना|व्यक्तिगत सुधार के क्षेत्रों की पहचान होना|AEC-4_U3_T3.1.2|30
18|सहानुभूति की कमी से टीम वर्क (Teamwork) पर क्या प्रभाव पड़ता है?|सहानुभूति की कमी से मतभेद और असंतोष बढ़ता है|टीम वर्क बेहतर होता है|काम तेजी से होता है|कोई प्रभाव नहीं पड़ता|सहानुभूति की कमी से मतभेद और असंतोष बढ़ता है|AEC-4_U3_T3.1.2|30
19|भावनात्मक बुद्धिमत्ता (Emotional Intelligence) के जनक के रूप में किसे जाना जाता है?|डैनियल गोलमैन|सिगमंड फ्रायड|इवान पावलव|बी. एफ. स्किनर|डैनियल गोलमैन|AEC-4_U3_T3.1.2|30
20|डैनियल गोलमैन के अनुसार भावनात्मक बुद्धिमत्ता का एक प्रमुख स्तंभ कौन सा है?|सहानुभूति (Empathy)|केवल गणितीय क्षमता|शारीरिक शक्ति|याददाश्त|सहानुभूति (Empathy)|AEC-4_U3_T3.1.2|30
21|आत्म-विनियमन (Self-Regulation) का आत्म-जागरूकता से क्या संबंध है?|अपनी जागरूक भावनाओं को सही तरीके से प्रबंधित करना|भावनाओं को पूरी तरह अनदेखा करना|गुस्से में प्रतिक्रिया देना|बिना सोचे निर्णय लेना|अपनी जागरूक भावनाओं को सही तरीके से प्रबंधित करना|AEC-4_U3_T3.1.2|30
22|एक एनसीसी कैडेट में सहानुभूति का गुण कब दिखाई देता है?|जब वह साथी कैडेटों की समस्याओं में मदद करता है|जब वह केवल अपने पदक पर ध्यान देता है|जब वह दूसरों का उपहास उड़ाता है|जब वह नियमों का उल्लंघन करता है|जब वह साथी कैडेटों की समस्याओं में मदद करता है|AEC-4_U3_T3.1.2|30
23|आत्म-धारणा (Self-Concept) का निर्माण कैसे होता है?|अनुभवों, विचारों और सामाजिक प्रतिक्रियाओं से|केवल जन्मजात जीन्स से|केवल किताबी पढ़ाई से|केवल धन से|अनुभवों, विचारों और सामाजिक प्रतिक्रियाओं से|AEC-4_U3_T3.1.2|30
24|गैर-मौखिक संचार (Non-verbal Communication) को समझना सहानुभूति में कैसे मदद करता है?|शारीरिक भाषा और चेहरे के भावों से भावनाएँ समझ में आती हैं|यह समय की बर्बादी है|इससे भ्रम पैदा होता है|यह केवल नाटकों में उपयोगी है|शारीरिक भाषा और चेहरे के भावों से भावनाएँ समझ में आती हैं|AEC-4_U3_T3.1.2|30
25|सहानुभूति रखने वाला नेता अपने समूह को कैसे प्रेरित करता है?|उनकी जरूरतों को समझकर और उनका समर्थन करके|कठोर दंड देकर|केवल आदेश देकर|उनकी उपेक्षा करके|उनकी जरूरतों को समझकर और उनका समर्थन करके|AEC-4_U3_T3.1.2|30
26|सकारात्मक आत्म-वार्ता (Positive Self-Talk) आत्म-जागरूकता को कैसे प्रभावित करती है?|यह मनोबल और आत्मविश्वास को बढ़ाती है|यह अहंकार पैदा करती है|यह काम से भटकाती है|यह तनाव बढ़ाती है|यह मनोबल और आत्मविश्वास को बढ़ाती है|AEC-4_U3_T3.1.2|30
27|सहानुभूति का अभाव समाज में किस बुराई को जन्म देता है?|भेदभाव, क्रूरता और सामाजिक अलगाव|सद्भाव|एकता|आर्थिक प्रगति|भेदभाव, क्रूरता और सामाजिक अलगाव|AEC-4_U3_T3.1.2|30
28|अपनी सीमाओं (Limitations) को स्वीकार करना किसका संकेत है?|उच्च आत्म-जागरूकता का|कमजोरी का|अज्ञानता का|डर का|उच्च आत्म-जागरूकता का|AEC-4_U3_T3.1.2|30
29|सहानुभूति का विकास करने के लिए कौन सा अभ्यास सबसे उपयोगी है?|सक्रिय सुनना (Active Listening)|केवल बोलना|बहस करना|एकल चिंतन|सक्रिय सुनना (Active Listening)|AEC-4_U3_T3.1.2|30
30|क्या आत्म-जागरूकता से तनाव प्रबंधन (Stress Management) संभव है?|हाँ, तनाव के कारणों को पहचानकर नियंत्रण पाया जा सकता है|नहीं, तनाव बढ़ता है|केवल दवाइयों से संभव है|इसका कोई संबंध नहीं है|हाँ, तनाव के कारणों को पहचानकर नियंत्रण पाया जा सकता है|AEC-4_U3_T3.1.2|30
31|व्यक्तिगत मूल्यों (Personal Values) की पहचान करना किस प्रक्रिया का हिस्सा है?|आत्म-जागरूकता|शारीरिक प्रशिक्षण|सैन्य रणनीति|भौगोलिक अध्ययन|आत्म-जागरूकता|AEC-4_U3_T3.1.2|30
32|सहानुभूतिपूर्ण व्यवहार से संघर्ष निवारण (Conflict Resolution) में क्या सहायता मिलती है?|दोनों पक्ष एक-दूसरे के दृष्टिकोण को समझकर समाधान निकालते हैं|संघर्ष और बढ़ता है|एक पक्ष की हार होती है|मामला टल जाता है|दोनों पक्ष एक-दूसरे के दृष्टिकोण को समझकर समाधान निकालते हैं|AEC-4_U3_T3.1.2|30
33|आत्म-स्वीकृति (Self-Acceptance) का अर्थ क्या है?|अपनी शक्तियों और कमियों दोनों के साथ स्वयं को स्वीकार करना|केवल अपनी खूबियों को पसंद करना|सुधार की कोशिश न करना|स्वयं से नफरत करना|अपनी शक्तियों और कमियों दोनों के साथ स्वयं को स्वीकार करना|AEC-4_U3_T3.1.2|30
34|सांस्कृतिक सहानुभूति (Cultural Empathy) क्या है?|विभिन्न सांस्कृतिक पृष्ठभूमि के लोगों की भावनाओं का सम्मान करना|अपनी संस्कृति को श्रेष्ठ मानना|दूसरों की संस्कृति का विरोध करना|संस्कृति को भूल जाना|विभिन्न सांस्कृतिक पृष्ठभूमि के लोगों की भावनाओं का सम्मान करना|AEC-4_U3_T3.1.2|30
35|आत्म-जागरूकता से निर्णय लेने की क्षमता (Decision Making) में क्या सुधार होता है?|निर्णय अधिक व्यावहारिक और स्पष्ट होते हैं|निर्णय लेने में देरी होती है|गलतियाँ बढ़ती हैं|व्यक्ति भ्रमित होता है|निर्णय अधिक व्यावहारिक और स्पष्ट होते हैं|AEC-4_U3_T3.1.2|30
36|एक कैडेट जब किसी नए सहपाठी की हिचकिचाहट को समझकर उसकी मदद करता है, तो यह क्या दर्शाता है?|सहानुभूति|अनुशासनहीनता|प्रतिस्पर्धा|दिखावा|सहानुभूति|AEC-4_U3_T3.1.2|30
37|अहंकार (Ego) आत्म-जागरूकता में कैसे बाधा बनता है?|यह व्यक्ति को अपनी गलतियों को स्वीकार करने से रोकता है|यह सत्य देखने में मदद करता है|यह सहानुभूति बढ़ाता है|यह सीखने में मदद करता है|यह व्यक्ति को अपनी गलतियों को स्वीकार करने से रोकता है|AEC-4_U3_T3.1.2|30
38|फीडबैक (Feedback) को खुले मन से स्वीकार करना किसका लक्षण है?|परिपक्व आत्म-जागरूकता का|कमजोर व्यक्तित्व का|आत्म-सम्मान की कमी का|अहंकार का|परिपक्व आत्म-जागरूकता का|AEC-4_U3_T3.1.2|30
39|सहानुभूति का शारीरिक प्रदर्शन क्या हो सकता है?|सांत्वना देना और ध्यान से सुनना|हँसना|दूर भागना|गुस्सा करना|सांत्वना देना और ध्यान से सुनना|AEC-4_U3_T3.1.2|30
40|आत्म-जागरूकता के बिना नेतृत्व कैसा हो सकता है?|दिशाहीन और कठोर|अत्यधिक सफल|प्रेरणादायक|सहानुभूतिपूर्ण|दिशाहीन और कठोर|AEC-4_U3_T3.1.2|30
41|सहानुभूति विकसित करने में 'दृष्टिकोण परिवर्तन' (Perspective Taking) का क्या योगदान है?|घटनाओं को दूसरों के दृष्टिकोण से देखना सीखना|अपनी बात पर अड़े रहना|दूसरों को गलत साबित करना|केवल अपनी बात कहना|घटनाओं को दूसरों के दृष्टिकोण से देखना सीखना|AEC-4_U3_T3.1.2|30
42|मानसिक स्वास्थ्य के लिए आत्म-जागरूकता क्यों महत्वपूर्ण है?|यह आंतरिक संघर्षों और चिंताओं को समझने में मदद करती है|यह मानसिक तनाव बढ़ाती है|यह शारीरिक बीमारी का इलाज है|इसका कोई महत्व नहीं है|यह आंतरिक संघर्षों और चिंताओं को समझने में मदद करती है|AEC-4_U3_T3.1.2|30
43|सहानुभूतिपूर्ण संचार (Empathic Communication) में किस शब्द-चयन का उपयोग होता है?|आदरपूर्ण और सहयोगी भाषा|आक्रामक भाषा|व्यंग्यात्मक भाषा|उपेक्षापूर्ण भाषा|आदरपूर्ण और सहयोगी भाषा|AEC-4_U3_T3.1.2|30
44|आत्म-मूल्यांकन के दौरान निष्पक्षता न रखने से क्या नुकसान होता है?|व्यक्ति अपनी वास्तविक क्षमता का गलत आकलन कर लेता है|सुधार होता है|सफलता मिलती है|सम्मान बढ़ता है|व्यक्ति अपनी वास्तविक क्षमता का गलत आकलन कर लेता है|AEC-4_U3_T3.1.2|30
45|सहानुभूति से कार्यस्थल (Workplace) का माहौल कैसा बनता है?|सकारात्मक, सुरक्षित और सहयोगी|तनावपूर्ण|प्रतिस्पर्धी और हिंसक|अराजक|सकारात्मक, सुरक्षित और सहयोगी|AEC-4_U3_T3.1.2|30
46|क्या डायरी लिखना (Journaling) आत्म-जागरूकता बढ़ाने का एक प्रभावी तरीका है?|हाँ, यह विचारों और भावनाओं को स्पष्ट करता है|नहीं, यह समय की बर्बादी है|केवल बच्चों के लिए है|केवल लेखकों के लिए है|हाँ, यह विचारों और भावनाओं को स्पष्ट करता है|AEC-4_U3_T3.1.2|30
47|सहानुभूति के तीन प्रकारों में ज्ञानात्मक (Cognitive), भावनात्मक (Emotional) और तीसरा कौन सा है?|दयालु/करुणापूर्ण (Compassionate)|शारीरिक|तकनीकी|मौद्रिक|दयालु/करुणापूर्ण (Compassionate)|AEC-4_U3_T3.1.2|30
48|करुणापूर्ण सहानुभूति (Compassionate Empathy) का मुख्य लक्ष्य क्या है?|दूसरों के दुख को समझकर उनकी सहायता के लिए कदम उठाना|केवल दुख महसूस करना|केवल सलाह देना|निष्क्रिय रहना|दूसरों के दुख को समझकर उनकी सहायता के लिए कदम उठाना|AEC-4_U3_T3.1.2|30
49|एनसीसी कैंपों में विविध पृष्ठभूमियों के कैडेटों के साथ रहने से कौन सा गुण विकसित होता है?|सहानुभूति और सांस्कृतिक अनुकूलनशीलता|स्वार्थ|एकांतप्रियता|जातिवाद|सहानुभूति और सांस्कृतिक अनुकूलनशीलता|AEC-4_U3_T3.1.2|30
50|आत्म-जागरूकता और सहानुभूति दोनों मिलकर व्यक्ति के किस विकास को सुनिश्चित करते हैं?|सर्वांगीण व्यक्तित्व और उच्च भावात्मक लब्धि (EQ)|केवल शारीरिक विकास|केवल आर्थिक विकास|केवल परीक्षा में अंक|सर्वांगीण व्यक्तित्व और उच्च भावात्मक लब्धि (EQ)|AEC-4_U3_T3.1.2|30
