id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
20|ट्रेकिंग कैंपों में लंबी दूरी तय करते समय कैडेट्स में किस क्षमता का विकास होता है?|शारीरिक सहनशीलता, आत्म-विश्वास और प्राकृतिक अध्ययन|केवल समय की बर्बादी|केवल वजन कम होना|तेज दौड़ने की कला|शारीरिक सहनशीलता, आत्म-विश्वास और प्राकृतिक अध्ययन|AEC-4_P2_TP.2.2|30
21|एनसीसी कैंप में 'सांस्कृतिक संध्या' (Cultural Night) का क्या महत्व है?|विविध संस्कृतियों का प्रदर्शन और प्रतिभा निखारना|केवल शोर मचाना|रात में जागना|समय पूरा करना|विविध संस्कृतियों का प्रदर्शन और प्रतिभा निखारना|AEC-4_P2_TP.2.2|30
22|फायरिंग रेंज पर 'बट पार्टी' (Butt Party) का क्या काम होता है?|टार्गेट बोर्ड की देखरेख और शॉट्स के निशान लगाना|फायरिंग करना|खाना पकाना|परेड करना|टार्गेट बोर्ड की देखरेख और शॉट्स के निशान लगाना|AEC-4_P2_TP.2.2|30
23|फायरिंग अभ्यास के दौरान 'फायर पिकट' (Fire Picket) का मुख्य कर्तव्य क्या है?|आग बुझाने के उपकरण तैयार रखना और अग्नि सुरक्षा देखना|फायरिंग शुरू करना|टार्गेट बदलना|पानी पिलाना|आग बुझाने के उपकरण तैयार रखना और अग्नि सुरक्षा देखना|AEC-4_P2_TP.2.2|30
24|लाइन एरिया निरीक्षण (Line Area Inspection) का मुख्य उद्देश्य क्या होता है?|सफाई, अनुशासन और सामान के रख-रखाव की जांच|केवल सामान गिनना|कैडेट्स को सजा देना|तस्वीरें लेना|सफाई, अनुशासन और सामान के रख-रखाव की जांच|AEC-4_P2_TP.2.2|30
25|लाइन एरिया निरीक्षण के समय कैडेट्स का बिस्तर (Bed) और बैकपैक (Backpack) कैसा होना चाहिए?|मानक तरीके से सुव्यवस्थित और एक समान (Uniform Grid)|जैसा भी रखा हो|बिखरा हुआ|खुला हुआ|मानक तरीके से सुव्यवस्थित और एक समान (Uniform Grid)|AEC-4_P2_TP.2.2|30
26|एनसीसी परेड के दौरान 'क्वार्टर गार्ड' (Quarter Guard) की क्या भूमिका है?|यूनिट के मुख्य द्वार पर स्थित सुरक्षा दल और शस्त्रागार की रक्षा|केवल परेड ग्राउंड की सफाई|केवल संगीत बजाना|खाना बांटना|यूनिट के मुख्य द्वार पर स्थित सुरक्षा दल और शस्त्रागार की रक्षा|AEC-4_P2_TP.2.2|30
27|क्वार्टर गार्ड में आमतौर पर कितने कैडेट्स गार्ड की ड्यूटी में तैनात होते हैं?|8 कैडेट्स (Guard Commander सहित)|2 कैडेट्स|20 कैडेट्स|50 कैडेट्स|8 कैडेट्स (Guard Commander सहित)|AEC-4_P2_TP.2.2|30
28|'रैपिड रिस्पॉन्स अभ्यास' (Rapid Response Practice) किस परिस्थिति के लिए होता है?|आपातकालीन सुरक्षा या दुर्घटना में तुरंत प्रतिक्रिया देने हेतु|केवल परेड में तेजी लाने के लिए|दौड़ लगाने के लिए|खाना जल्दी खाने के लिए|आपातकालीन सुरक्षा या दुर्घटना में तुरंत प्रतिक्रिया देने हेतु|AEC-4_P2_TP.2.2|30
29|रक्तदान शिविर आयोजित करते समय व्यावहारिक रूप से सबसे पहले क्या जांचा जाता है?|दाता का हीमोग्लोबिन, वजन और रक्तचाप (BP)|केवल दाता का नाम|दाता की लंबाई|दाता का पता|दाता का हीमोग्लोबिन, वजन और रक्तचाप (BP)|AEC-4_P2_TP.2.2|30
30|कैंप के दौरान 'नाइट मार्च' (Night March) का अभ्यास किस लिए कराया जाता है?|रात के अंधेरे में बिना रोशनी के कंपास से दिशा ढूंढकर चलना|रात में दौड़ना|केवल खेल खेलना|लाइट बंद करके सोना|रात के अंधेरे में बिना रोशनी के कंपास से दिशा ढूंढकर चलना|AEC-4_P2_TP.2.2|30
31|नाइट मार्च अभ्यास के समय अनुशासन का सबसे बड़ा नियम क्या होता है?|आवाज न करना और रोशनी/टॉर्च का उपयोग न करना|तेज-तेज बोलना|गाना गाना|टॉर्च जलाकर चलना|आवाज न करना और रोशनी/टॉर्च का उपयोग न करना|AEC-4_P2_TP.2.2|30
32|प्राकृतिक आपदा जैसे बाढ़ में बचाव के लिए उपयोग किए जाने वाले 'इम्प्रोवाइज्ड राफ्ट' (Improvised Raft) किससे बनाए जाते हैं?|खाली ड्रम, बांस और रस्सियों से|लोहे की भारी चादरों से|कांच की बोतलों से|केवल ईंटों से|खाली ड्रम, बांस और रस्सियों से|AEC-4_P2_TP.2.2|30
33|प्राथमिक चिकित्सा में 'CPR' का पूरा नाम क्या है जिसका अभ्यास आपातकाल में होता है?|Cardiopulmonary Resuscitation|Cardio Protection Rate|Central Pulse Recovery|Care and Protection Relief|Cardiopulmonary Resuscitation|AEC-4_P2_TP.2.2|30
34|अग्नि शमन अभ्यास (Fire Fighting Drill) में 'PASS' नियम में 'P' का क्या अर्थ है?|Pull (पिन खींचना)|Push|Point|Press|Pull (पिन खींचना)|AEC-4_P2_TP.2.2|30
35|अग्निशामक यंत्र (Fire Extinguisher) का प्रयोग करते समय निशाना कहाँ साधते हैं?|आग के आधार पर (Base of Fire)|धुएं पर|आग की लपटों के ऊपर|आसमान में|आग के आधार पर (Base of Fire)|AEC-4_P1_TP.1.1|30
36|एनसीसी कैडेट्स द्वारा आयोजित 'साइकल रैली' (Cycle Rally) का व्यावहारिक उद्देश्य क्या है?|पर्यावरण, स्वास्थ्य या सामाजिक संदेश का दूर-दूर तक प्रसार|केवल खेल प्रतियोगिता|समय की बर्बादी|केवल रेस जीतना|पर्यावरण, स्वास्थ्य या सामाजिक संदेश का दूर-दूर तक प्रसार|AEC-4_P2_TP.2.2|30
37|मैप रीडर के लिए Practical अभ्यास में 'बेयरिंग' (Bearing) नापने के लिए किस यंत्र का उपयोग होता है?|सर्विस प्रोट्रैक्टर और कंपास|थर्मामीटर|बैरोमीटर|स्पीडोमीटर|सर्विस प्रोट्रैक्टर और कंपास|AEC-4_P2_TP.2.2|30
38|फायरिंग अभ्यास के समय 'स्टॉप' (STOP) का हुक्म सुनते ही कैडेट को क्या करना चाहिए?|तुरंत ट्रिगर से उंगली हटाकर फायर बंद कर देना चाहिए|एक आखिरी शॉट चला देना चाहिए|खड़े हो जाना चाहिए|हथियार नीचे फेंक देना चाहिए|तुरंत ट्रिगर से उंगली हटाकर फायर बंद कर देना चाहिए|AEC-4_P2_TP.2.2|30
39|कैंप में 'ड्यूटी मास्टर/एएनओ' की दैनिक रिपोर्ट प्रस्तुत करने को क्या कहते हैं?|डीएसओ/ऑफ़िसर रिपोर्टिंग|केवल रोल कॉल|रोस्टर मीटिंग|अंकेक्षण|डीएसओ/ऑफ़िसर रिपोर्टिंग|AEC-4_P2_TP.2.2|30
40|ड्रिल में 'समीक्षा क्रम में तीन कदम आगे चल' कब कराया जाता है?|सलामी शस्त्र या राष्ट्रपति/राज्यपाल सैल्यूट से पहले|परेड की शुरुआत में|विसर्जन के बाद|केवल दौड़ते समय|सलामी शस्त्र या राष्ट्रपति/राज्यपाल सैल्यूट से पहले|AEC-4_P2_TP.2.2|30
41|कैडेट्स में सहनशीलता और शारीरिक क्षमता आंकने के लिए आयोजित की जाने वाली 10-15 किमी की पैदल यात्रा क्या कहलाती है?|रूट मार्च (Route March)|परेड मार्च|स्लो मार्च|दौड़|रूट मार्च (Route March)|AEC-4_P2_TP.2.2|30
42|रूट मार्च के दौरान कैडेट्स को किस रूप में चलना चाहिए?|अनुशासित होकर दो या तीन की फाइल में कदम मिलाकर|बिखरे हुए|सड़क पर दौड़ते हुए|गाना गाते हुए बिना कदम मिलाए|अनुशासित होकर दो या तीन की फाइल में कदम मिलाकर|AEC-4_P2_TP.2.2|30
43|हथियार प्रशिक्षण में 'स्ट्रिपिंग और असेंबलिंग' (Stripping & Assembling) का क्या अभ्यास कराया जाता है?|हथियार को खोलना और पुनः जोड़ना|हथियार को तोड़ना|हथियार बेचना|हथियार का चित्र बनाना|हथियार को खोलना और पुनः जोड़ना|AEC-4_P2_TP.2.2|30
44|हथियार को खोलते और जोड़ते समय कैडेट को क्या ध्यान रखना चाहिए?|पुर्जों को क्रमानुसार और साफ स्थान पर रखना|पुर्जे इधर-उधर फेंकना|जल्दबाजी में हथौड़ी का प्रयोग करना|बिना देखे जोड़ना|पुर्जों को क्रमानुसार और साफ स्थान पर रखना|AEC-4_P2_TP.2.2|30
45|एनसीसी में जल संरक्षण हेतु चलाए जाने वाले व्यावहारिक अभियान का नाम क्या है?|पुनीत सागर अभियान (Puneet Sagar Abhiyan)|जल भरो योजना|सागर मंथन|अमृत जल अभियान|पुनीत सागर अभियान (Puneet Sagar Abhiyan)|AEC-4_P2_TP.2.2|30
46|'पुनीत सागर अभियान' का मुख्य कार्य क्या है?|समुद्री तटों और जल निकायों से प्लास्टिक व कचरा साफ करना|केवल नौकायन करना|मछली पकड़ना|समुद्र में तैरना|समुद्री तटों और जल निकायों से प्लास्टिक व कचरा साफ करना|AEC-4_P2_TP.2.2|30
47|कैंप में प्राथमिक स्वास्थ्य जांच के लिए स्थापित अस्थायी मेडिकल कक्ष को क्या कहते हैं?|MI Room (Medical Inspection Room)|ऑपरेशन थिएटर|इमरजेंसी वार्ड|आईसीयू|MI Room (Medical Inspection Room)|AEC-4_P2_TP.2.2|30
48|एनसीसी परेड में 'बैंड' (NCC Band) की क्या भूमिका होती है?|मार्चिंग के लिए सही लय, गति और ताल (Rhythm) प्रदान करना|केवल मनोरंजन|आवाज़ दबाना|अतिथियों का स्वागत करना केवल|मार्चिंग के लिए सही लय, गति और ताल (Rhythm) प्रदान करना|AEC-4_P2_TP.2.2|30
49|आपदा प्रबंधन अभ्यास में घायल व्यक्ति को बिना स्ट्रेचर के उठाने के तरीके को क्या कहते हैं?|कैरी तकनीक (Fireman's Lift / Human Crutch)|ट्रैफिक नियम|रोप क्लाइम्बिंग|ड्रिल मार्च|कैरी तकनीक (Fireman's Lift / Human Crutch)|AEC-4_P2_TP.2.2|30
50|प्रायोगिक अभ्यासों और अभ्यासों से कैडेट के जीवन में अंतिम परिवर्तन क्या आता है?|वह व्यावहारिक रूप से अनुशासित, साहसी और जिम्मेदार नागरिक बनता है|केवल कागजी सर्टिफिकेट पाता है|केवल शारीरिक फिटनेस पाता है|केवल भाषण देना सीखता है|वह व्यावहारिक रूप से अनुशासित, साहसी और जिम्मेदार नागरिक बनता है|AEC-4_P2_TP.2.2|30
