id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|अहम् (Ego) किस सिद्धांत पर कार्य करता है?|वास्तविकता के सिद्धांत (Reality Principle)|सुख के सिद्धांत|अहंकार के सिद्धांत|काल्पनिक सिद्धांत|वास्तविकता के सिद्धांत (Reality Principle)|AEC-4_U3_T3.1.1|30
17|एक्स्ट्रोवर्ट (Extrovert) यानी बहिर्मुखी व्यक्तित्व वाले व्यक्ति कैसे होते हैं?|सामाजिक, मिलनसार और वाचाल|शर्मीले और एकांतप्रिय|चिंताग्रस्त|उदासीन|सामाजिक, मिलनसार और वाचाल|AEC-4_U3_T3.1.1|30
18|इंट्रोवर्ट (Introvert) यानी अंतर्मुखी व्यक्तित्व वाले व्यक्ति की मुख्य विशेषता क्या है?|शांत, विचारशील और एकांतप्रिय|अत्यधिक बातें करने वाला|भीड़ पसंद करने वाला|उग्र|शांत, विचारशील और एकांतप्रिय|AEC-4_U3_T3.1.1|30
19|व्यक्तित्व को अंतर्मुखी और बहिर्मुखी श्रेणियों में मुख्य रूप से किसने वर्गीकृत किया?|कार्ल जुंग (Carl Jung)|इवान पावलव|बी. एफ. स्किनर|अब्राहम मास्लो|कार्ल जुंग (Carl Jung)|AEC-4_U3_T3.1.1|30
20|एम्बीवर्ट (Ambivert) व्यक्तित्व में कौन से लक्षण पाए जाते हैं?|अंतर्मुखी और बहिर्मुखी दोनों का संतुलित मिश्रण|केवल अंतर्मुखी लक्षण|केवल बहिर्मुखी लक्षण|कोई भी लक्षण नहीं|अंतर्मुखी और बहिर्मुखी दोनों का संतुलित मिश्रण|AEC-4_U3_T3.1.1|30
21|भावनात्मक बुद्धिमत्ता (Emotional Intelligence) व्यक्तित्व विकास में क्या मदद करती है?|भावनाओं को समझने और प्रबंधित करने में|केवल तर्क क्षमता बढ़ाने में|शारीरिक शक्ति बढ़ाने में|धन कमाने में|भावनाओं को समझने और प्रबंधित करने में|AEC-4_U3_T3.1.1|30
22|मास्लो के आवश्यकता पदानुक्रम सिद्धांत (Maslow's Hierarchy) में सर्वोच्च स्तर क्या है?|आत्म-सिद्धि (Self-Actualization)|शारीरिक आवश्यकताएँ|सुरक्षा आवश्यकताएँ|सामाजिक आवश्यकताएँ|आत्म-सिद्धि (Self-Actualization)|AEC-4_U3_T3.1.1|30
23|व्यक्तित्व के 'Big Five' मॉडल में कौन सा कारक शामिल नहीं है?|आक्रामकता (Aggression)|बहिर्मुखता (Extraversion)|सद्भाव्यता (Agreeableness)|कर्तव्यनिष्ठा (Conscientiousness)|आक्रामकता (Aggression)|AEC-4_U3_T3.1.1|30
24|'Big Five' मॉडल में 'Conscientiousness' किस गुण को दर्शाता है?|अनुशासन, संगठन और जिम्मेदारी|केवल कलात्मकता|केवल शर्मीलापन|गुस्सा होना|अनुशासन, संगठन और जिम्मेदारी|AEC-4_U3_T3.1.1|30
25|आत्म-सम्मान (Self-Esteem) व्यक्तित्व विकास को कैसे प्रभावित करता है?|यह व्यक्ति के आत्म-विश्वास और निर्णय लेने की क्षमता को मजबूत करता है|यह निराशा लाता है|यह दूसरों पर निर्भरता बढ़ाता है|यह सीखने की क्षमता घटाता है|यह व्यक्ति के आत्म-विश्वास और निर्णय लेने की क्षमता को मजबूत करता है|AEC-4_U3_T3.1.1|30
26|अभिप्रेरणा (Motivation) का व्यक्तित्व विकास में क्या योगदान है?|लक्ष्य प्राप्ति के लिए निरंतर प्रयास करने की प्रेरणा देना|केवल आराम करना सिखाना|गलतियाँ दोहराना|आलस्य बढ़ाना|लक्ष्य प्राप्ति के लिए निरंतर प्रयास करने की प्रेरणा देना|AEC-4_U3_T3.1.1|30
27|सकारात्मक दृष्टिकोण (Positive Attitude) व्यक्तित्व को कैसा बनाता है?|लचीला, आशावादी और प्रभावशाली|चिड़चिड़ा|उदासीन|कमजोर|लचीला, आशावादी और प्रभावशाली|AEC-4_U3_T3.1.1|30
28|सामाजिकीकरण (Socialization) की प्रक्रिया व्यक्तित्व में क्या सिखाती है?|समाज के नियमों और मूल्यों के अनुसार ढलना|अकेले रहना|समाज से विद्रोह करना|नियमों को तोड़ना|समाज के नियमों और मूल्यों के अनुसार ढलना|AEC-4_U3_T3.1.1|30
29|शारीरिक बनावट और रंग-रूप व्यक्तित्व के किस घटक का हिस्सा हैं?|शारीरिक कारक (Physical Factors)|मानसिक कारक|नैतिक कारक|आर्थिक कारक|शारीरिक कारक (Physical Factors)|AEC-4_U3_T3.1.1|30
30|व्यक्तिगत अनुभवों (Personal Experiences) का व्यक्तित्व पर क्या प्रभाव पड़ता है?|वे व्यक्ति की सोच और व्यवहार का निर्माण करते हैं|कोई प्रभाव नहीं पड़ता|वे केवल याददाश्त मिटाते हैं|वे शारीरिक आकार बदलते हैं|वे व्यक्ति की सोच और व्यवहार का निर्माण करते हैं|AEC-4_U3_T3.1.1|30
31|संचार कौशल (Communication Skills) का व्यक्तित्व विकास में क्या महत्व है?|विचारों को स्पष्ट और प्रभावी ढंग से व्यक्त करना|केवल तेजी से बोलना|दूसरों की बात न सुनना|अहंकार दिखाना|विचारों को स्पष्ट और प्रभावी ढंग से व्यक्त करना|AEC-4_U3_T3.1.1|30
32|सहानुभूति (Empathy) का गुण व्यक्तित्व को किस रूप में समृद्ध करता है?|दूसरों की भावनाओं को समझने और बेहतर संबंध बनाने में|स्वार्थी बनने में|दूसरों पर नियंत्रण करने में|एकांतवास में|दूसरों की भावनाओं को समझने और बेहतर संबंध बनाने में|AEC-4_U3_T3.1.1|30
33|मानसिक स्वास्थ्य (Mental Health) व्यक्तित्व विकास को कैसे प्रभावित करता है?|यह विचार प्रक्रिया, निर्णय क्षमता और भावनात्मक स्थिरता को सही रखता है|यह केवल शारीरिक शक्ति बढ़ाता है|यह नींद कम करता है|इसका कोई सीधा प्रभाव नहीं होता|यह विचार प्रक्रिया, निर्णय क्षमता और भावनात्मक स्थिरता को सही रखता है|AEC-4_U3_T3.1.1|30
34|तनाव प्रबंधन (Stress Management) व्यक्तित्व में किस गुण को विकसित करता है?|धैर्य और कठिन परिस्थितियों में संतुलन|आवेश में आना|डर जाना|जिम्मेदारी छोड़ना|धैर्य और कठिन परिस्थितियों में संतुलन|AEC-4_U3_T3.1.1|30
35|मास मीडिया और इंटरनेट व्यक्तित्व विकास पर कैसा प्रभाव डालते हैं?|सकारात्मक और नकारात्मक दोनों प्रकार का|केवल सकारात्मक|केवल नकारात्मक|कोई प्रभाव नहीं|सकारात्मक और नकारात्मक दोनों प्रकार का|AEC-4_U3_T3.1.1|30
36|नेतृत्व गुण (Leadership Qualities) किस प्रकार के व्यक्तित्व को दर्शाते हैं?|पहल करने वाला, जिम्मेदार और मार्गदर्शक|आज्ञाकारी मात्र|दब्बू|काम टालने वाला|पहल करने वाला, जिम्मेदार और मार्गदर्शक|AEC-4_U3_T3.1.1|30
37|आर्थिक स्थिति (Economic Status) अप्रत्यक्ष रूप से व्यक्तित्व को कैसे प्रभावित करती है?|अवसरों, शिक्षा और जीवनशैली तक पहुँच प्रदान करके|जीन की संरचना बदलकर|रक्त समूह बदलकर|त्वचा का रंग बदलकर|अवसरों, शिक्षा और जीवनशैली तक पहुँच प्रदान करके|AEC-4_U3_T3.1.1|30
38|लचीलापन (Resilience) व्यक्तित्व का वह गुण है जो व्यक्ति को मदद करता है: |विपत्तियों से उबरने और पुन: प्रयास करने में|तुरंत हार मानने में|दूसरों को दोष देने में|काम अधूरा छोड़ने में|विपत्तियों से उबरने और पुन: प्रयास करने में|AEC-4_U3_T3.1.1|30
39|चरित्र (Character) और व्यक्तित्व में मुख्य अंतर क्या है?|चरित्र नैतिक मूल्यों से जुड़ा है जबकि व्यक्तित्व समग्र व्यवहारिक अभिव्यक्ति है|दोनों बिल्कुल समान हैं|व्यक्तित्व स्थायी है और चरित्र बदलता रहता है|चरित्र केवल बाहरी रूप है|चरित्र नैतिक मूल्यों से जुड़ा है जबकि व्यक्तित्व समग्र व्यवहारिक अभिव्यक्ति है|AEC-4_U3_T3.1.1|30
40|एनसीसी प्रशिक्षण व्यक्तित्व के किस कारक को सबसे अधिक मजबूत करता है?|अनुशासन, आत्मविश्वास और नेतृत्व क्षमता|केवल किताबी ज्ञान|संगीत कला|व्यापारिक लाभ|अनुशासन, आत्मविश्वास और नेतृत्व क्षमता|AEC-4_U3_T3.1.1|30
41|आत्म-जागरूकता (Self-Awareness) से व्यक्ति को क्या लाभ होता है?|अपनी शक्तियों और कमजोरियों का सही ज्ञान होता है|दूसरों की गलतियाँ दिखती हैं|अहंकार बढ़ता है|आलस्य बढ़ता है|अपनी शक्तियों और कमजोरियों का सही ज्ञान होता है|AEC-4_U3_T3.1.1|30
42|वैल्यू सिस्टम (Value System) व्यक्तित्व विकास में क्या कार्य करता है?|सही और गलत के चयन का मार्गदर्शन करता है|शारीरिक वृद्धि रोकता है|बोलने की गति कम करता है|केवल परीक्षा पास कराता है|सही और गलत के चयन का मार्गदर्शन करता है|AEC-4_U3_T3.1.1|30
43|क्रोध प्रबंधन (Anger Management) किस प्रकार के व्यक्तित्व विकास का हिस्सा है?|भावनात्मक नियंत्रण|शारीरिक विकास|आर्थिक विकास|किताबी विकास|भावनात्मक नियंत्रण|AEC-4_U3_T3.1.1|30
44|सामाजिक स्वीकृति (Social Acceptance) की इच्छा व्यक्तित्व को कैसे प्रभावित करती है?|व्यक्ति सामाजिक मानदंडों के अनुरूप व्यवहार करने का प्रयास करता है|व्यक्ति समाज से दूर भागता है|व्यक्ति नियम तोड़ता है|व्यक्ति बोलना बंद कर देता है|व्यक्ति सामाजिक मानदंडों के अनुरूप व्यवहार करने का प्रयास करता है|AEC-4_U3_T3.1.1|30
45|दृढ़ता (Assertiveness) व्यक्तित्व का कौन सा गुण है?|अपनी बात सम्मानपूर्वक और स्पष्ट रूप से रखना|दूसरों पर चिल्लाना|बिना शर्त सहमति देना|चुप रहना|अपनी बात सम्मानपूर्वक और स्पष्ट रूप से रखना|AEC-4_U3_T3.1.1|30
46|व्यक्तित्व के 'टाइप A' व्यवहार वाले लोग आमतौर पर कैसे होते हैं?|प्रतियोगी, अधीर और समय के प्रति जागरूक|शांत और सुस्त|लापरवाह|आलसी|प्रतियोगी, अधीर और समय के प्रति जागरूक|AEC-4_U3_T3.1.1|30
47|व्यक्तित्व के 'टाइप B' व्यवहार वाले लोग कैसे होते हैं?|धैर्यवान, शांत और कम तनाव लेने वाले|अत्यधिक आक्रामक|अधीर|हमेशा हड़बड़ी में|धैर्यवान, शांत और कम तनाव लेने वाले|AEC-4_U3_T3.1.1|30
48|खुलापन (Openness to Experience) व्यक्तित्व में क्या दर्शाता है?|नवाचार, रचनात्मकता और नई चीजों को सीखने की इच्छा|पुरानी आदतों पर अड़े रहना|बदलाव से डरना|दूसरों का विरोध करना|नवाचार, रचनात्मकता और नई चीजों को सीखने की इच्छा|AEC-4_U3_T3.1.1|30
49|शिक्षकों और गुरुओं का दृष्टिकोण व्यक्तित्व विकास में किस प्रकार सहायक है?|मार्गदर्शन, प्रेरणा और सकारात्मक प्रतिक्रिया देकर|केवल सजा देकर|उपेक्षा करके|अंक काटकर|मार्गदर्शन, प्रेरणा और सकारात्मक प्रतिक्रिया देकर|AEC-4_U3_T3.1.1|30
50|व्यक्तित्व विकास की प्रक्रिया जीवन के किस चरण में समाप्त होती है?|यह जीवन भर चलने वाली (Continuous) प्रक्रिया है|18 वर्ष की आयु में|25 वर्ष की आयु में|सेवानिवृत्ति पर|यह जीवन भर चलने वाली (Continuous) प्रक्रिया है|AEC-4_U3_T3.1.1|30
