id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
14|एनसीसी कैडेटों द्वारा किया जाने वाला 'रक्तदान शिविर' किस श्रेणी में आता है?|समाज सेवा और सामुदायिक विकास|सैन्य युद्ध अभ्यास|व्यापारिक गतिविधि|व्यक्तिगत मनोरंजन|समाज सेवा और सामुदायिक विकास|AEC-4_U4_T4.1.1|30
15|समाज सेवा का मुख्य उद्देश्य सामाजिक न्याय (Social Justice) स्थापित करना है। इसका क्या अर्थ है?|सभी को अधिकार, न्याय और संसाधनों में समान हिस्सेदारी मिलना|केवल शक्तिशाली लोगों को न्याय मिलना|अदालतों की संख्या बढ़ाना|कानूनों को समाप्त करना|सभी को अधिकार, न्याय और संसाधनों में समान हिस्सेदारी मिलना|AEC-4_U4_T4.1.1|30
16|व्यक्तिगत समाज कार्य (Social Case Work) का मुख्य केंद्र बिंदु क्या होता है?|एक समय में एक व्यक्ति या परिवार की समस्याओं का समाधान|पूरे देश की नीति बनाना|अंतरराष्ट्रीय सम्मेलनों का आयोजन|केवल औद्योगिक इकाइयों की देखभाल|एक समय में एक व्यक्ति या परिवार की समस्याओं का समाधान|AEC-4_U4_T4.1.1|30
17|समूह समाज कार्य (Social Group Work) का क्या उद्देश्य है?|समूह की गतिविधियों के माध्यम से व्यक्तियों का विकास करना|अकेले रहकर काम करना|केवल एक व्यक्ति पर ध्यान केंद्रित करना|प्रतिस्पर्धा बढ़ाना|समूह की गतिविधियों के माध्यम से व्यक्तियों का विकास करना|AEC-4_U4_T4.1.1|30
18|सामुदायिक संगठन (Community Organization) समाज सेवा का कौन सा तरीका है?|समुदाय की जरूरतों को पहचानकर संसाधनों का जुटाव करना|केवल व्यक्तिगत परामर्श देना|स्कूल चलाना|अस्पताल निर्माण तक सीमित रहना|समुदाय की जरूरतों को पहचानकर संसाधनों का जुटाव करना|AEC-4_U4_T4.1.1|30
19|समाज सेवा के तीन मुख्य स्तरों में सूक्ष्म (Micro), मध्य (Mezzo) और तीसरा कौन सा है?|स्थूल स्तर (Macro)|लघु स्तर|आंतरिक स्तर|बाहरी स्तर|स्थूल स्तर (Macro)|AEC-4_U4_T4.1.1|30
20|मैक्रो स्तर (Macro Level) पर समाज सेवा किस पर केंद्रित होती है?|नीति निर्माण, सामाजिक सुधार और बड़े पैमाने पर बदलाव|केवल एक व्यक्ति के सुधार पर|दो दोस्तों के बीच विवाद पर|छोटे समूहों के परामर्श पर|नीति निर्माण, सामाजिक सुधार और बड़े पैमाने पर बदलाव|AEC-4_U4_T4.1.1|30
21|समाज सेवा में 'क्षमता निर्माण' (Capacity Building) का क्या अर्थ है?|लोगों को अपनी समस्याओं को हल करने योग्य बनाना|लोगों को वित्तीय सहायता देते रहना|इमारतों का निर्माण करना|सैन्य क्षमता बढ़ाना|लोगों को अपनी समस्याओं को हल करने योग्य बनाना|AEC-4_U4_T4.1.1|30
22|भारत में आधुनिक समाज कार्य शिक्षा की शुरुआत किस संस्थान से मानी जाती है?|टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज (TISS)|दिल्ली विश्वविद्यालय|जेएनयू|आईआईटी मुंबई|टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज (TISS)|AEC-4_U4_T4.1.1|30
23|टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज (TISS) की स्थापना किस वर्ष हुई थी?|1936|1947|1950|1920|1936|AEC-4_U4_T4.1.1|30
24|सर दोराबजी टाटा ग्रेजुएट स्कूल ऑफ सोशल वर्क का वर्तमान नाम क्या है?|टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज|आईआईएम अहमदाबाद|नेहरू समाज संस्थान|गांधी सेवा आश्रम|टाटा इंस्टीट्यूट ऑफ सोशल साइंसेज|AEC-4_U4_T4.1.1|30
25|समाज सेवा के मूल मूल्यों में कौन सा मूल्य शामिल है?|सेवा, सामाजिक न्याय और निष्ठा|स्वार्थ, धन और पद|आक्रामकता और बल|उदासीनता और अलगाव|सेवा, सामाजिक न्याय और निष्ठा|AEC-4_U4_T4.1.1|30
26|आपदा राहत (Disaster Relief) के समय समाज सेवा का तत्काल प्राथमिक कार्य क्या होता है?|जीवन बचाना और आपातकालीन सहायता प्रदान करना|दीर्घकालिक नीतियां बनाना|जनगणना करना|पुस्तकों का वितरण|जीवन बचाना और आपातकालीन सहायता प्रदान करना|AEC-4_U4_T4.1.1|30
27|पर्यावरण संरक्षण के लिए वृक्षारोपण अभियान चलाना समाज सेवा के किस पहलू को दर्शाता है?|सामुदायिक एवं सतत विकास|व्यक्तिगत परामर्श|औद्योगिक विकास|सैनिक प्रशिक्षण|सामुदायिक एवं सतत विकास|AEC-4_U4_T4.1.1|30
28|समाज सेवा में 'सशक्तीकरण' (Empowerment) से क्या तात्पर्य है?|वंचित वर्गों को अपने अधिकारों और शक्तियों का अहसास कराना|दूसरों पर नियंत्रण स्थापित करना|केवल सरकारी नौकरियां देना|आज्ञापालन के लिए बाध्य करना|वंचित वर्गों को अपने अधिकारों और शक्तियों का अहसास कराना|AEC-4_U4_T4.1.1|30
29|साक्षरता अभियान और प्रौढ़ शिक्षा समाज सेवा का कौन सा कार्य है?|शैक्षणिक और जागरूकता सम्बन्धी कार्य|आर्थिक व्यापार|सैनिक प्रशिक्षण|केवल प्रशासनिक कार्य|शैक्षणिक और जागरूकता सम्बन्धी कार्य|AEC-4_U4_T4.1.1|30
30|समाज सेवा में 'व्यक्तिगत संबंध का सिद्धांत' किस पर जोर देता है?|कर्ता और सेवाग्राही के बीच सौहार्दपूर्ण और पेशेवर संबंध|केवल औपचारिक कागजी कार्रवाई|संबंधों से बचना|व्यापारिक लेन-देन|कर्ता और सेवाग्राही के बीच सौहार्दपूर्ण और पेशेवर संबंध|AEC-4_U4_T4.1.1|30
31|वृद्धाश्रमों और अनाथालयों का संचालन किस प्रकार की समाज सेवा का हिस्सा है?|पुनर्वास और कल्याणकारी समाज सेवा|व्यावसायिक लाभ सेवा|राजनीतिक प्रचार|खेलकूद प्रोत्साहन|पुनर्वास और कल्याणकारी समाज सेवा|AEC-4_U4_T4.1.1|30
32|सड़क सुरक्षा जागरूकता अभियान चलाने का मुख्य उद्देश्य क्या है?|दुर्घटनाओं को रोकना और जान-माल की रक्षा करना|यातायात चालान काटना|वाहनों की बिक्री बढ़ाना|सड़कें चौड़ी करना|दुर्घटनाओं को रोकना और जान-माल की रक्षा करना|AEC-4_U4_T4.1.1|30
33|समाज सेवा और दान (Charity) में मूलभूत अंतर क्या है?|समाज सेवा समस्याओं के स्थायी समाधान और आत्मनिर्भरता पर बल देती है|दान हमेशा बड़ा होता है|समाज सेवा केवल पैसे से होती है|दान में केवल वस्तुएं दी जाती हैं|समाज सेवा समस्याओं के स्थायी समाधान और आत्मनिर्भरता पर बल देती है|AEC-4_U4_T4.1.1|30
34|समाज सेवक में कौन सा मानवीय गुण होना अत्यंत आवश्यक है?|धैर्य, संवेदनशीलता और सुनने की क्षमता|आक्रामकता और कठोरता|उदासीनता|घमंड|धैर्य, संवेदनशीलता और सुनने की क्षमता|AEC-4_U4_T4.1.1|30
35|स्वच्छ भारत अभियान में भाग लेना किस प्रकार का नागरिक कर्तव्य है?|सामुदायिक स्वच्छता और समाज सेवा|कानूनी मजबूरी|आर्थिक लाभ का स्रोत|सैन्य कर्तव्य|सामुदायिक स्वच्छता और समाज सेवा|AEC-4_U4_T4.1.1|30
36|समाज सेवा में 'संसाधन जुटाना' (Resource Mobilization) क्यों आवश्यक है?|कल्याणकारी योजनाओं को प्रभावी ढंग से लागू करने के लिए|व्यक्तिगत लाभ के लिए|धन इकट्ठा कर जमा करने के लिए|विदेशी यात्रा के लिए|कल्याणकारी योजनाओं को प्रभावी ढंग से लागू करने के लिए|AEC-4_U4_T4.1.1|30
37|वंचित और हाशिए पर खड़े वर्गों (Marginalized Groups) की मदद करना किसका मुख्य दायित्व है?|समाज सेवा और राज्य कल्याण दोनों का|केवल विदेशियों का|किसी का नहीं|केवल निजी कंपनियों का|समाज सेवा और राज्य कल्याण दोनों का|AEC-4_U4_T4.1.1|30
38|कुष्ठ रोगियों या एड्स पीड़ितों के प्रति सामाजिक कलंक (Stigma) को दूर करना समाज सेवा का कैसा कार्य है?|जागरूकता और सामाजिक सुधार सम्बन्धी|केवल चिकित्सीय कार्य|कानूनी कार्रवाई|प्रशासनिक कार्य|जागरूकता और सामाजिक सुधार सम्बन्धी|AEC-4_U4_T4.1.1|30
39|एनसीसी कैडेट्स द्वारा अपनाए गए गाँव (Adopted Village) में स्वच्छता और स्वास्थ्य शिविर लगाना क्या कहलाता है?|सामुदायिक विकास कार्य|सैन्य घेराबंदी|मानचित्र अध्ययन|ड्रिल अभ्यास|सामुदायिक विकास कार्य|AEC-4_U4_T4.1.1|30
40|समाज सेवा का कौन सा सिद्धांत बताता है कि हर व्यक्ति की समस्या अनोखी होती है?|व्यक्तिगत भिन्नता का सिद्धांत (Principle of Individualization)|समानता का सिद्धांत|सामूहिकता का सिद्धांत|सार्वभौमिकता का सिद्धांत|व्यक्तिगत भिन्नता का सिद्धांत (Principle of Individualization)|AEC-4_U4_T4.1.1|30
41|बाल श्रम का विरोध करना और बच्चों को स्कूल भेजना किस प्रकार का समाज सेवा प्रयास है?|बाल कल्याण और अधिकार संरक्षण|केवल आर्थिक मदद|क्रीड़ा विकास|सैन्य भर्ती|बाल कल्याण और अधिकार संरक्षण|AEC-4_U4_T4.1.1|30
42|महिला सशक्तिकरण के अंतर्गत समाज सेवा क्या कार्य करती है?|महिलाओं को शिक्षा, कौशल और आत्मनिर्भरता प्रदान करना|महिलाओं को घर तक सीमित रखना|केवल वित्तीय सहायता देना|राजनीतिक चुनाव कराना|महिलाओं को शिक्षा, कौशल और आत्मनिर्भरता प्रदान करना|AEC-4_U4_T4.1.1|30
43|समाज सेवा में 'मूल्यांकन का सिद्धांत' (Principle of Evaluation) क्यों उपयोगी है?|कार्यों की प्रगति और प्रभावशीलता की जांच के लिए|कमियां निकालकर दंड देने के लिए|बजट समाप्त करने के लिए|प्रशंसा पत्र बांटने के लिए|कार्यों की प्रगति और प्रभावशीलता की जांच के लिए|AEC-4_U4_T4.1.1|30
44|रेड क्रॉस (Red Cross) जैसी अंतरराष्ट्रीय संस्थाएं मुख्य रूप से किस क्षेत्र में कार्य करती हैं?|मानवीय सहायता और आपदा राहत|सैन्य युद्ध में भाग लेना|व्यापारिक नीतियां बनाना|खेल प्रतियोगिताएं कराना|मानवीय सहायता और आपदा राहत|AEC-4_U4_T4.1.1|30
45|समाज कार्य शोध (Social Work Research) का मुख्य उद्देश्य क्या है?|सामाजिक समस्याओं के कारणों और उनके वैज्ञानिक समाधानों की खोज|केवल किताबें लिखना|इतिहास की जानकारी देना|सरकारी योजनाएं बंद करना|सामाजिक समस्याओं के कारणों और उनके वैज्ञानिक समाधानों की खोज|AEC-4_U4_T4.1.1|30
46|आपदा प्रबंधन के तीन मुख्य चरणों में पूर्व-तैयारी, राहत कार्य और तीसरा कौन सा है?|पुनर्वास और पुनर्निर्माण (Rehabilitation)|केवल निरीक्षण|आर्थिक नाकाबंदी|छुट्टी की घोषणा|पुनर्वास और पुनर्निर्माण (Rehabilitation)|AEC-4_U4_T4.1.1|30
47|समाज सेवा में 'स्वैच्छिकता' (Voluntarism) का क्या अर्थ है?|अपनी इच्छा से बिना किसी दबाव या आर्थिक लालच के सेवा करना|सरकारी आदेश पर काम करना|पैसों के लिए काम करना|दबाव में काम करना|अपनी इच्छा से बिना किसी दबाव या आर्थिक लालच के सेवा करना|AEC-4_U4_T4.1.1|30
48|दिव्यांगजनों (Persons with Disabilities) की सहायता करना समाज सेवा के किस पहलू से संबंधित है?|समावेशी विकास और सुगम्यता बढ़ाना|उन्हें अलग-थलग करना|केवल कर छूट देना|दिखावा करना|समावेशी विकास और सुगम्यता बढ़ाना|AEC-4_U4_T4.1.1|30
49|समाज सेवा का अंतिम लक्ष्य समाज में किस प्रकार की स्थिति का निर्माण करना है?|समरस, शोषणमुक्त और न्यायपूर्ण समाज|विभाजित समाज|केवल धनी समाज|नियंत्रित समाज|समरस, शोषणमुक्त और न्यायपूर्ण समाज|AEC-4_U4_T4.1.1|30
50|एनसीसी कैडेट के जीवन में समाज सेवा का क्या महत्व है?|यह कैडेट में नागरिकता, निस्वार्थ भावना और नेतृत्व क्षमता का विकास करती है|यह केवल प्रमाणपत्र पाने में मदद करती है|यह परेड से बचाती है|यह केवल समय बिताने का तरीका है|यह कैडेट में नागरिकता, निस्वार्थ भावना और नेतृत्व क्षमता का विकास करती है|AEC-4_U4_T4.1.1|30
