id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|شعر: "ڈھونڈھتا پھرتا ہوں اے شاد ________ ان کو" مقطع کا صحیح لفظ کیا ہے؟|کسی کو|محبوب کو|تجھ کو|خود کو|خود کو|MIC-4_U3_T3.2.1|30
12|مقطع میں شاد کے شعر "ڈھونڈھتا پھرتا ہوں اے شاد خود کو" سے کس صوفیانہ فکرمندی کا پتہ چلتا ہے؟|تلاشِ ذات اور عرفانِ خودی|فراریت|مایوسی|تکبر|تلاشِ ذات اور عرفانِ خودی|MIC-4_U3_T3.1.1|30
13|شاد عظیم آبادی کی شاعری کس دبستانِ غزل گوئی سے گہرا تعلق رکھتی ہے؟|دبستانِ عظیم آباد|دبستانِ دکن|دبستانِ لکھنؤ|دبستانِ پنجاب|دبستانِ عظیم آباد|MIC-4_U3_T3.2.1|30
14|شاد نے اپنی اس غزل میں انسانی زندگی کے کس المیے کو بیان کیا ہے؟|پوری عمر گزر جانے کے بعد بھی زندگی گزارنے کا صحیح طریقہ نہ سیکھ پانا|مال کا ضائع ہونا|سفر کی تکالیف|دشمن کی چالیں|پوری عمر گزر جانے کے بعد بھی زندگی گزارنے کا صحیح طریقہ نہ سیکھ پانا|MIC-4_U3_T3.2.1|30
15|شاد عظیم آبادی کا سنِ ولادت کیا ہے؟|1846ء|1857ء|1830ء|1870ء|1846ء|MIC-4_U3_T3.2.1|30
16|شاد عظیم آبادی نے کس سن میں وفات پائی؟|1927ء|1935ء|1910ء|1940ء|1927ء|MIC-4_U3_T3.2.1|30
17|غزل "اب بھی ایک عمر پہ جینے کا نہ انداز آیا" کس بحر اور کیفیت میں لکھی گئی ہے؟|سلس، نغماتی اور فلسفیانہ بحر|بوجھل اور خشک بحر|غیر موزوں بحر|رزمیہ بحر|سلس، نغماتی اور فلسفیانہ بحر|MIC-4_U3_T3.2.1|30
18|شاد عظیم آبادی کو کس جدید غزل گو شاعر کا معاصر اور پیش رو مانا جاتا ہے؟|حسرت موہانی اور یگانہ چنگیزی|میر تقی میر|ولی دکنی|قلی قطب شاہ|حسرت موہانی اور یگانہ چنگیزی|MIC-4_U3_T3.2.1|30
19|شعر میں لفظ "آبلہ" کا کیا معنی ہے؟|چھالا|پتھر|آنسو|پھول|چھالا|MIC-4_U3_T3.2.1|30
20|شاد عظیم آبادی کی غزل میں "بال و پرِ پرواز" کا استعارہ کس چیز کے لیے استعمال ہوا ہے؟|فکر، شعور اور ادراک کی صلاحیت|پرندے کے پر|جسمانی طاقت|مال و دولت|فکر، شعور اور ادراک کی صلاحیت|MIC-4_U3_T3.2.1|30
21|غزل کے متن کے مطابق جب انسان زندگی کے آخری موڑ پر پہنچتا ہے تو اسے کس بات کا افسوس ہوتا ہے؟|اپنی نا تجربہ کاری اور ضائع شدہ عمر کا|پیسے نہ کمانے کا|گھر نہ بنانے کا|سفر نہ کرنے کا|اپنی نا تجربہ کاری اور ضائع شدہ عمر کا|MIC-4_U3_T3.2.1|30
22|شاد کی اس غزل میں کون سا غالب رنگ پایا جاتا ہے؟|تفکر، حزن اور فلسفیانہ گہرائی|صرف مزاح|صرف عاشقانہ شوخی|عریانیت|تفکر، حزن اور فلسفیانہ گہرائی|MIC-4_U3_T3.2.1|30
23|شاد عظیم آبادی کے ابتدائی اساتذۂ سخن میں کون شامل تھے؟|الفتی عظیم آبادی اور سید شاہ الفت حسین|مرزا غالب|ذوق|ناسخ|الفتی عظیم آبادی اور سید شاہ الفت حسین|MIC-4_U3_T3.2.1|30
24|شاد عظیم آبادی نے اپنی غزل میں کس روایت کو جدید رنگ دیا؟|کلاسیکی غزل کی سادگی اور معنویت کی روایت کو|ایہام گوئی کی روایت کو|ریختی کو|قصیدہ گوئی کو|کلاسیکی غزل کی سادگی اور معنویت کی روایت کو|MIC-4_U3_T3.2.1|30
25|شاد کی غزل کا ہر شعر معنوی اعتبار سے کیسا ہے؟|ایک مستقل اور آزاد اکائی|ایک طویل داستان کا محتاج|ناقص بیان|غیر مربوط الفاظ|ایک مستقل اور آزاد اکائی|MIC-4_U3_T3.2.1|30
26|غزل کے مصرعے "زندگی چھوڑ گئی بال و پرِ پرواز آیا" میں کون سی صنعت یا شائرانہ حسن ہے؟|صنعتِ تضاد (معنوی حسی لحاظ سے)|صنعتِ ایہام|صنعتِ تجاہلِ عارفانہ|صنعتِ حسنِ تعلیل|صنعتِ تضاد (معنوی حسی لحاظ سے)|MIC-4_U3_T3.2.1|30
27|شاد عظیم آبادی کی غزل گوئی کا سب سے بڑا کمال کیا ہے؟|سادگیِ بیان کے ساتھ گہرے فلسفیانہ مضامین ادا کرنا|مشکل فارسی الفاظ کا ڈھیر لگانا|صرف قافیہ ملانا|صرف تاریخی واقعات لکھنا|سادگیِ بیان کے ساتھ گہرے فلسفیانہ مضامین ادا کرنا|MIC-4_U3_T3.2.1|30
28|شعر "ڈھونڈھتا پھرتا ہوں اے شاد خود کو" میں "خود" کی تلاش کس حقیقت کا بیان ہے؟|انسانی وجود اور معماِ ذات کی تلاش|گھر کا راستہ بھولنا|سامان کھو جانا|نام بھول جانا|انسانی وجود اور معماِ ذات کی تلاش|MIC-4_U3_T3.2.1|30
29|شاد کی اس غزل میں "عمر" سے کیا مراد ہے؟|انسانی زندگی کی پوری مدت|صرف بچپن|صرف جوانی|صرف بڑھاپا|انسانی زندگی کی پوری مدت|MIC-4_U3_T3.2.1|30
30|شاد عظیم آبادی کا دیوان کس نام سے شائع ہوا؟|نغمۂ الہام|دیوانِ شاد|کلیاتِ شاد|میخانۂ الہام|نغمۂ الہام|MIC-4_U3_T3.2.1|30
31|شاد کی غزل کا مطلع کس احساس سے شروع ہوتا ہے؟|حسرت اور اعترافِ عجز سے|تکبر سے|فتح کے خوشی سے|غصے سے|حسرت اور اعترافِ عجز سے|MIC-4_U3_T3.2.1|30
32|شاد کی غزل گوئی کو اردو غزل کی تاریخ میں کس دور کا سنگِ میل مانا جاتا ہے؟|کلاسیکی دور سے جدید دور کی طرف عبوری سنگِ میل|ابتدائی دکنی دور|قدیم فارسی دور|جدید ترین دور|کلاسیکی دور سے جدید دور کی طرف عبوری سنگِ میل|MIC-4_U3_T3.2.1|30
33|شعر: "دل میں اک آبلۂ آبلہ پا ایسا تھا" میں "آبلہ پا" سے کیا مراد ہے؟|آبلہ پا یعنی جس کے پاؤں میں چھالے ہوں (سفر کا مسافر)|طاقتور شخص|بیمار شخص|امیر شخص|آبلہ پا یعنی جس کے پاؤں میں چھالے ہوں (سفر کا مسافر)|MIC-4_U3_T3.2.1|30
34|شاد کی شاعری میں کس کی طرز کا اثر اور سلاست واضح نظر آتی ہے؟|میر تقی میر کی سادگی اور سوز کا اثر|ناسخ کی خشکی|انشا کی شوخی|مرزا سودا کی ہجو|میر تقی میر کی سادگی اور سوز کا اثر|MIC-4_U3_T3.2.1|30
35|شاد نے اپنی غزلوں میں کس قسم کی زبان استعمال کی ہے؟|شیریں، سلیس اور محاوراتی زبان|سخت فارسی آمیز|سنسکرت آمیز|غیر ملکی|شیریں، سلیس اور محاوراتی زبان|MIC-4_U3_T3.2.1|30
36|غزل کے متن میں "راز" سے کیا مراد ہے؟|حقیقتِ حیات اور رازِ کائنات|کوئی چھپی ہوئی خبر|سیاسی سازش|خط کا مضمون|حقیقتِ حیات اور رازِ کائنات|MIC-4_U3_T3.2.1|30
37|شاد عظیم آبادی کی اس غزل کا صوتی تاثر کیسا ہے؟|دھیما، حزن انگیز اور دل میں اترنے والا|پرشور نعرہ|سخت اور بوجھل|غیر مربوط|دھیما، حزن انگیز اور دل میں اترنے والا|MIC-4_U3_T3.2.1|30
38|شاد عظیم آبادی نے اپنے تخلص "شاد" کا استعمال کس شعر میں کیا ہے؟|مقطع میں|مطلع میں|حسنِ مطلع میں|درمیانی شعر میں|مقطع میں|MIC-4_U3_T3.2.1|30
39|غزل "اب بھی ایک عمر پہ جینے کا نہ انداز آیا" قاری پر کیا تاثر چھوڑتی ہے؟|خود احتسابی (Self-Introspection) کا احساس|خوشی کا جشن|جنگ کا شوق|سفر کا ارادہ|خود احتسابی (Self-Introspection) کا احساس|MIC-4_U3_T3.2.1|30
40|شاد کی غزل میں "آواز" کی تکرار کس بات کی علامت ہے؟|احساسات کی اندرونی پکار کی|شور کی|موسیقی کے نغمے کی|چیخنے کی|احساسات کی اندرونی پکار کی|MIC-4_U3_T3.2.1|30
41|شاد عظیم آبادی کی غزل میں تصوف کا رنگ کیسا ہے؟|پاکیزہ، باوقار اور اخلاقی|خشک ناصحانہ|بے معنی|فلسفیانہ الجھنیں پیدا کرنے والا|پاکیزہ، باوقار اور اخلاقی|MIC-4_U3_T3.2.1|30
42|شاد نے زندگی کو کس حیثیت میں دیکھا ہے؟|ایک سیکھنے کا سفر جو مسلسل جاری رہتا ہے|ایک کھیل جو ختم ہو گیا|ایک عذاب|ایک تجارتی منڈی|ایک سیکھنے کا سفر جو مسلسل جاری رہتا ہے|MIC-4_U3_T3.2.1|30
43|شعر: "اب بھی ایک عمر پہ..." میں لفظ "اب بھی" کس بات کی طرف اشارہ کرتا ہے؟|طویل وقت گزرنے کے بعد بھی کا احساس|فوری کام|کل کی بات|پہلے سے معلوم|طویل وقت گزرنے کے بعد بھی کا احساس|MIC-4_U3_T3.2.1|30
44|شاد عظیم آبادی کی غزلوں کو کس نے سراہا اور ان کے مقام کا اعتراف کیا؟|علامہ اقبال، قاضی عبدالودود اور دیگر ناقدین نے|فقط انگریزوں نے|کسی نے نہیں|صرف لکھنوی شعرا نے|علامہ اقبال، قاضی عبدالودود اور دیگر ناقدین نے|MIC-4_U3_T3.2.1|30
45|شاد عظیم آبادی نے بہار (عظیم آباد) میں غزل کو کون سا مقام دیا؟|ایک ممتاز اور باوقار ادبی مرکز کا مقام|غیر اہم مقام|عارضی مقام|صرف مقامی زبان کا مقام|ایک ممتاز اور باوقار ادبی مرکز کا مقام|MIC-4_U3_T3.2.1|30
46|غزل کی تشریح کے مطابق "انداز" سے کیا مراد ہے؟|سلیقہ، طریقہ یا سچا ڈھنگ|لباس کا طرز|چلنے کا انداز|بولنے کی رفتار|سلیقہ، طریقہ یا سچا ڈھنگ|MIC-4_U3_T3.2.1|30
47|شاد کی غزل میں انسانی دل کو کس سے تشبیہ دی گئی ہے؟|ایک حساس اور آبلہ پا مسافر کے دل سے|پتھر سے|لوہے سے|شیشے سے|ایک حساس اور آبلہ پا مسافر کے دل سے|MIC-4_U3_T3.2.1|30
48|شاد کی اس غزل کا فکری نچوڑ کیا ہے؟|انسان جتنا بھی علم حاصل کر لے، زندگی کا راز کامل طور پر حاصل نہیں ہوتا|انسان سب کچھ جان جاتا ہے|موت نہیں آتی|زندگی بیکار ہے|انسان جتنا بھی علم حاصل کر لے، زندگی کا راز کامل طور پر حاصل نہیں ہوتا|MIC-4_U3_T3.2.1|30
49|شاد عظیم آبادی کی غزل گوئی کا معنوی وصف "روانی" کس سے پیدا ہوتا ہے؟|الفاظ کے آسان انتخاب اور نغمگی سے|مشکل تراکیب سے|فارسی الفاظ سے|قافیہ دہرانے سے|الفاظ کے آسان انتخاب اور نغمگی سے|MIC-4_U3_T3.2.1|30
50|شاد کی غزل "اب بھی ایک عمر پہ جینے کا نہ انداز آیا" اردو ادب میں کیا حیثیت رکھتی ہے؟|فکر و فن کے امتزاج کا ایک لافانی اور شاہکار نمونہ|ایک عام غزل|ایک غیر فصیح تحریر|ایک نامکمل غزل|فکر و فن کے امتزاج کا ایک لافانی اور شاہکار نمونہ|MIC-4_U3_T3.2.1|30
