id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
24|میر کی شاعری میں "پیکر تراشی" (Imagery) کا کیا کمال ہے؟|الفاظ کے ذریعے نظروں کے سامنے جیتا جاگتا منظر یا کیفیت لا کھڑا کرنا|صرف خوبصورت خطاطی کرنا|صرف سائنسی نقشے بنانا|شکلیں بنانا|الفاظ کے ذریعے نظروں کے سامنے جیتا جاگتا منظر یا کیفیت لا کھڑا کرنا|MIC-4_U2_T2.2.3|30
25|میر کے کلام میں "افتادگی" اور "عجز" کا کیا مطلب ہے؟|عاشق کا اپنی بے بسی کا باوقار اعتراف کرنا|بزدل بن جانا|دشمن سے معافی مانگنا|صرف گڑگڑانا|عاشق کا اپنی بے بسی کا باوقار اعتراف کرنا|MIC-4_U2_T2.2.3|30
26|میر نے غزل کے علاوہ اپنی کس صنفِ نظم میں دہلی کی بربادی کا احوال لکھا؟|شہرِ آشوب اور مثنویات میں|صرف قصائد میں|صرف واسوخت میں|ترجیع بند میں|شہرِ آشوب اور مثنویات میں|MIC-4_U2_T2.2.3|30
27|میر کے کلام میں "روانی" اور "ترنم" کا راز کیا ہے؟|الفاظ کا خوبصورت انتخاب اور بحور کی ہم آہنگی|مشکل قافیوں کا استعمال|صرف فارسی کی نقل|طویل مصرعے|الفاظ کا خوبصورت انتخاب اور بحور کی ہم آہنگی|MIC-4_U2_T2.2.3|30
28|میر کے ہاں محبوب کا روپ کیسا ابھرتا ہے؟|بے نیاز، مغرور اور دلکش لیکن باوقار|بازاری اور شوخ|صرف ایک زاہد|ایک دشمن سپاہی|بے نیاز، مغرور اور دلکش لیکن باوقار|MIC-4_U2_T2.2.3|30
29|میر کے کلام کی سب سے بڑی طاقت کس بات میں مضمر ہے؟|ان کے جذبات کی سچائی اور بے ساختگی میں|ان کی لفظی نمائش میں|ان کے لمبے القاب میں|ان کی دربار پرستی میں|ان کے جذبات کی سچائی اور بے ساختگی میں|MIC-4_U2_T2.2.3|30
30|شعر: "دہلی جو ایک شہر تھا عالم میں انتخاب" سے میر کی کس وابستگی کا پتہ چلتا ہے؟|اپنے وطن اور تہذیب سے گہری محبت کا|صرف عمارتوں سے لگاؤ کا|سیاست سے نفرت کا|انگریزوں سے دشمنی کا|اپنے وطن اور تہذیب سے گہری محبت کا|MIC-4_U2_T2.2.3|30
31|میر تقی میر کے اشعار میں "سوزِ نہاں" کس کیفیت کو کہا جاتا ہے؟|دل کے اندرونی، خاموش اور مسلسل جلنے والے درد کو|ظاہری بخار کو|جسم کی گرمی کو|غصے کے اظہار کو|دل کے اندرونی، خاموش اور مسلسل جلنے والے درد کو|MIC-4_U2_T2.2.3|30
32|میر کے کلام پر کس فارسی اسلوب اور روانی کا اثر تسلیم کیا جاتا ہے؟|شیرازی و اصفہانی غزل کی نزاکت کا|صرف خاقانی کے قصائد کا|صرف فردوسی کے شاہنامے کا|عربی کے معلقات کا|شیرازی و اصفہانی غزل کی نزاکت کا|MIC-4_U2_T2.2.3|30
33|میر تقی میر نے اپنے تخلص کو مقطع میں کس انداز سے برتا ہے؟|نہایت عجز، درد اور استادانہ شائستگی کے ساتھ|تکبر کے ساتھ|خوف کے ساتھ|مجبوری میں|نہایت عجز، درد اور استادانہ شائستگی کے ساتھ|MIC-4_U2_T2.2.3|30
34|میر کی شاعری پڑھ کر قاری کے اندر کون سا بنیادی جذبہ بیدار ہوتا ہے؟|ہمدردی، غم خواری اور انسانیت دوستی|حسد اور کینہ|غصہ اور نفرت|تکبر اور غرور|ہمدردی، غم خواری اور انسانیت دوستی|MIC-4_U2_T2.2.3|30
35|میر کی غزل کا اندازِ بیان کیسا ہے؟|مکالماتی، خطابانہ اور داخلی گہرائی سے پر|خطابیہ سیاسی نعرہ|خشک فلسفیانہ تحریر|صرف مزاحیہ داستان|مکالماتی، خطابانہ اور داخلی گہرائی سے پر|MIC-4_U2_T2.2.3|30
36|میر کے کلام میں "قنوطیت" کی نوعیت کیسی ہے؟|یہ مایوسی کے بجائے ایک باوقار اور تلخ سچائی کی عکاس ہے|یہ بالکل منفی مایوسی ہے|یہ خودکشی کی طرف لے جاتی ہے|یہ بے معنی اداسی ہے|یہ مایوسی کے بجائے ایک باوقار اور تلخ سچائی کی عکاس ہے|MIC-4_U2_T2.2.3|30
37|میر تقی میر نے اپنی خود نوشت سوانح عمری کس نام سے لکھی؟|ذکرِ میر|تذکرہِ نکات الشاعرہ|دیوانِ میر|فیضِ میر|ذکرِ میر|MIC-4_U2_T2.2.3|30
38|اردو شعرا کا پہلا تذکرہ "نکات الشعراء" کس کی تصنیف ہے؟|میر تقی میر|مرزا غالب|مصحفی|میر حسن|میر تقی میر|MIC-4_U2_T2.2.3|30
39|میر کے کلام میں "ایجاز و اختصار" کا کیا نمونہ ہے؟|کم الفاظ میں پوری کائنات کا درد سمیٹ لینا|لمبے اشعار کہنا|الفاظ کو دہرانا|قافیہ چھوڑ دینا|کم الفاظ میں پوری کائنات کا درد سمیٹ لینا|MIC-4_U2_T2.2.3|30
40|میر نے اپنے کلام میں "ہندی بھاشا" کی کس خوبی کو شامل کیا؟|اس کی مٹھاس، لوک گیتوں کے دھیمے سر اور نرمی کو|اس کے مشکل الفاظ کو|اس کے مذہبی نعروں کو|اس کے گرامر کے پیچیدہ قوانین کو|اس کی مٹھاس، لوک گیتوں کے دھیمے سر اور نرمی کو|MIC-4_U2_T2.2.3|30
41|میر تقی میر کے نزدیک شاعری کیا تھی؟|دل کی سچی واردات کو لفظوں میں ڈھالنا|صرف روزگار کا ذریعہ|درباری ملاکھیڑا|وقت کا ضیاع|دل کی سچی واردات کو لفظوں میں ڈھالنا|MIC-4_U2_T2.2.3|30
42|میر کی شاعری میں "تکرارِ الفاظ" کا کیا مقصد ہوتا ہے؟|شعر کے تاثر اور ترنم کو دگنا کرنا|قافیہ کی کمی کو پورا کرنا|شعر کو بوجھل کرنا|غلطی کو چھپانا|شعر کے تاثر اور ترنم کو دگنا کرنا|MIC-4_U2_T2.2.3|30
43|شعر: "سخت کافر تھا جس نے پہلے میر / مذہبِ عشق اختیار کیا" میں میر کے کلام کی کون سی خصوصیت ہے؟|عشق کی سختیوں کا شاعرانہ انداز میں اعتراف|مذہب سے انکار|صرف مزاح|تکبر|عشق کی سختیوں کا شاعرانہ انداز میں اعتراف|MIC-4_U2_T2.2.3|30
44|میر کے کلام میں "حزن و ملال" کو اردو ادب میں کیا مقام حاصل ہے؟|اردو غزل کا سب سے مستند اور درد ناک سرمایۂ غم|ایک معمولی کوشش|ایک عارضی فیشن|صرف لکھنوی رنگ|اردو غزل کا سب سے مستند اور درد ناک سرمایۂ غم|MIC-4_U2_T2.2.3|30
45|میر کی غزل میں "واقعہ نگاری" کا اسلوب کیا ہے؟|سچے اور حقیقی اندرونی تجربات کو بیان کرنا|فرضی قصے گھڑنا|جنگی ہتھیار گننا|سیاسی سازشیں بتانا|سچے اور حقیقی اندرونی تجربات کو بیان کرنا|MIC-4_U2_T2.2.3|30
46|میر تقی میر نے اپنے کلام سے کس دبستان کی بنیادوں کو مضبوط کیا؟|دبستانِ دہلی کی داخلیت اور غم شناسی کی بنیادوں کو|دبستانِ لکھنؤ کی خارجیت کو|دکنی قدیم رنگ کو|جدیدیت کو|دبستانِ دہلی کی داخلیت اور غم شناسی کی بنیادوں کو|MIC-4_U2_T2.2.3|30
47|میر کے اشعار کی پڑھت کا انداز کیسا ہوتا ہے؟|ایک دھیما اور غم ناک نغمہ جو سیدھا دل میں اترتا ہے|پرشور نعرہ|سخت اور خشک وعظ|تیز رفتار گانا|ایک دھیما اور غم ناک نغمہ جو سیدھا دل میں اترتا ہے|MIC-4_U2_T2.2.3|30
48|میر کی شاعری میں "کائنات اور انسان" کا رشتہ کیسا دکھایا گیا ہے؟|انسان کائنات کے دکھوں اور ناپائیداری کا اہم ترین حصہ ہے|انسان کائنات سے الگ ہے|کائنات انسان کی دشمن ہے|کائنات کا کوئی مقصد نہیں|انسان کائنات کے دکھوں اور ناپائیداری کا اہم ترین حصہ ہے|MIC-4_U2_T2.2.3|30
49|میر تقی میر نے اپنے دور کے کن حالات کو اپنے کلام میں سمویا؟|دہلی اور برصغیر کے معاشی، سیاسی اور اخلاقی زوال کو|صرف اپنی خوشحالی کو|بیرونی ممالک کی جنگوں کو|صرف بادشاہ کی کامیابیوں کو|دہلی اور برصغیر کے معاشی، سیاسی اور اخلاقی زوال کو|MIC-4_U2_T2.2.3|30
50|مجموعی طور پر میر تقی میر کے کلام کی خصوصیات اردو ادب میں کیا ثابت کرتی ہیں؟|یہ کہ میر تقی میر اردو غزل کے بے تاج بادشاہ اور لافانی استاد ہیں|یہ کہ میر صرف ایک عام غزل گو تھے|یہ کہ میر کے اشعار مشکل ہیں|یہ کہ میر نے غزل کا نقصان کیا|یہ کہ میر تقی میر اردو غزل کے بے تاج بادشاہ اور لافانی استاد ہیں|MIC-4_U2_T2.2.3|30
