id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
19|شعر "بار بار اس کے در پہ جاتا ہوں" کی تشریح سے عاشق کا کون سا روپ سامنے آتا ہے؟|ایک سچا، بے قرار اور وارفتہ عاشق|ایک طاقتور نواب|ایک تجارتی خریدار|ایک لاپروا شخص|ایک سچا، بے قرار اور وارفتہ عاشق|MIC-4_U2_T2.2.2|30
20|میر نے اپنے کلام میں "سادگی میں پرکاری" کی جو مثال قائم کی ہے اس کا کیا مطلب ہے؟|آسان الفاظ میں گہرا اور وسیع معنوی اثر پیدا کرنا|مشکل لفظوں سے آسان بات کہنا|بناوٹی شاعری کرنا|قافیہ نہ ملانا|آسان الفاظ میں گہرا اور وسیع معنوی اثر پیدا کرنا|MIC-4_U2_T2.2.2|30
21|شعر "آتشِ غم میں دل بھنا شاید" میں شاعر نے اپنے دل کی حالت کو کس انداز میں پیش کیا ہے؟|حسی پیکر تراشی (Visual and Olfactory Imagery) کے ساتھ|صرف عقل کی بنیاد پر|غیر یقینی انداز میں|فرضی کہانی کی طرح|حسی پیکر تراشی (Visual and Olfactory Imagery) کے ساتھ|MIC-4_U2_T2.2.2|30
22|میر کی اس غزل میں "موسیقیت" پیدا کرنے میں کس کا سب سے بڑا ہاتھ ہے؟|الفاظ کی باہمی نشست اور قوافی کی ہم آہنگی کا|صرف تخلص کا|شعر کی طوالت کا|سخت حروف کا|الفاظ کی باہمی نشست اور قوافی کی ہم آہنگی کا|MIC-4_U2_T2.2.2|30
23|شعر "چشمِ دل کھول اس بھی عالم پر" میں "عالم" سے کیا مراد ہے؟|روحانی یا باطنی دنیا|سیاسی دنیا|مادی بازار|جنگ کا میدان|روحانی یا باطنی دنیا|MIC-4_U2_T2.2.2|30
24|تشریح کی رو سے میر کی غزل کی سب سے بڑی طاقت کیا ہے؟|جذبات کی بے ساختگی اور صداقت|بناوٹی سجاوٹ|درباری خوشامد|سائنسی اصول|جذبات کی بے ساختگی اور صداقت|MIC-4_U2_T2.2.2|30
25|میر کی اس غزل میں "لباس اور آرائش" کے بجائے کس چیز پر زور دیا گیا ہے؟|احساس، جذبے اور داخلی کیفیت پر|ظاہری لباس پر|گلی کوچوں کی آرائش پر|درباری ٹھاٹھ پر|احساس، جذبے اور داخلی کیفیت پر|MIC-4_U2_T2.2.2|30
26|غزل کے مصرعے "نازکی اس کے لب کی کیا کہیے" میں لفظ "کیا کہیے" سے کس بات کا اظہار ہوتا ہے؟|حیرت اور تعریفِ بے مثال کا|انکار کا|شک کا|غصے کا|حیرت اور تعریفِ بے مثال کا|MIC-4_U2_T2.2.2|30
27|میر نے اس غزل میں الفاظ کا انتخاب کرتے وقت کس چیز کی رعایت رکھی ہے؟|سلسلت، روانی اور شیرینی کی|سختی اور ثقالت کی|غیر مانوسیت کی|صرف فارسی قواعد کی|سلسلت، روانی اور شیرینی کی|MIC-4_U2_T2.2.2|30
28|غزل کی تشریح کرتے ہوئے "داخلیت" سے کیا مراد لیا جاتا ہے؟|شاعر کا اپنے دل اور روح کے واردات کا بیان کرنا|باہر کا منظر دکھانا|محل کی عمارت بیان کرنا|جنگ کے ہتھیار گننا|شاعر کا اپنے دل اور روح کے واردات کا بیان کرنا|MIC-4_U2_T2.2.2|30
29|میر نے اپنی اس غزل کے قوافی (گلاب، خواب، حباب، سراب) کس طرح منتخب کیے ہیں؟|جو معنوی اعتبار سے مضمون کو وسعت دیتے ہیں|جو اتفاقاً آ گئے ہیں|جو صرف تک بندی کے لیے ہیں|جو بے ربط ہیں|جو معنوی اعتبار سے مضمون کو وسعت دیتے ہیں|MIC-4_U2_T2.2.2|30
30|شعر "میں نے کہا کہ گل کو ہے ترے ساتھ ثبات" میں "ثبات" اور "صبا" کے کلام سے کیا فنی خوبی پیدا ہوئی؟|لطیف موازنہ اور رعایتِ معنوی|صنعتِ تضاد شدید|بے معنی پن|غیر فصیح بیان|لطیف موازنہ اور رعایتِ معنوی|MIC-4_U2_T2.2.2|30
31|میر تقی میر کا تعلق کس اہم اسلوبِ غزل سے ہے جو اس غزل میں نمایاں ہے؟|دہلوی اسلوبِ غزل (غم شناسی و داخلیت)|لکھنوی اسلوب (خارجیت و محفل آرائی)|دکنی قدیم اسلوب|جدیدیت|دہلوی اسلوبِ غزل (غم شناسی و داخلیت)|MIC-4_U2_T2.2.2|30
32|تشریح کے مطابق اس غزل میں میر نے "انسانی عجز" کو کس کے سامنے دکھایا ہے؟|قدرت اور کائنات کے اصولوں کے سامنے|دشمن کے سامنے|بادشاہ کے سامنے|کسی کے سامنے نہیں|قدرت اور کائنات کے اصولوں کے سامنے|MIC-4_U2_T2.2.2|30
33|شعر "ساری مستی شراب کی سی ہے" میں آنکھوں کی مستی کو شراب سے تشبیہ دینا کس کا کمال ہے؟|حسی تجربے کو شاعرانہ جمالیات میں ڈھالنے کا|سائنس بیان کرنے کا|صرف شراب کی تعریف کا|جرم ثابت کرنے کا|حسی تجربے کو شاعرانہ جمالیات میں ڈھالنے کا|MIC-4_U2_T2.2.2|30
34|میر نے اس غزل میں کس قسم کے استعاروں سے پرہیز کیا ہے؟|دور از کار اور پیچیدہ استعاروں سے|سادہ تشبیہوں سے|روانی سے|شیریں الفاظ سے|دور از کار اور پیچیدہ استعاروں سے|MIC-4_U2_T2.2.2|30
35|غزل کی تشریح سے معلوم ہوتا ہے کہ میر نے عشق کو کس نظر سے دیکھا؟|ایک پاکیزہ، سچے اور جان لیوا جذبے کی نظر سے|ایک وقتی تفریح کی نظر سے|ایک تجارتی فائدے کی نظر سے|ایک کھیل کی نظر سے|ایک پاکیزہ، سچے اور جان لیوا جذبے کی نظر سے|MIC-4_U2_T2.2.2|30
36|میر کی غزل میں "غم" کا بیان قاری کے دل پر کیا اثر ڈالتا ہے؟|غم کو ہمدردی اور حسرت میں بدل دیتا ہے|خوف پیدا کرتا ہے|غصہ دلاتا ہے|بیزار کرتا ہے|غم کو ہمدردی اور حسرت میں بدل دیتا ہے|MIC-4_U2_T2.2.2|30
37|غزل کے ہر شعر کا دوسرے شعر سے معنوی تعلق کیسا ہے؟|ہر شعر اپنی جگہ آزاد ہے مگر مجموعی فکری فضا ایک ہے|تمام اشعار مسلسل کہانی ہیں|اشعار کا اپس میں کوئی تعلق نہیں|صرف مطلع اور مقطع مربوط ہیں|ہر شعر اپنی جگہ آزاد ہے مگر مجموعی فکری فضا ایک ہے|MIC-4_U2_T2.2.2|30
38|میر کے کلام میں "ایجاز" کا فنی حسن اس غزل میں کیسے ظاہر ہوتا ہے؟|کم سے کم الفاظ میں زندگی کا فلسفہ بیان کر دینے سے|طویل تشریح کرنے سے|الفاظ کا ضیاع کرنے سے|شعر کو نامکمل چھوڑنے سے|کم سے کم الفاظ میں زندگی کا فلسفہ بیان کر دینے سے|MIC-4_U2_T2.2.2|30
39|اس غزل میں "پنکھڑی"، "گلاب"، "صبا" اور "حباب" کا استعمال میر کے کس شعور کو ظاہر کرتا ہے؟|ان کے دقیق فطری مشاہدے اور جمالیاتی شعور کو|ان کے نباتاتی علم کو|ان کی باغبانی کے شوق کو|ان کی بزدلی کو|ان کے دقیق فطری مشاہدے اور جمالیاتی شعور کو|MIC-4_U2_T2.2.2|30
40|تشریح کے نقطہ نظر سے "نازکی اس کے لب کی کیا کہیے" میں لفظ "نازکی" کس کی علامت ہے؟|محبوب کے لطیف اور نزاکت بھرے وجود کی|کمزوری کی|بیماری کی|مصنوعی پن کی|محبوب کے لطیف اور نزاکت بھرے وجود کی|MIC-4_U2_T2.2.2|30
41|میر تقی میر نے اس غزل میں اپنی آپ بیتی کو کس میں تبدیل کر دیا ہے؟|جگ بیتی (عالمگیر انسانی حقیقت) میں|سیاسی تاریخ میں|خیالی کہانی میں|قصیدے میں|جگ بیتی (عالمگیر انسانی حقیقت) میں|MIC-4_U2_T2.2.2|30
42|اس غزل کا فکری مرکز کیا ہے؟|حسنِ فانی، عشقِ سادق اور دنیا کی ناپائیداری|صرف مال کی طلب|صرف جنگ کی تیاری|صرف تفریح|حسنِ فانی، عشقِ سادق اور دنیا کی ناپائیداری|MIC-4_U2_T2.2.2|30
43|میر کی اس غزل کو پڑھ کر "سوز و گداز" کی جو کیفیت ملتی ہے، اس کی کیا وجہ ہے؟|شاعر کے دل کے اندرونی درد اور سچی حسیت کا انعکاس|صرف قافیہ ملانا|فارسی کی نقل کرنا|لفظی الٹ پھیر|شاعر کے دل کے اندرونی درد اور سچی حسیت کا انعکاس|MIC-4_U2_T2.2.2|30
44|شعر "ہستی اپنی حباب کی سی ہے" میں استعمال ہونے والی تشبیہ کی کیا خصوصیت ہے؟|یہ ایک کلاسک اور عالمگیر تشبیہ ہے|یہ نئی اور نامانوس ہے|یہ بے معنی ہے|یہ صرف بچوں کے لیے ہے|یہ ایک کلاسک اور عالمگیر تشبیہ ہے|MIC-4_U2_T2.2.2|30
45|میر نے اپنے کلام میں "روانی" برقرار رکھنے کے لیے کن الفاظ کو فوقیت دی؟|سادہ، فصیح اور عام فہم روزمرہ کے الفاظ کو|مشکل عربی الفاظ کو|پرانے متروک الفاظ کو|غیر ملکی الفاظ کو|سادہ، فصیح اور عام فہم روزمرہ کے الفاظ کو|MIC-4_U2_T2.2.2|30
46|غزل میں "حالت اب اضطراب کی سی ہے" کس چیز کی فنی عکاسی کرتی ہے؟|نفساتی کیفیت کی زبردست تصویر کشی کی|جسمانی بیماری کی|گھر کے بگاڑ کی|سفر کے ارادے کی|نفساتی کیفیت کی زبردست تصویر کشی کی|MIC-4_U2_T2.2.2|30
47|میر کے کلام میں "رمزیت" سے کیا مراد ہے جو اس غزل میں بھی موجود ہے؟|بات کو ظاہری معنی کے ساتھ گہرے اشاروں میں بیان کرنا|معمہ بنانا|جھوٹ بولنا|بات چوری کرنا|بات کو ظاہری معنی کے ساتھ گہرے اشاروں میں بیان کرنا|MIC-4_U2_T2.2.2|30
48|تشریح کی رو سے میر کی غزل کا ہر شعر اپنے اندر کیا رکھتا ہے؟|ایک پورا جذباتی اور جمالیاتی جہان|صرف ایک جملہ|ایک بے مقصد فکر|ایک غیر مربوط خیال|ایک پورا جذباتی اور جمالیاتی جہان|MIC-4_U2_T2.2.2|30
49|میر کی اس غزل نے آنے والے شعرا پر کیا اثر ڈالا؟|انہوں نے میر کی سادگی اور سوز کو غزل کا معیار مانا|انہوں نے اس کو مسترد کیا|انہوں نے غزل کہنا چھوڑ دیا|انہوں نے اس کی نقل نہیں کی|انہوں نے میر کی سادگی اور سوز کو غزل کا معیار مانا|MIC-4_U2_T2.2.2|30
50|مجموعی طور پر غزل "نازکی اس کے لب کی کیا کہیے" کے فنی محاسن اردو ادب میں کیا ثابت کرتے ہیں؟|یہ کہ میر تقی میر اردو غزل کے بے تاج بادشاہ اور خدائے سخن ہیں|یہ کہ میر صرف ایک عام شاعر تھے|یہ کہ غزل ایک مشکل صنف ہے|یہ کہ غزل میں سادگی ممکن نہیں|یہ کہ میر تقی میر اردو غزل کے بے تاج بادشاہ اور خدائے سخن ہیں|MIC-4_U2_T2.2.2|30
