id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|شعر "پتا پتا بوٹا بوٹا حال ہمارا جانے ہے" کس دہلوی شاعر کا ہے؟|میر تقی میر|مرزا غالب|خواجہ میر درد|مومن خان مومن|میر تقی میر|MIC-4_U1_T1.2.1|30
17|دبستانِ دہلی اور دبستانِ لکھنؤ میں بنیادر فرق کس بنیاد پر کیا جاتا ہے؟|دہلی میں داخلیت اور لکھنؤ میں خارجیت ہے|دہلی میں خارجیت اور لکھنؤ میں داخلیت ہے|دہلی میں صرف مرثیہ ہے|لکھنؤ میں صرف قصیدہ ہے|دہلی میں داخلیت اور لکھنؤ میں خارجیت ہے|MIC-4_U1_T1.2.1|30
18|آخری مغل تاجدار بہادر شاہ ظفر کی غزل گوئی کا بنیادی لہجہ کیسا ہے؟|حسرتیہ، غم ناک، اور سوز و گداز سے پر|شادیانہ اور نشاطیہ|صرف صوفیانہ وعظ|عامیانہ و شوخ|حسرتیہ، غم ناک، اور سوز و گداز سے پر|MIC-4_U1_T1.2.1|30
19|دبستانِ دہلی کے شعرا کے ہاں کس صوفیانہ نظریے کا اثر گہرا ہے؟|وحدت الوجود|مادیت پرستی|عقلیت پرستی|مارکسزم|وحدت الوجود|MIC-4_U1_T1.2.1|30
20|میر تقی میر کے کلام میں "دل" اور "دہلی" کو کس طرح جوڑا گیا ہے؟|دل کے اجڑنے اور دہلی کی بربادی کو ایک جیسا دکھایا گیا ہے|دہلی کو جنت کا نمونہ کہا گیا ہے|دل کو پتھر سے تشبیہ دی گئی ہے|دہلی کا ذکر سرے سے نہیں ہے|دل کے اجڑنے اور دہلی کی بربادی کو ایک جیسا دکھایا گیا ہے|MIC-4_U1_T1.2.1|30
21|دبستانِ دہلی کے شعرا نے غزل میں کس چیز سے سخت پرہیز کیا؟|ابتذال، عریانیت اور بازاری پن سے|سادگی سے|سچے جذبات سے|تصوف سے|ابتذال، عریانیت اور بازاری پن سے|MIC-4_U1_T1.2.1|30
22|خواجہ میر درد کا کون سا دیوان اردو غزل میں خاص مقام رکھتا ہے؟|مختصر لیکن انتخابِ روزگار دیوان|طویل ترین دیوان|فارسی دیوان فقط|دیوانِ زادہ|مختصر لیکن انتخابِ روزگار دیوان|MIC-4_U1_T1.2.1|30
23|دبستانِ دہلی کی غزل میں تشبیہات و استعارات کی نوعیت کیا ہے؟|فطری، سادہ، اور دلنشین|مصنوعی اور بوجھل|سخت اور غریب الفاظ پر مبنی|صرف انگریزی سے مستعار|فطری، سادہ، اور دلنشین|MIC-4_U1_T1.2.1|30
24|دبستانِ دہلی کی غزل میں "غمِ جاناں" کس کے ساتھ گھل مل جاتا ہے؟|غمِ دوراں (سماجی و معاشی مسائل)|صرف تجارتی خسارے کے ساتھ|شخصی ضد کے ساتھ|کسی کے ساتھ نہیں|غمِ دوراں (سماجی و معاشی مسائل)|MIC-4_U1_T1.2.1|30
25|شعر "دلِ ناداں تجھے ہوا کیا ہے / آخر اس درد کی دوا کیا ہے" کس کا ہے؟|مرزا غالب|میر تقی میر|مومن خان مومن|خواجہ میر درد|مرزا غالب|MIC-4_U1_T1.2.1|30
26|دبستانِ دہلی کے عہدِ زریں کے چار ستونوں میں کون شامل نہیں ہے؟|امام بخش ناسخ|میر تقی میر|مرزا سودا|خواجہ میر درد|امام بخش ناسخ|MIC-4_U1_T1.2.1|30
27|دبستانِ دہلی کی زبان میں کون سا لہجہ سب سے زیادہ ابھرتا ہے؟|متانت، سنجیدگی، اور شائستگی|شوخی اور ہاؤ بھاؤ|بازاری پن|تند و ترش لہجہ|متانت، سنجیدگی، اور شائستگی|MIC-4_U1_T1.2.1|30
28|میر تقی میر کے اشعار کو "نشتر" کیوں کہا جاتا ہے؟|کیونکہ وہ دل پر گہرا اور اثر انگیز وار کرتے ہیں|کیونکہ وہ جراح تھے|کیونکہ ان میں جنگ کی باتیں ہیں|کیونکہ وہ نیش زن تھے|کیونکہ وہ دل پر گہرا اور اثر انگیز وار کرتے ہیں|MIC-4_U1_T1.2.1|30
29|مومن خان مومن کی غزل میں "حیا اور پردہ" کا انداز کیسا ہے؟|نہایت نازک، باوقار اور پردہ دار|بالکل نہیں ہے|صرف لکھنوی طرز کا ہے|عامیانہ ہے|نہایت نازک، باوقار اور پردہ دار|MIC-4_U1_T1.2.1|30
30|دہلی پر احمد شاہ ابدالی اور نادر شاہ کے حملوں نے غزل کے مزاج کو کیا دیا؟|حزن، غم اور تباہی کے احساسات|خوشی اور جشن|درباری عیش|تصنع اور نمائش|حزن، غم اور تباہی کے احساسات|MIC-4_U1_T1.2.1|30
31|کس دہلوی شاعر نے کہا تھا "دہلی جو ایک شہر تھا عالم میں انتخاب"?|میر تقی میر|مرزا غالب|مومن|ذوق|میر تقی میر|MIC-4_U1_T1.2.1|30
32|دبستانِ دہلی کے شعرا کے نزدیک شاعری بنیادی طور پر کیا تھی؟|دلی جذبات کی سچی ترجمانی|صرف ایک وقت گزاری|روپیہ کمانے کا ذریعہ|درباری خوشامد|دلی جذبات کی سچی ترجمانی|MIC-4_U1_T1.2.1|30
33|شیخ ابراہیم ذوق کی غزل گوئی کا بڑا کمال کیا ہے؟|صنائع بدائع، محاورہ بندی اور زبان پر عبور|صرف تصوف|صرف غم و اندوہ|صرف فلسفہ|صنائع بدائع، محاورہ بندی اور زبان پر عبور|MIC-4_U1_T1.2.1|30
34|خواجہ میر درد کے اشعار کا سب سے نمایاں موضوع کیا ہے؟|معرفت اور وحدت الوجود|سراپا نگاری|شاہی دربار کی مدح|جنگ کے مناظر|معرفت اور وحدت الوجود|MIC-4_U1_T1.2.1|30
35|شعر "ارض و سما کہاں تیری وسعت کو پا سکے" کس صوفی شاعر کا ہے؟|خواجہ میر درد|میر تقی میر|مرزا غالب|ذوق|خواجہ میر درد|MIC-4_U1_T1.2.1|30
36|داغ دہلوی کی غزل کی سب سے بڑی پہچان کیا ہے؟|روزمرہ، محاورہ، اور زبانِ اردو کی چاشنی|سخت فارسی تراکیب|پیچیدہ فلسفہ|صرف صوفیانہ خیالات|روزمرہ، محاورہ، اور زبانِ اردو کی چاشنی|MIC-4_U1_T1.2.1|30
37|دبستانِ دہلی اور دبستانِ لکھنؤ کے در میان عبوری کردار کس شاعر نے ادا کیا؟|مصحفی اور انشا|غالب|میر درد|قلی قطب شاہ|مصحفی اور انشا|MIC-4_U1_T1.2.1|30
38|دبستانِ دہلی میں "سوزِ نہاں" کس بات کی علامت ہے؟|اندرونی چھپے ہوئے قلبی درد کی|ظاہری سجاوٹ کی|آگ کی گرمی کی|جسمانی بیماری کی|اندرونی چھپے ہوئے قلبی درد کی|MIC-4_U1_T1.2.1|30
39|دبستانِ دہلی کی غزل کا مجموعی اثر قاری پر کیا پڑتا ہے؟|روحانی، عاطفی، اور اثر انگیز|مصنوعی اور بوجھل|صرف تفریحی|خشک اور معقولاتی|روحانی، عاطفی، اور اثر انگیز|MIC-4_U1_T1.2.1|30
40|مرزا مظہر جانِ جاناں کا تعلق کس دبستانِ غزل سے تھا؟|دبستانِ دہلی|دبستانِ لکھنؤ|دبستانِ دکن|دبستانِ پنجاب|دبستانِ دہلی|MIC-4_U1_T1.2.1|30
41|شعر "تم میرے پاس ہوتے ہو گویا / جب کوئی دوسرا نہیں ہوتا" غالب کو کیوں پسند آیا؟|اس کے بے مثال معنوی اختصار اور معاملاتی گہرائی کی وجہ سے|اس کے مشکل الفاظ کی وجہ سے|اس کی لمبی بحر کی وجہ سے|اس کی ردیف کی وجہ سے|اس کے بے مثال معنوی اختصار اور معاملاتی گہرائی کی وجہ سے|MIC-4_U1_T1.2.1|30
42|دبستانِ دہلی میں "واقعہ نگاری" کا اسلوب کیا ہے؟|سچے اور حقیقی جذباتی تجربات کا بیان|فرضی کہانیوں کی تکرار|درباری سیاست کا بیان|جنگی مشقوں کا جائزہ|سچے اور حقیقی جذباتی تجربات کا بیان|MIC-4_U1_T1.2.1|30
43|دبستانِ دہلی کے ابتدائی دور کے اہم شاعر مرزا مظہر نے زبان کے لیے کیا کیا؟|فارسی آمیزش کو کم کر کے صاف اردو کو ترجیح دی|صرف سنسکرت کا استعمال کیا|اردو میں شعر کہنا بند کیا|صرف عربی کو اپنایا|فارسی آمیزش کو کم کر کے صاف اردو کو ترجیح دی|MIC-4_U1_T1.2.1|30
44|دبستانِ دہلی کی غزل میں "عشق" کو کس نظر سے دیکھا گیا ہے؟|ایک تہذیبی، اخلاقی اور روحانی جذبہ|صرف ایک وقتی دل بہلاؤ|ایک کاروباری معاہدا|ایک جرم|ایک تہذیبی، اخلاقی اور روحانی جذبہ|MIC-4_U1_T1.2.1|30
45|1857ء کے بعد دہلی کی غزل کا آخری چراغ کسے کہا جاتا ہے؟|بہادر شاہ ظفر اور داغ دہلوی|آتش|ناسخ|قلی قطب شاہ|بہادر شاہ ظفر اور داغ دہلوی|MIC-4_U1_T1.2.1|30
46|مرزا غالب کے دیوان کی سب سے بڑی جدت کیا تھی؟|تخیل کی بلندی اور انسان شناسی|سادہ قصہ گوئی|صرف لکھنوی شوخی|ماتم نگاری|تخیل کی بلندی اور انسان شناسی|MIC-4_U1_T1.2.1|30
47|دبستانِ دہلی کی غزل میں کس چیز کا احساس دبا ہوا لیکن موجود رہتا ہے؟|حرمتِ نفس اور خود داری|خوف اور بزدلی|درباری غلامی|شاہی تکبر|حرمتِ نفس اور خود داری|MIC-4_U1_T1.2.1|30
48|دبستانِ دہلی کے شعرا نے قافیہ و ردیف کا استعمال کیسے کیا؟|سادگی، روانی اور معنوی ضرورت کے مطابق|صرف لفظی نمائش کے لیے|صرف مشکل قافیے لانے کے لیے|بغیر کسی پابندی کے|سادگی، روانی اور معنوی ضرورت کے مطابق|MIC-4_U1_T1.2.1|30
49|اردو ادب میں دبستانِ دہلی کو کس حیثیت سے یاد کیا جاتا ہے؟|اردو غزل کا روحانی، جذباتی اور معنوی گہوارہ|ایک ناکام تحویل|صرف فارسی کی نقل|ایک محدود علاقائی صنف|اردو غزل کا روحانی، جذباتی اور معنوی گہوارہ|MIC-4_U1_T1.2.1|30
50|دبستانِ دہلی کی غزل کا خاتمہ کس تاریخی واقعے کے ساتھ جڑا ہوا ہے؟|1857ء کی جنگِ آزادی اور دہلی کی حتمی بربادی|جنگِ پلاسی|احمد شاہ ابدالی کا پہلا حملہ|انگریزوں کا سورت میں آنا|1857ء کی جنگِ آزادی اور دہلی کی حتمی بربادی|MIC-4_U1_T1.2.1|30
