id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
22|آتش کی پیدائش کس شہر میں ہوئی؟|فیض آباد|لکھنؤ|دہلی|فرخ آباد|فیض آباد|MIC-4_U3_T3.1.1|30
23|آتش نے غزل گوئی میں کس استادِ سخن سے اصلاح لی؟|مصحفی|ناسخ|انشا|جرات|مصحفی|MIC-4_U3_T3.1.1|30
24|دبستانِ لکھنؤ میں آتش کے مقابلے میں کس شاعر کا سکول آف تھاٹ قائم تھا؟|امام بخش ناسخ|مرزا غالب|مومن|ذوق|امام بخش ناسخ|MIC-4_U3_T3.1.1|30
25|آتش کی غزل میں "مرصع سازی" کا کیا مطلب ہے؟|الفاظ کو نگینوں کی طرح خوبصورتی سے جڑنا|سونا گھڑنا|عمارت بنانا|کپڑے سینا|الفاظ کو نگینوں کی طرح خوبصورتی سے جڑنا|MIC-4_U3_T3.1.1|30
26|شعر: "سن تو سہی جہاں میں ہے تیرا فسانہ کیا" میں کس چیز کی طرف متوجہ کیا گیا ہے؟|محبوب کی شہرت اور چرچے کی طرف|جنگ کے قصے کی طرف|بادشاہ کے فرمان کی طرف|پرانی تاریخ کی طرف|محبوب کی شہرت اور چرچے کی طرف|MIC-4_U3_T3.1.1|30
27|آتش کی شاعری کی سب سے بڑی صفت کیا ہے؟|مردانہ بن، روانی اور استادانہ صفائی|قنوطیت اور روتا ہوا انداز|بے معنی الفاظ|عوامی ابتذال|مردانہ بن، روانی اور استادانہ صفائی|MIC-4_U3_T3.1.1|30
28|غزل کے متن کے مطابق "پیغام بر" سے کیا مراد ہے؟|قاصد / خط لے جانے والا|شاعر|دشمن|حکمران|قاصد / خط لے جانے والا|MIC-4_U3_T3.1.1|30
29|شعر: "تیرے سوا کسی کو نہ سمجھا ________" میں غزل کا کون سا معنوی پہلو ملتا ہے؟|توحیدِ عشق اور یکسوئی|سیاست|تجارت|سفر نامہ|توحیدِ عشق اور یکسوئی|MIC-4_U3_T3.1.1|30
30|غزل کے مصرعے "کہتی ہے تجھ کو خلقِ خدا غائبانہ کیا" کا انداز کیسا ہے؟|استفہامیہ (سوالیہ) اور شوخ انداز|حکمیہ انداز|ماتمی انداز|رزمیہ انداز|استفہامیہ (سوالیہ) اور شوخ انداز|MIC-4_U3_T3.1.1|30
31|آتش کی غزلوں کے مجموعے کو کس نام سے جانا جاتا ہے؟|کلیاتِ آتش|دیوانِ غالب|دیوانِ میر|کلیاتِ ناسخ|کلیاتِ آتش|MIC-4_U3_T3.1.1|30
32|شعر میں لفظ "زاہدانہ" کا استعمال کس شخصیت کے رویے کی طرف اشارہ کرتا ہے؟|زاہد یا بظاہر پارسا انسان|عاشق|بادشاہ|قاصد|زاہد یا بظاہر پارسا انسان|MIC-4_U3_T3.1.1|30
33|آتش کی غزل میں "شمع" اور "پروانہ" کا بیان کس روایت کی پاسداری ہے؟|کلاسیکی غزل کی تمثیلی روایت|انگریزی اثرات|جدیدیت|سائنسی مشاہدہ|کلاسیکی غزل کی تمثیلی روایت|MIC-4_U3_T3.1.1|30
34|شعر: "بتلا کہ تجھ کو چاہیے کافر نشانہ کیا" میں "نشانہ" سے کیا مراد ہے؟|عاشق کا دل|تیز تیر|شکار|پرندہ|عاشق کا دل|MIC-4_U3_T3.1.1|30
35|آتش کی اس غزل میں استعمال ہونے والے تمام قوافی کس صوتی حرف پر ختم ہوتے ہیں؟|الف (ان، انہ)|نون|یہ|رے|الف (ان، انہ)|MIC-4_U3_T3.1.1|30
36|غزل کے متن میں "جہاں" سے کیا مراد ہے؟|دنیا / عالم|شہر لکھنؤ|محل|آسمان|دنیا / عالم|MIC-4_U3_T3.1.1|30
37|آتش کی غزل کا مطلع کس نوعیت کا پیغام دیتا ہے؟|محبوب کی عالمگیر مقبولیات اور حُسن کا بیان|جنگ کی دھمکی|مایوسی کا اظہار|سیاسی نصیحت|محبوب کی عالمگیر مقبولیات اور حُسن کا بیان|MIC-4_U3_T3.1.1|30
38|آتش کے کلام میں "نشاطیہ عنصر" کس بات کو ظاہر کرتا ہے؟|زندگی سے لطف اندوزی اور شادمانی کا جذبہ|قنوطیت|موت کا خوف|درباری خوف|زندگی سے لطف اندوزی اور شادمانی کا جذبہ|MIC-4_U3_T3.1.1|30
39|شعر: "گردِ راہِ طلب" سے شاعر کی کیا مراد ہے؟|عشق و جستجو کے راستے کی دھول|صحرا کی ریت|سڑک کا کچرا|جنگ کی دھول|عشق و جستجو کے راستے کی دھول|MIC-4_U3_T3.1.1|30
40|آتش نے اپنی غزلوں میں کس قسم کے الفاظ سے پرہیز کیا؟|غیر فصیح اور نامانوس الفاظ سے|سادہ الفاظ سے|شیریں الفاظ سے|ترنم سے|غیر فصیح اور نامانوس الفاظ سے|MIC-4_U3_T3.1.1|30
41|غزل "سن تو سہی جہاں میں ہے تیرا فسانہ کیا" کس عہد کی لکھنوی تہذیب کی نمائندگی کرتی ہے؟|نوابی اور کلاسیکی لکھنوی عہد کی|جدید ترین عہد کی|دکنی ابتدائی عہد کی|برطانوی جدید دور کی|نوابی اور کلاسیکی لکھنوی عہد کی|MIC-4_U3_T3.1.1|30
42|آتش کی غزل کے ہر شعر کی بناوٹ میں کون سی خوبی نظر آتی ہے؟|ایجاز، اختصار اور برجستگی|طوالت|بے ربطی|تکرار کی خرابی|ایجاز، اختصار اور برجستگی|MIC-4_U3_T3.1.1|30
43|شعر: "اے آتش! اس کے سامنے..." میں شاعر نے اپنا تخلص کیا رکھا ہے؟|آتش|حیدر|علی|خواجہ|آتش|MIC-4_U3_T3.1.1|30
44|غزل میں "غافلانہ" سے کیا مراد ہے؟|لاپرواہی یا بے خبری کا انداز|ہوشیاری|دانشمندی|سنجیدگی|لاپرواہی یا بے خبری کا انداز|MIC-4_U3_T3.1.1|30
45|آتش کی اس غزل میں کس احساس کی عکاسی ہوتی ہے؟|عاشقانہ خود داری اور بلند پروازی|عاجزانہ بزدلی|معاشی بدحالی|سیاسی زوال|عاشقانہ خود داری اور بلند پروازی|MIC-4_U3_T3.1.1|30
46|خواجہ حیدر علی آتش نے کس سن میں وفات پائی؟|1847ء|1835ء|1857ء|1869ء|1847ء|MIC-4_U3_T3.1.1|30
47|آتش کی اس غزل میں "شمع کے حضور میں پروانہ" کی مثال کس لیے دی گئی ہے؟|سچی محبت اور فنائیت کا انداز بتانے کے لیے|روشنی کی تعریف کے لیے|گرمی ظاہر کرنے کے لیے|حشرات کے لیے|سچی محبت اور فنائیت کا انداز بتانے کے لیے|MIC-4_U3_T3.1.1|30
48|آتش کی غزل گوئی کا معنوی حسن کس چیز میں مضمر ہے؟|ترنم، شوخی اور شائستہ روزمرہ کے استعمال میں|صرف مشکل عربی میں|غیر ملکی خیالات میں|لمبی داستانوں میں|ترنم، شوخی اور شائستہ روزمرہ کے استعمال میں|MIC-4_U3_T3.1.1|30
49|غزل کے متن کے مطابق عاشق کی خواہش کیا ہے؟|محبوب کا توجہ اور دیدار|مال و دولت|شاہی عہدہ|طویل عمر|محبوب کا توجہ اور دیدار|MIC-4_U3_T3.1.1|30
50|غزل "سن تو سہی جہاں میں ہے تیرا فسانہ کیا" اردو غزل میں کیا مقام رکھتی ہے؟|لکھنوی دبستانِ غزل کا ایک لازوال اور نمائندہ شاہکار|ایک معمولی کوشش|ایک غیر فصیح غزل|ایک ابتدائی تجربہ|لکھنوی دبستانِ غزل کا ایک لازوال اور نمائندہ شاہکار|MIC-4_U3_T3.1.1|30
