id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
33|آتش کی غزل میں "صوتی نغمگی" کیسے پیدا ہوئی ہے؟|ردیف "کیا" اور ہم وزن قوافی کے تکرار سے|لمبے اشعار سے|فارسی تراکیب سے|صرف تخلص سے|ردیف "کیا" اور ہم وزن قوافی کے تکرار سے|MIC-4_U3_T3.1.2|30
34|آتش نے غزل میں محبوب کے ردِعمل کو کس انداز میں پیش کیا ہے؟|شوخی اور بے نیازی کے انداز میں|سفاکی کے انداز میں|خوف کے انداز میں|عاجزی کے انداز میں|شوخی اور بے نیازی کے انداز میں|MIC-4_U3_T3.1.2|30
35|تشریح کی رو سے "راہِ طلب" کا مسافر کس چیز سے بے نیاز ہو جاتا ہے؟|دنیاوی مال و دولت اور خزانے سے|خوراک سے|سفر سے|دوستوں سے|دنیاوی مال و دولت اور خزانے سے|MIC-4_U3_T3.1.2|30
36|آتش کے اسلوبِ بیان کا "محاوراتی حسن" کس بات سے ظاہر ہوتا ہے؟|اہلِ زبان کی بول چال کو شعر میں قدرتی طور پر ڈھالنے سے|کتابی زبان لکھنے سے|انگریزی محاورے لانے سے|پرانے الفاظ ڈھونڈنے سے|اہلِ زبان کی بول چال کو شعر میں قدرتی طور پر ڈھالنے سے|MIC-4_U3_T3.1.2|30
37|غزل کے متن میں "فسانہ" کا لفظ کس حقیقت کی طرف اشارہ کرتا ہے؟|حسن کی شہرت اور کہانی کی طرف|ایک فرضی جھوٹ کی طرف|جنگ کی خبر کی طرف|تاریخ کی کتاب کی طرف|حسن کی شہرت اور کہانی کی طرف|MIC-4_U3_T3.1.2|30
38|آتش کی غزل کی سب سے بڑی اسلوبیاتی خوبی کیا ہے؟|روانی، سلاست اور اندازِ بیان کی صفائی|پیچیدگی|تضاد بیانی|غیر معقولات|روانی، سلاست اور اندازِ بیان کی صفائی|MIC-4_U3_T3.1.2|30
39|شعر "پوچھ اس سے جو کہ زلف کا تیرا اسیر ہے" کی اسلوبیاتی خوبی کیا ہے؟|معاملہ بندی اور نفساتی سچائی کا بیان|جنگ کا منظر|سیاسی الجھن|خواب کی بات|معاملہ بندی اور نفساتی سچائی کا بیان|MIC-4_U3_T3.1.2|30
40|آتش کے اسلوبِ غزل گوئی نے آنے والے کن شعرا کو متاثر کیا؟|لکھنؤ اور دیگر علاقوں کے جدید غزل گو شعرا کو|صرف مرثیہ نگاروں کو|صرف ڈراما نگاروں کو|کسی کو نہیں|لکھنؤ اور دیگر علاقوں کے جدید غزل گو شعرا کو|MIC-4_U3_T3.1.2|30
41|تشریح کے لحاظ سے آتش کی یہ غزل کس جذبے کو بیدار کرتی ہے؟|حسِ جمال اور معنوی خود داری کو|مایوسی کو|غصے کو|سستی کو|حسِ جمال اور معنوی خود داری کو|MIC-4_U3_T3.1.2|30
42|آتش کے نزدیک غزل کہنا صرف تک بندی نہیں بلکہ کیا ہے؟|شاعری مرصع سازی اور فنکاری ہے|وقت کا ضیاع ہے|ایک مجبوری ہے|ایک تجارتی کام ہے|شاعری مرصع سازی اور فنکاری ہے|MIC-4_U3_T3.1.2|30
43|شعر "بے سجدہ سوئے کعبہ نہ جا..." میں زاہد کے کس روپ پر لطیف طنز ہے؟|معنی سے خالی محض ظاہری عبادت پر|زاہد کی بیماری پر|زاہد کی سفر کی رفتار پر|زاہد کے کپڑوں پر|معنی سے خالی محض ظاہری عبادت پر|MIC-4_U3_T3.1.2|30
44|آتش کی غزل کی بحر کس طرح قاری پر اثر کرتی ہے؟|دھیمے ترنم اور سریلی گونج سے دل میں اترتی ہے|بوجھل لگتی ہے|پڑھنے میں رکاوٹ بنتی ہے|صرف شور مچاتی ہے|دھیمے ترنم اور سریلی گونج سے دل میں اترتی ہے|MIC-4_U3_T3.1.2|30
45|تشریح کے مطابق اس غزل میں "شمع" کس کی علامت کے طور پر آئی ہے؟|محبوبِ روشن و جمیل کی|سورج کی|روشنی کے بلب کی|آگ کی|محبوبِ روشن و جمیل کی|MIC-4_U3_T3.1.2|30
46|آتش کے اسلوب میں "خارجیت" کس روپ میں نظر آتی ہے؟|شائستہ حسن و جمال اور لب و رخسار کے متوازن بیان کی شکل میں|ابتذال کی شکل میں|عریانیت کی شکل میں|بے ہودگی کی شکل میں|شائستہ حسن و جمال اور لب و رخسار کے متوازن بیان کی شکل میں|MIC-4_U3_T3.1.2|30
47|غزل کے مطلع کی تشریح کا بنیادی تاثر کیا ہے؟|محبوب کا حسن ہر زبان پر عام اور چرچے میں ہے|محبوب گم ہو گیا ہے|محبوب بیمار ہے|محبوب سفر پر گیا ہے|محبوب کا حسن ہر زبان پر عام اور چرچے میں ہے|MIC-4_U3_T3.1.2|30
48|آتش کی غزل میں "احساسِ خود داری" کس شعر سے واضح ہوتا ہے؟|مقصود گردِ راہِ طلب ہے خزانہ کیا|بے سجدہ سوئے کعبہ نہ جا|کہتی ہے تجھ کو خلقِ خدا|اے آتش اس کے سامنے جا کر|مقصود گردِ راہِ طلب ہے خزانہ کیا|MIC-4_U3_T3.1.2|30
49|آتش کے کلام کا فکری و فنی ارتقا کس بات کی شاہدی دیتا ہے؟|ان کے قادر الکلام اور صاحبِ اسلوب شاعر ہونے کی|ان کے عام شاعر ہونے کی|ان کے مبتدی ہونے کی|ان کے نقلچی ہونے کی|ان کے قادر الکلام اور صاحبِ اسلوب شاعر ہونے کی|MIC-4_U3_T3.1.2|30
50|مجموعی طور پر غزل "سن تو سہی جہاں میں ہے تیرا فسانہ کیا" کا اسلوب اردو غزل میں کیا مقام رکھتا ہے؟|کلاسیکی اور لکھنوی اسلوب کا ایک درخشندہ اور لازوال نمونہ|ایک عارضی نمونہ|ایک ناکام اسلوب|ایک پیچیدہ تحریر|کلاسیکی اور لکھنوی اسلوب کا ایک درخشندہ اور لازوال نمونہ|MIC-4_U3_T3.1.2|30
