id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
18|شعر: "بار بار اس کے در پہ جاتا ہوں" سے میر کا کون سا احساس ابھرتا ہے؟|عشق کی بے اختیاری اور وارفتگی|سیاسی مقصد|قرض کی طلب|سفر کا ارادہ|عشق کی بے اختیاری اور وارفتگی|MIC-4_U2_T2.2.1|30
19|میر تقی میر کا تعلق کس دبستانِ غزل سے ہے؟|دبستانِ دہلی|دبستانِ لکھنؤ|دبستانِ عظیم آباد|دبستانِ دکن|دبستانِ دہلی|MIC-4_U2_T2.2.1|30
20|میر کی اس غزل کا مجموعی آہنگ اور صوتی کیفیت کیسی ہے؟|دھیمی، نغماتی اور حزن انگیز|بہت بلند اور پرشور|رزمیہ اور سخت|مزاحیہ|دھیمی، نغماتی اور حزن انگیز|MIC-4_U2_T2.2.1|30
21|غزل "نازکی اس کے لب کی کیا کہیے" میر تقی میر کے کس دیوان میں شامل ہے؟|دیوانِ اول|دیوانِ دوم|دیوانِ سوم|دیوانِ چہارم|دیوانِ اول|MIC-4_U2_T2.2.1|30
22|میر کی شاعری میں "سوز و گداز" کی جو کیفیت اس غزل میں ہے، وہ کس بات کی عکاسی کرتی ہے؟|داخلیت اور دل کے سچے درد کی|صرف ظاہر داری کی|لفظی الٹ پھیر کی|درباری عیش کی|داخلیت اور دل کے سچے درد کی|MIC-4_U2_T2.2.1|30
23|شعر: "چشمِ دل کھول اس بھی عالم پر" میں میر قاری کو کس چیز کی طرف متوجہ کر رہے ہیں؟|باطنی بصیرت اور حقیقت بینی کی طرف|صرف ظاہری خوبصورتی کی طرف|دولت جمع کرنے کی طرف|جنگ کرنے کی طرف|باطنی بصیرت اور حقیقت بینی کی طرف|MIC-4_U2_T2.2.1|30
24|میر نے محبوب کی گفتگو اور اداؤں کے لیے کس چیز کا ذکر کیا ہے؟|صبا (صبح کی نسیم) کی سی نرمی کا|طوفان کا|تیز ہوا کا|سردی کا|صبا (صبح کی نسیم) کی سی نرمی کا|MIC-4_U2_T2.2.1|30
25|اس غزل میں "حباب" کا لفظ کس بات کا استعارہ یا تشبیہ بن کر آتا ہے؟|زندگی کی ناپائیداری اور عارضی ہونے کا|پانی کی گہرائی کا|بارش کا|سمندر کا|زندگی کی ناپائیداری اور عارضی ہونے کا|MIC-4_U2_T2.2.1|30
26|شعر: "ہستی اپنی حباب کی سی ہے / یہ نمائش ________ کی سی ہے" میں خالی جگہ کیا ہے؟|سراب|شراب|کباب|گلاب|سراب|MIC-4_U2_T2.2.1|30
27|میر نے انسانی زندگی کی "ہستی" اور "نمائش" کو بالترتیب کن دو چیزوں سے تشبیہ دی ہے؟|حباب اور سراب سے|پتھر اور لوہے سے|سورج اور چاند سے|پھول اور کانٹے سے|حباب اور سراب سے|MIC-4_U2_T2.2.1|30
28|لفظ "سراب" کا کیا معنی ہے؟|دھوکا دینے والا پانی کا نظارہ (چمکتی ریت)|خوبصورت باغ|ٹھنڈا چشما|گہرا کنواں|دھوکا دینے والا پانی کا نظارہ (چمکتی ریت)|MIC-4_U2_T2.2.1|30
29|میر نے اس غزل میں کس زبان کے سلیس اور شیریں الفاظ کا استعمال کیا ہے؟|اردوِ معلی اور سلیس فارسی و ہندی الفاظ|صرف سنسکرت|صرف عربی|صرف انگریزی|اردوِ معلی اور سلیس فارسی و ہندی الفاظ|MIC-4_U2_T2.2.1|30
30|غزل کے مصرعے "نازکی اس کے لب کی کیا کہیے" میں لفظ "لب" کا کیا مطلب ہے؟|ہونٹ|آنکھ|رخسار|زلف|ہونٹ|MIC-4_U2_T2.2.1|30
31|محبوب کے لبوں کو پھول کی پنکھڑی سے تشبیہ دینا غزل میں کس چیز کی مثال ہے؟|نازک خیالی اور حسِ جمالیات کی|عوامی پن کی|قواعد پرستی کی|سختی کی|نازک خیالی اور حسِ جمالیات کی|MIC-4_U2_T2.2.1|30
32|شعر: "میر ان نیم باز آنکھوں میں" میں شاعر نے اپنے تخلص کا استعمال کس شعر میں کیا ہے؟|مقطع میں|مطلع میں|حسنِ مطلع میں|درمیانی شعر میں|مقطع میں|MIC-4_U2_T2.2.1|30
33|اس غزل کی بحر کا مزاج کیسا ہے؟|سلیس، موزوں اور موسیقیت سے بھرپور|بوجھل اور پیچیدہ|غیر موزوں|خاموش|سلیس، موزوں اور موسیقیت سے بھرپور|MIC-4_U2_T2.2.1|30
34|میر کے مطابق کون سی آنکھیں شراب جیسی مستی رکھتی ہیں؟|محبوب کی نیم باز (آدھی کھلی) آنکھیں|دشمن کی آنکھیں|صوفی کی آنکھیں|شاعر کی اپنی آنکھیں|محبوب کی نیم باز (آدھی کھلی) آنکھیں|MIC-4_U2_T2.2.1|30
35|غزل میں "آتشِ غم" کا کیا مطلب ہے؟|غم و اندوہ کی آگ|جنگ کی آگ|دوزخ کی آگ|باغ کی روشنی|غم و اندوہ کی آگ|MIC-4_U2_T2.2.1|30
36|میر تقی میر کو ان کی اس قسم کی شاعرانہ عظمت کی وجہ سے کیا کہا جاتا ہے؟|خدائے سخن|شاعرِ مشرق|طوطیِ ہند|لسان العصر|خدائے سخن|MIC-4_U2_T2.2.1|30
37|اس غزل کا ہر شعر معنوی اعتبار سے کیسا ہے؟|ایک مستقل اور آزاد اکائی|ایک کہانی کا تسلسل|ناقص تحریر|قصیدے کا جزو|ایک مستقل اور آزاد اکائی|MIC-4_U2_T2.2.1|30
38|میر کی غزل میں "دیر سے بو کباب کی سی ہے" کس کیفیت کو ظاہر کرتا ہے؟|عاشق کے دل کا مسلسل اور شدید جلنا|کھانا پکنے کا بیان|محفل کا جشن|بازار کا منظر|عاشق کے دل کا مسلسل اور شدید جلنا|MIC-4_U2_T2.2.1|30
39|شعر: "میں نے کہا کہ گل کو ہے ترے ساتھ ثبات" میں لفظ "ثبات" کے کیا معنی ہیں؟|پائیداری یا ہمیشگی|خوبصورتی|رنگت|خوشبو|پائیداری یا ہمیشگی|MIC-4_U2_T2.2.1|30
40|محبوب کے جواب "یہ ادا ہے صبا کی سی ہے" کا کیا مطلب ہے؟|پھول کی کھپت یا خوبصورتی صبح کی ہوا کی مرہونِ منت ہے|پھول مستقل ہے|ہوا تیز ہے|موسمِ گرم ہے|پھول کی کھپت یا خوبصورتی صبح کی ہوا کی مرہونِ منت ہے|MIC-4_U2_T2.2.1|30
41|میر تقی میر کی اس غزل کی سب سے بڑی صفت کیا ہے؟|سادگی میں پرکاری اور اثر انگیزی|مشکل تراکیب کی نمائش|فارسی کا اندھا دھند استعمال|شعر کی طوالت|سادگی میں پرکاری اور اثر انگیزی|MIC-4_U2_T2.2.1|30
42|شعر: "ہستی اپنی حباب کی سی ہے" میں لفظ "حباب" کا لغوی معنی کیا ہے؟|پانی کا بلبلا|پانی کا قطرہ|سمندر کی لہر|برف کا ٹکڑا|پانی کا بلبلا|MIC-4_U2_T2.2.1|30
43|میر نے دنیاوی شاندار چیزوں کو کس سے تشبیہ دی ہے؟|سراب سے|سونے سے|ہیرے سے|پہاڑ سے|سراب سے|MIC-4_U2_T2.2.1|30
44|غزل کی تکراری آواز "کی سی ہے" سے کیا فائدہ حاصل ہوتا ہے؟|شعر میں ترنم اور تشبیہ کا تسلسل قائم رہتا ہے|شعر بوجھل ہوتا ہے|قافیہ بگڑتا ہے|معنی ختم ہوتے ہیں|شعر میں ترنم اور تشبیہ کا تسلسل قائم رہتا ہے|MIC-4_U2_T2.2.1|30
45|میر نے غزل کے اشعار میں کس بات کا شکوہ یا اظہار سچائی سے کیا ہے؟|دل کی ناپائیداری اور دنیا کی بے ثباتی کا|مال کی کمی کا|سفر کی دشواری کا|دشمن کی طاقت کا|دل کی ناپائیداری اور دنیا کی بے ثباتی کا|MIC-4_U2_T2.2.1|30
46|اس غزل کا مطلع "نازکی اس کے لب کی کیا کہیے" اردو شاعری میں کس لحاظ سے مشہور ہے؟|تشبیہِ حسی اور سادگیِ بیان کی بہترین مثال ہونے کی وجہ سے|مشکل ہونے کی وجہ سے|لمبا ہونے کی وجہ سے|انگریزی اثر کی وجہ سے|تشبیہِ حسی اور سادگیِ بیان کی بہترین مثال ہونے کی وجہ سے|MIC-4_U2_T2.2.1|30
47|میر نے اس غزل میں انسانی زندگی کو کس نقطہ نظر سے دیکھا ہے؟|فانی، عارضی اور ناپائیدار|ابد اور ہمیشہ رہنے والی|خوشی سے بھرپور|صرف مصیبت|فانی، عارضی اور ناپائیدار|MIC-4_U2_T2.2.1|30
48|غزل میں "چشمِ دل" سے کیا مراد ہے؟|باطنی آنکھ یا روحانی بصیرت|ظاہری آنکھ|عینک|خواب دیکھنے والی آنکھ|باطنی آنکھ یا روحانی بصیرت|MIC-4_U2_T2.2.1|30
49|میر کی اس غزل میں عاشق کا روپ کیسا ابھرتا ہے؟|سچا، دردمند، اور بے لوث عاشق|خود غرض|حاسد|طاقتور حکمران|سچا، دردمند، اور بے لوث عاشق|MIC-4_U2_T2.2.1|30
50|مجموعی طور پر غزل "نازکی اس کے لب کی کیا کہیے" اردو ادب میں کیا مقام رکھتی ہے؟|اردو غزل کا ایک لازوال، سحر انگیز اور شاہکار نمونہ|ایک عام نظم|ایک غیر فصیح تحریر|ایک نامکمل کوشش|اردو غزل کا ایک لازوال، سحر انگیز اور شاہکار نمونہ|MIC-4_U2_T2.2.1|30
