id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|غزل کے سب سے بہترین اور مقبول شعر کو کیا کہا جاتا ہے؟|شاه بیت یا بیت الغزل|مطلع|مقطع|حسنِ مطلع|شاه بیت یا بیت الغزل|MIC-4_U1_T1.1.1|30
14|شاعر کے اس مختصر قلمی نام کو کیا کہتے ہیں جو وہ مقطع میں استعمال کرتا ہے؟|تخلص|لقب|عرفیت|خطاب|تخلص|MIC-4_U1_T1.1.1|30
15|ہم وزن اور ہم آواز الفاظ جو ردیف سے پہلے آتے ہیں، کیا کہلاتے ہیں؟|قافیہ|ردیف|بحر|تخلص|قافیہ|MIC-4_U1_T1.1.1|30
16|وہ مستقل لفظ یا الفاظ کا مجموعہ جو قافیہ کے بعد بغیر کسی تبدیلی کے بار بار دہرایا جائے، کیا کہلاتا ہے؟|ردیف|قافیہ|مطلع|مقطع|ردیف|MIC-4_U1_T1.1.1|30
17|جس غزل میں ردیف موجود ہو اسے کیا کہا جاتا ہے؟|مردف|غیر مردف|مقطع|حسنِ مطلع|مردف|MIC-4_U1_T1.1.1|30
18|جس غزل میں ردیف نہ ہو اور صرف قافیہ استعمال کیا گیا ہو، اسے کیا کہتے ہیں؟|غیر مردف|مردف|مطلع|مقطوع|غیر مردف|MIC-4_U1_T1.1.1|30
19|غزل کا ہر شعر معنوی اور موضوعاتی اعتبار سے کیسا ہوتا ہے؟|آزاد اور خود مختار اکائی|دوسرے شعر پر منحصر|نامکمل|صرف قصیدے کا محتاج|آزاد اور خود مختار اکائی|MIC-4_U1_T1.1.1|30
20|غزل میں کم از کم کتنے اشعار کا ہونا روایت کے مطابق ضروری مانا جاتا ہے؟|پانچ اشعار|تین اشعار|سات اشعار|دس اشعار|پانچ اشعار|MIC-4_U1_T1.1.1|30
21|غزل کے اشعار کی تعداد میں عام طور پر کون سا عدد پسند کیا جاتا ہے؟|طاق عدد (مثلاً 5، 7، 9، 11)|جفت عدد (مثلاً 4، 6، 8)|کوئی بھی عدد|ہمیشہ جفت عدد|طاق عدد (مثلاً 5، 7، 9، 11)|MIC-4_U1_T1.1.1|30
22|شعر کی ایک سطر یا آدھے شعر کو اصطلاح میں کیا کہتے ہیں؟|مصرع|بیت|بحر|قافیہ|مصرع|MIC-4_U1_T1.1.1|30
23|دو مصرعوں کے ملنے سے کیا بنتا ہے؟|شعر یا بیت|مطلع|مقطع|ردیف|شعر یا بیت|MIC-4_U1_T1.1.1|30
24|جس غزل کے تمام اشعار میں ایک ہی تسلسل یا موضوع بیان کیا گیا ہو، اسے کیا کہتے ہیں؟|غزلِ مسلسل|غیر مسلسل غزل|قصیدہ|مقطوع غزل|غزلِ مسلسل|MIC-4_U1_T1.1.1|30
25|اردو شاعری میں غزل کو "اردو شاعری کی آبرو" کس نقاد نے قرار دیا ہے؟|رشید احمد صدیقی|مولانا الطاف حسین حالی|آل احمد سرور|فراق گورکھپوری|رشید احمد صدیقی|MIC-4_U1_T1.1.1|30
26|غزل کو "نیم وحشیانہ صنفِ سخن" کس نے کہا تھا؟|مولانا الطاف حسین حالی|شبلی نعمانی|سر سید احمد خان|محمد حسین آزاد|مولانا الطاف حسین حالی|MIC-4_U1_T1.1.1|30
27|غزل کے بارے میں یہ قول کس کا ہے کہ "غزل ایک نقاب ہے"؟|آل احمد سرور|رشید احمد صدیقی|حالی|فراق گورکھپوری|آل احمد سرور|MIC-4_U1_T1.1.1|30
28|غزل کے بارے میں کس نقاد نے کہا کہ "غزل بڑی کافر صنفِ سخن ہے"؟|عظمت اللہ خان|رشید احمد صدیقی|حالی|فراق گورکھپوری|عظمت اللہ خان|MIC-4_U1_T1.1.1|30
29|فراق گورکھپوری نے غزل کی حسیت کے بارے میں کیا فرمایا؟|غزل انتہاؤں کی صنف ہے|غزل ایک خشک صنف ہے|غزل صرف کہانی ہے|غزل کا کوئی مستقبل نہیں|غزل انتہاؤں کی صنف ہے|MIC-4_U1_T1.1.1|30
30|غزل کی زبان کا کیسا ہونا غزل کے حسن اور ترنم کے لیے ضروری ہے؟|سلیس، شائستہ، ترنم ریز اور نرم و نازک|سخت اور بوجھل|سوقیانہ اور عامیانہ|سنسکرت آمیز|سلیس، شائستہ، ترنم ریز اور نرم و نازک|MIC-4_U1_T1.1.1|30
31|کم سے کم الفاظ میں بڑا اور گہرا مفہوم ادا کرنے کی غزل کی اس خصوصیت کو کیا کہتے ہیں؟|ایجاز و اختصار|اطناب|صنائع بدائع|سراپا نگاری|ایجاز و اختصار|MIC-4_U1_T1.1.1|30
32|غزل کی اہم ترین پہچان جس سے غزل میں معنوی وسعت پیدا ہوتی ہے، کیا ہے؟|علامت نگاری اور اشاریت|مستقیم اور سادہ بیان|تاریخی واقعات کی تفصیل|طویل داستان گوئی|علامت نگاری اور اشاریت|MIC-4_U1_T1.1.1|30
33|غزل کے ہر شعر کے لیے وزن اور بحر کی کیا شرط ہے؟|پوری غزل ایک ہی بحر اور وزن میں ہو|ہر شعر الگ بحر میں ہو سکتا ہے|بحر کا ہونا ضروری نہیں|پہلا شعر الگ بحر میں ہو|پوری غزل ایک ہی بحر اور وزن میں ہو|MIC-4_U1_T1.1.1|30
34|شعر: "ابن مریم ہوا کرے کوئی / میرا درد دوا کرے کوئی" میں "ہوا" اور "دوا" کیا ہیں؟|قافیہ|ردیف|مطلع|تخلص|قافیہ|MIC-4_U1_T1.1.1|30
35|شعر: "ابن مریم ہوا کرے کوئی / میرا درد دوا کرے کوئی" میں "کرے کوئی" کیا ہے؟|ردیف|قافیہ|بحر|تخلص|ردیف|MIC-4_U1_T1.1.1|30
36|غزل کے اندر داخلی جذبات اور دل کے اندرونی احساسات کی ترجمانی کو کیا کہتے ہیں؟|داخلیت|خارجیت|واقعہ نگاری|رزم نگاری|داخلیت|MIC-4_U1_T1.1.1|30
37|غزل کے اندر ظاہری حسن، سراپا نگاری اور محفل آرائی کا بیان کیا کہلاتا ہے؟|خارجیت|داخلیت|تصوف|حقیقت نگاری|خارجیت|MIC-4_U1_T1.1.1|30
38|غزل کے مضامین میں خدا اور ذاتِ باری تعالی سے محبت کو کیا کہا جاتا ہے؟|عشقِ حقیقی|عشقِ مجازی|عشقِ نفسیاتی|عشقِ سطحی|عشقِ حقیقی|MIC-4_U1_T1.1.1|30
39|غزل کے مضامین میں انسان یا دنیاوی محبوب سے محبت کو کیا کہتے ہیں؟|عشقِ مجازی|عشقِ حقیقی|عشقِ صوفیانہ|عشقِ باری|عشقِ مجازی|MIC-4_U1_T1.1.1|30
40|شعر میں "گل"، "بلبل"، "صیاد"، "شمع" اور "پروانہ" کا استعمال غزل کی کس روایت کی نشاندہی کرتا ہے؟|علامتوں اور استعاروں کی|جغرافیا کی|سائنس کی|تاریخ کی|علامتوں اور استعاروں کی|MIC-4_U1_T1.1.1|30
41|جس شعر میں شاعر اپنے فن یا اپنی شاعری کی خود تعریف کرتا ہے، اسے اصطلاح میں کیا کہتے ہیں؟|تعلی|مطلع|ہجو|مدح|تعلی|MIC-4_U1_T1.1.1|30
42|کیا روایتی طور پر اردو غزل کا کوئی مخصوص عنوان (Title) ہوتا ہے؟|عموماً غزل کا کوئی عنوان نہیں ہوتا|ہاں، ہر غزل کا عنوان لازمی ہوتا ہے|صرف مطلع کا عنوان ہوتا ہے|صرف مقطع کا عنوان ہوتا ہے|عموماً غزل کا کوئی عنوان نہیں ہوتا|MIC-4_U1_T1.1.1|30
43|غزل کے تمام اشعار میں جو معنوی خودمختاری ہوتی ہے اسے کیا کہا جاتا ہے؟|انفرادی وحدت|وحدتِ موضوع|وحدتِ تاثر|مسلسل بائنڈنگ|انفرادی وحدت|MIC-4_U1_T1.1.1|30
44|غزل کی موسیقی اور صوتی آہنگ کا انحصار بنیادی طور پر کن عناصر پر ہوتا ہے؟|بحر، وزن، قافیہ اور ردیف|اشعار کی تعداد|عنوان|شاعر کے تخلص|بحر، وزن، قافیہ اور ردیف|MIC-4_U1_T1.1.1|30
45|قدیم زمانے کے مقابلے میں جدید دور کی غزل میں کن مضامین کا شمول ہوا ہے؟|زندگی کے تمام سیاسی، سماجی، اخلاقی اور فلسفیانہ مسائل|صرف جنگ و جدل|صرف در باری قصے|صرف مذہبی کہانیاں|زندگی کے تمام سیاسی، سماجی، اخلاقی اور فلسفیانہ مسائل|MIC-4_U1_T1.1.1|30
46|اردو غزل کی ساخت اور ہیئت بنیادی طور پر کس زبان کی شاعری سے مستعار لی گئی ہے؟|عربی و فارسی|سنسکرت|انگریزی|ترکی|عربی و فارسی|MIC-4_U1_T1.1.1|30
47|مطلع کے دوسرے مصرعے میں قافیہ اور ردیف کا ہونا کیا کہلاتا ہے؟|التزامِ قافیہ و ردیف|عدمِ التزام|مقطع|تخلص|التزامِ قافیہ و ردیف|MIC-4_U1_T1.1.1|30
48|غزل میں قافیہ کے بغیر کیا صرف ردیف سے غزل مکمل ہو سکتی ہے؟|نہیں، قافیہ کے بغیر ردیف کا وجود نہیں ہو سکتا|ہاں، ہو سکتی ہے|صرف مقطع میں ہو سکتی ہے|صرف مطلع میں ہو سکتی ہے|نہیں، قافیہ کے بغیر ردیف کا وجود نہیں ہو سکتا|MIC-4_U1_T1.1.1|30
49|غزل کی ساخت میں "بحر" سے کیا مراد ہے؟|شعر کے وزن کا مقررہ پیمانہ|قافیہ کا نام|ردیف کا نام|شعر کی تعداد|شعر کے وزن کا مقررہ پیمانہ|MIC-4_U1_T1.1.1|30
50|اردو ادب کی کون سی صنفِ سخن عوامی اور ادبی دونوں سطحوں پر سب سے زیادہ مقبول ہے؟|غزل|قصیدہ|مثنوی|مرثیہ|غزل|MIC-4_U1_T1.1.1|30
