id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
36|ولی کے کلام میں "رمزیت" کی کیا اہمیت ہے؟|یہ اشعار کے اندر معنویت کی پردہ داری اور گہرائی پیدا کرتی ہے|یہ شعر کو مشکل بناتی ہے|یہ شعر کو بے معنی کرتی ہے|اس سے قافیہ خراب ہوتا ہے|یہ اشعار کے اندر معنویت کی پردہ داری اور گہرائی پیدا کرتی ہے|MIC-4_U2_T2.1.3|30
37|ولی دکنی نے اپنی غزلوں میں رديف اور قافیہ کا استعمال کیسے کیا؟|نهایت چابک دستی، قدرتی بہاؤ اور معنوی تناسب کے ساتھ|مجبوری میں|صرف تک بندی کے لیے|بغیر کسی اصول کے|نهایت چابک دستی، قدرتی بہاؤ اور معنوی تناسب کے ساتھ|MIC-4_U2_T2.1.3|30
38|ولی کی غزل کی سب سے بڑی لسانی دین کیا ہے؟|اردو کو ریختہ کے روپ میں ایک باقاعدہ ادبی زبان بنانا|فارسی کو ختم کرنا|ہندی کو بوجھل بنانا|عربی کو نافذ کرنا|اردو کو ریختہ کے روپ میں ایک باقاعدہ ادبی زبان بنانا|MIC-4_U2_T2.1.3|30
39|ولی کے ہاں "پیکر تراشی" (Imagery) کا کیا وصف ہے؟|الفاظ سے محبوب کی جیتی جاگتی تصویر بنا دینا|صرف خیالی باتیں کرنا|بے رنگ الفاظ لکھنا|شکلیں بنانا|الفاظ سے محبوب کی جیتی جاگتی تصویر بنا دینا|MIC-4_U2_T2.1.3|30
40|ولی دکنی کے کلام میں "طہارت و پاکیزگی" کا کیا مطلب ہے؟|جذبات کی سچائی اور اخلاقی باوقاری|صرف جسم کی صفائی|صرف لباس کی صفائی|صرف مذہبی القاب|جذبات کی سچائی اور اخلاقی باوقاری|MIC-4_U2_T2.1.3|30
41|ولی کے اشعار میں "سادگی و پرکاری" کا امتزاج کس بات کا ثبوت ہے؟|ان کے اعلیٰ فنکارانہ شعور اور استادانہ قدرت کا|ان کی ناپرہیزی کا|ان کی شروعات کا|ان کی بزدلی کا|ان کے اعلیٰ فنکارانہ شعور اور استادانہ قدرت کا|MIC-4_U2_T2.1.3|30
42|ولی دکنی کی غزلوں میں کس چیز کی گونج سب سے زیادہ سنائی دیتی ہے؟|دل کی دھڑکنوں اور انسانی احساسات کی|شاہی درباروں کے نعروں کی|جنگ کے ڈھول کی|سائنسی مباحث کی|دل کی دھڑکنوں اور انسانی احساسات کی|MIC-4_U2_T2.1.3|30
43|ولی کے شاعرانہ اوصاف کا تعلق کس ادبی سکول یا عہد کی بنیاد رکھنے سے ہے؟|کلاسیکی اردو غزل کی مضبوط بنیاد سے|جدید نظم سے|ڈراما نگاری سے|ناول نگاری سے|کلاسیکی اردو غزل کی مضبوط بنیاد سے|MIC-4_U2_T2.1.3|30
44|ولی کی شاعری میں "ترنم" کی موجودگی کس چیز کو آسان بناتی ہے؟|اشعار کا حافظے میں بس جانا اور گایا جانا|شعر کا بھول جانا|شعر کا نہ سمجھ آنا|کتاب کا بند ہونا|اشعار کا حافظے میں بس جانا اور گایا جانا|MIC-4_U2_T2.1.3|30
45|ولی دکنی نے فارسی اور اردو کے ملاپ سے کون سا نیا راستہ دکھایا؟|فارسی کی شیرینی کو اردو کی سادگی میں گھولنے کا راستہ|فارسی کو مکمل ختم کرنے کا راستہ|صرف عربی بولنے کا راستہ|انگریزی اپنانے کا راستہ|فارسی کی شیرینی کو اردو کی سادگی میں گھولنے کا راستہ|MIC-4_U2_T2.1.3|30
46|ولی کے کلام کا وصف "واقعیت نگاری" کس بات کو مسترد کرتا ہے؟|صرف مصنوعی اور فرضی داستانوں کو|سچے جذبات کو|خوبصورت الفاظ کو|ترنم کو|صرف مصنوعی اور فرضی داستانوں کو|MIC-4_U2_T2.1.3|30
47|ولی دکنی نے اپنے تخلص کا استعمال مقطع میں کس انداز سے کیا؟|نہایت خوش اسلوبی اور شائستہ شاعرانہ تعلی کے ساتھ|تکبر کے ساتھ|خوف کے ساتھ|مجبوری میں|نہایت خوش اسلوبی اور شائستہ شاعرانہ تعلی کے ساتھ|MIC-4_U2_T2.1.3|30
48|ولی کی شاعری میں "سرور و نشاط" کس کا مقابلہ کرتا ہے؟|غمِ روزگار اور زندگی کی تلخیوں کا|خوشی کا|امیروں کا|نظام کا|غمِ روزگار اور زندگی کی تلخیوں کا|MIC-4_U2_T2.1.3|30
49|ولی دکنی کے کلام کو پڑھ کر قاری پر کیا تاثر قائم ہوتا ہے؟|ایک صاحبِ طرز اور قادر الکلام شاعر کا تاثر|ایک درمیانے درجے کے شاعر کا تاثر|ایک نئے طالب علم کا تاثر|ایک خشک ناصح کا تاثر|ایک صاحبِ طرز اور قادر الکلام شاعر کا تاثر|MIC-4_U2_T2.1.3|30
50|مجموعی طور پر ولی دکنی کے شاعرانہ اوصاف اردو ادب میں کیا حیثیت رکھتے ہیں؟|اردو غزل کا معمارِ اول اور کلاسیکی اسلوب کا درخشندہ سنگِ میل|ایک عارضی تجربہ|غیر اہم تحریریں|صرف فارسی کی نقل|اردو غزل کا معمارِ اول اور کلاسیکی اسلوب کا درخشندہ سنگِ میل|MIC-4_U2_T2.1.3|30
