id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|مفلسی کے باعث انسان کی بات کی کیا حیثیت رہ جاتی ہے؟|لوگ اس کی بات کو بے وزن اور بے اثر سمجھتے ہیں|لوگ اس کی بات کو غور سے سنتے ہیں|اس کی بات کی تعریف ہوتی ہے|اسے بادشاہ بنایا جاتا ہے|لوگ اس کی بات کو بے وزن اور بے اثر سمجھتے ہیں|MIC-4_U2_T2.1.1|30
12|ولی کی غزل "مفلسی سب بہار کھوتی ہے" میں کون سا انسانی جذبہ ابھرتا ہے؟|سماجی و معاشی شعور اور درد مندی|صرف غصہ|صرف غرور|غیر جانب داری|سماجی و معاشی شعور اور درد مندی|MIC-4_U2_T2.1.1|30
13|ولی دکنی نے مفلسی کا موازنہ کس حالت سے کیا ہے؟|خزاں زدہ باغ اور بربادی سے|چاندنی رات سے|روشن چراغ سے|پھولوں کی لڑی سے|خزاں زدہ باغ اور بربادی سے|MIC-4_U2_T2.1.1|30
14|ولی دکنی کس دور کے عظیم شاعر ہیں جنہوں نے یہ غزل تخلیق کی؟|دکنی دورِ غزل|جدید دور|ترقی پسند دور|نو آبادیاتی دور|دکنی دورِ غزل|MIC-4_U2_T2.1.1|30
15|غزل میں "مفلسی" کس چیز کو چھین لیتی ہے؟|انسان کی خوشیاں اور چہرے کی رونق|انسان کا علم|انسان کی یادداشت|انسان کا وطن|انسان کی خوشیاں اور چہرے کی رونق|MIC-4_U2_T2.1.1|30
16|ولی دکنی کے مطابق مفلس شخص کا معاشرے میں کیا مقام ہوتا ہے؟|اسے نظر انداز اور حقیر سمجھا جاتا ہے|اسے اونچا مقام ملتا ہے|اس کی حکومت ہوتی ہے|اسے استاد مانا جاتا ہے|اسے نظر انداز اور حقیر سمجھا جاتا ہے|MIC-4_U2_T2.1.1|30
17|اس غزل میں ولی نے کس زبان کے الفاظ کا خوبصورت امتزاج پیش کیا ہے؟|دکنی، فارسی اور ہندی کا نرم امتزاج|صرف سنسکرت|صرف عربی|صرف انگریزی|دکنی، فارسی اور ہندی کا نرم امتزاج|MIC-4_U2_T2.1.1|30
18|مفلسی کے موضوع پر لکھی گئی یہ غزل اردو غزل کے کس سفر کی نشاندہی کرتی ہے؟|غمِ جاناں سے غمِ دوراں کی طرف پیش قدمی|صرف عاشقانہ باتیں|صرف مذہبی وعظ|صرف درباری قصیدہ|غمِ جاناں سے غمِ دوراں کی طرف پیش قدمی|MIC-4_U2_T2.1.1|30
19|غزل کے اشعار میں مفلس کی حالت کو دیکھ کر قاری پر کیا اثر ہوتا ہے؟|ہمدردی اور عبرت کا احساس|ہنسی اور مذاق|غصہ|حسد|ہمدردی اور عبرت کا احساس|MIC-4_U2_T2.1.1|30
20|ولی کی غزل "مفلسی سب بہار کھوتی ہے" کس صنفِ سخن سے تعلق رکھتی ہے؟|غزل|قصیدہ|مثنوی|رباعی|غزل|MIC-4_U2_T2.1.1|30
21|مفلسی میں انسان کا شرف اور فضل کس طرح چھپ جاتا ہے؟|غربت کے پردے میں اس کا کمال دکھائی نہیں دیتا|وہ بولنا بھول جاتا ہے|وہ کتابیں جلا دیتا ہے|وہ گھر سے باہر نہیں نکلتا|غربت کے پردے میں اس کا کمال دکھائی نہیں دیتا|MIC-4_U2_T2.1.1|30
22|ولی نے اس غزل میں مفلسی کو کس چیز کا دشمن قرار دیا ہے؟|عزت، وقار اور سکونِ قلب کا|صرف کھانے کا|صرف سفر کا|صرف خوابوں کا|عزت، وقار اور سکونِ قلب کا|MIC-4_U2_T2.1.1|30
23|غزل "مفلسی سب بہار کھوتی ہے" کا ہر شعر معنوی اعتبار سے کیسا ہے؟|مکمل اور آزاد اکائی|ایک دوسرے پر منحصر|نامکمل داستان|صرف قصیدے کا حصہ|مکمل اور آزاد اکائی|MIC-4_U2_T2.1.1|30
24|مفلسی کے دور میں انسان کے چہرے پر کون سی کیفیت چھائی رہتی ہے؟|پژمردگی اور اداسی|سرخی اور خوشی|غرور اور تکبر|بے نیازی|پژمردگی اور اداسی|MIC-4_U2_T2.1.1|30
25|ولی دکنی کی یہ غزل ان کے کس دیوان میں شامل ہے؟|دیوانِ ولی|دیوانِ غالب|دیوانِ میر|دیوانِ درد|دیوانِ ولی|MIC-4_U2_T2.1.1|30
26|ولی نے مفلسی کے اثر کو بیان کرتے ہوئے کس چیز کی عکاسی کی ہے؟|معاشرتی تلخ حقیقتوں کی|فرضی کہانیوں کی|سائنسی ایجادات کی|شاہی دربار کی خوشامد کی|معاشرتی تلخ حقیقتوں کی|MIC-4_U2_T2.1.1|30
27|مفلسی انسان کے اندر موجود کن اوصاف کو دبا دیتی ہے؟|ذہانت، شائستگی اور ہنرمندی کو|صرف جسمانی طاقت کو|صرف حسد کو|صرف غصے کو|ذہانت، شائستگی اور ہنرمندی کو|MIC-4_U2_T2.1.1|30
28|غزل میں "بہار" اور "مفلسی" کے درمیان کون سی صنعت نظر آتی ہے؟|صنعتِ تضاد (معنوی اعتبار سے)|صنعتِ تجاہلِ عارفانہ|صنعتِ لف و نشر|صنعتِ حسنِ تعلیل|صنعتِ تضاد (معنوی اعتبار سے)|MIC-4_U2_T2.1.1|30
29|ولی دکنی کی اس غزل کا اندازِ بیان کیسا ہے؟|تأثراتی، درد مندانہ اور دلاویز|سخت اور تند|خشک اور معقولاتی|غیر سنجیدہ|تأثراتی، درد مندانہ اور دلاویز|MIC-4_U2_T2.1.1|30
30|مفلسی میں انسان جب سچی بات بھی کہتا ہے تو لوگ اسے کیا سمجھتے ہیں؟|جھوٹ یا بے بنیاد بات|حکمت کی بات|الہامی کلام|بادشاہ کا حکم|جھوٹ یا بے بنیاد بات|MIC-4_U2_T2.1.1|30
31|ولی دکنی نے اپنی غزل میں مفلس انسان کو کس حالت میں دکھایا ہے؟|بے بس اور مجبور|طاقتور اور جابر|لاپروا اور آزاد|خوش باش اور امیر|بے بس اور مجبور|MIC-4_U2_T2.1.1|30
32|غزل کے بنیادی لہجے میں کون سا احساس غالب ہے؟|حزن اور اجتماعی سچائی کا احساس|صرف ذاتی خوشی|صرف فتح کا جشن|صرف مزاح|حزن اور اجتماعی سچائی کا احساس|MIC-4_U2_T2.1.1|30
33|ولی کی اس غزل سے معلوم ہوتا ہے کہ وہ اپنے دور کے کن مسائل سے باخبر تھے؟|سماجی اور معاشی ناہمواریوں سے|سائنسی نظریات سے|صرف غیر ملکی امور سے|صرف فوج کے قواعد سے|سماجی اور معاشی ناہمواریوں سے|MIC-4_U2_T2.1.1|30
34|غزل "مفلسی سب بہار کھوتی ہے" میں لفظ "کھوتی ہے" کا کیا مطلب ہے؟|ضائع کر دیتی ہے یا مٹا دیتی ہے|حاصل کرتی ہے|پیدا کرتی ہے|بڑھاتی ہے|ضائع کر دیتی ہے یا مٹا دیتی ہے|MIC-4_U2_T2.1.1|30
35|مفلسی کے باعث انسان کی محفل میں کیا جگہ رہ جاتی ہے؟|اسے حاشیے پر یا پیچھے دھکیل دیا جاتا ہے|اسے صدر مقام ملتا ہے|اس کی صدارت کی جاتی ہے|اس کا استقبال ہوتا ہے|اسے حاشیے پر یا پیچھے دھکیل دیا جاتا ہے|MIC-4_U2_T2.1.1|30
36|ولی دکنی نے اس غزل میں کس چیز کی قدر و قیمت گرنے کا غم ظاہر کیا ہے؟|انسان اور انسانی صلاحیتوں کی|صرف مال و اسباب کی|صرف گاڑیوں کی|صرف مکانات کی|انسان اور انسانی صلاحیتوں کی|MIC-4_U2_T2.1.1|30
37|غزل کا ہر مصرع کس کی عکاسی کرتا ہے؟|شاعر کے باریک بین مشاہدے کی|صرف تقلید کی|صرف خواب کی|صرف افواہ کی|شاعر کے باریک بین مشاہدے کی|MIC-4_U2_T2.1.1|30
38|مفلسی کے زمانے میں انسان کی خوش طبعی پر کیا اثر پڑتا ہے؟|خوش طبعی اور زندہ دلی ختم ہو جاتی ہے|خوش طبعی بڑھ جاتی ہے|وہ لطیفے سنانے لگتا ہے|وہ ناچنے لگتا ہے|خوش طبعی اور زندہ دلی ختم ہو جاتی ہے|MIC-4_U2_T2.1.1|30
39|ولی کی شاعری کا یہ روپ کس بات کا ثبوت ہے؟|ان کی غزل میں زندگی کے زمینی مسائل کا بیان بھی ہے|وہ صرف حسن و عشق کے شاعر تھے|وہ صرف صوفی تھے|وہ تاریخ دان تھے|ان کی غزل میں زندگی کے زمینی مسائل کا بیان بھی ہے|MIC-4_U2_T2.1.1|30
40|غزل "مفلسی سب بہار کھوتی ہے" پڑھ کر قاری پر کیا ظاہر ہوتا ہے؟|مال و دولت کی دنیاوی اہمیت اور مفلسی کی تلخی|صرف سفر کی اہمیت|صرف جنگ کی تیاری|صرف تعلیم کی کمی|مال و دولت کی دنیاوی اہمیت اور مفلسی کی تلخی|MIC-4_U2_T2.1.1|30
41|مفلسی انسان کے چہرے سے کون سا نور چھین لیتی ہے؟|شادابی اور خوشحالی کا نور|بینائی|رنگت|مسکراہٹ کا وجود بالکل ختم کر دینا|شادابی اور خوشحالی کا نور|MIC-4_U2_T2.1.1|30
42|ولی دکنی نے اپنی غزل میں کس جذبے کو عام انسانوں کے دل تک پہنچایا؟|معاشرتی سچائی اور انسانی درد کو|صرف بادشاہ کی مدح کو|صرف فوج کی تعریف کو|صرف خانقاہ کے قواعد کو|معاشرتی سچائی اور انسانی درد کو|MIC-4_U2_T2.1.1|30
43|غزل میں استعمال ہونے والے الفاظ کی ساخت کیسی ہے؟|سادگی اور موسیقیت سے بھرپور|سخت اور ثقیل|غیر فصیح|غیر ملکی|سادگی اور موسیقیت سے بھرپور|MIC-4_U2_T2.1.1|30
44|مفلسی کے موضوع پر ولی کی یہ غزل اردو ادب میں کیا حیثیت رکھتی ہے؟|ایک شاہکار اور یادگار غزل|ایک معمولی نظم|ایک غیر اہم تحریر|ایک نامکمل کوشش|ایک شاہکار اور یادگار غزل|MIC-4_U2_T2.1.1|30
45|ولی کی اس غزل میں انسان کا سب سے بڑا دکھ کیا بتایا گیا ہے؟|بے توقیری اور مفلسی کا دکھ|گھر کا چھوٹنا|سفر کی تھکان|بیماری کا خوف|بے توقیری اور مفلسی کا دکھ|MIC-4_U2_T2.1.1|30
46|مفلسی انسان کو دوسروں کا کیا بنا دیتی ہے؟|محتاج اور دستِ نگر|حاکم|استاد|رہنما|محتاج اور دستِ نگر|MIC-4_U2_T2.1.1|30
47|ولی نے غزل "مفلسی سب بہار کھوتی ہے" میں کس اندازِ سخن کو اپنایا ہے؟|سلیس دکنی و شمالی امتزاجی اسلوب|صرف فارسی اسلوب|صرف عربی اسلوب|صرف انگریزی اسلوب|سلیس دکنی و شمالی امتزاجی اسلوب|MIC-4_U2_T2.1.1|30
48|غزل کا پیغام انسان کو کس بات کی طرف متوجہ کرتا ہے؟|غریبوں کے احوال اور معاشرتی ناہمواری پر غور کرنے کی طرف|دولت جمع کرنے کی طرف|جنگ کرنے کی طرف|تارک الدنیا ہونے کی طرف|غریبوں کے احوال اور معاشرتی ناہمواری پر غور کرنے کی طرف|MIC-4_U2_T2.1.1|30
49|مفلسی کی وجہ سے انسان کے اخلاق اور رویے کو لوگ کیسا سمجھتے ہیں؟|اس کی عاجزی کو بھی اس کی کمزوری مانا جاتا ہے|اسے بادشاہ مانا جاتا ہے|اس کی تعظیم کی جاتی ہے|اس کی بات پر عمل کیا جاتا ہے|اس کی عاجزی کو بھی اس کی کمزوری مانا جاتا ہے|MIC-4_U2_T2.1.1|30
50|ولی دکنی کی یہ غزل اردو غزل کی کس روایت کو مضبوط کرتی ہے؟|حقیقت نگاری اور انسانی مسائل کی ترجمانی کو|صرف خیالی داستانوں کو|صرف سحر و جادو کے مضامین کو|صرف در باری قصوں کو|حقیقت نگاری اور انسانی مسائل کی ترجمانی کو|MIC-4_U2_T2.1.1|30
