id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
20|دبستانِ لکھنؤ کے شعرا نے غزل کے علاوہ کس صنفِ سخن کو زبردست فروغ دیا؟|مرثیہ اور مثنوی|قصیدہ|رباعی|آزاد نظم|مرثیہ اور مثنوی|MIC-4_U1_T1.2.2|30
21|دبستانِ لکھنؤ کی غزل میں "سراپا نگاری" کا کیا مطلب ہے؟|محبوب کے جسمانی اعضا اور آرائش کا تفصیل سے بیان|خدا کی صفات کا بیان|شہر کا جائزہ|جنگ کے مناظر|محبوب کے جسمانی اعضا اور آرائش کا تفصیل سے بیان|MIC-4_U1_T1.2.2|30
22|لکھنوی غزل گوئی میں عورتوں کے مخصوص محاورات اور زبان میں شعر کہنے کی صنف کو کیا کہتے ہیں؟|ریختی|واسوخت|ترجیع بند|مسدس|ریختی|MIC-4_U1_T1.2.2|30
23|ریختی کا موجد یا اہم نمائندہ کس شاعر کو مانا جاتا ہے؟|سعادت یار خان رنگین اور انشا|ناسخ|آتش|مصحفی|سعادت یار خان رنگین اور انشا|MIC-4_U1_T1.2.2|30
24|دبستانِ لکھنؤ کی غزل پر کس ماحول کا گہرا اثر تھا؟|نوابی دربار، عیش و نشاط اور لکھنوی تہذیب|جنگزدہ ماحول|ویران بیابان|خانقاہی نظام|نوابی دربار، عیش و نشاط اور لکھنوی تہذیب|MIC-4_U1_T1.2.2|30
25|کس شاعر نے لکھنؤ میں زبان کی تانیثیت اور محاورہ نسواں کو غزل کا حصہ بنایا؟|رنگین اور انشا|ناسخ|آتش|میر حسن|رنگین اور انشا|MIC-4_U1_T1.2.2|30
26|دبستانِ لکھنؤ کے کس غزل گو شاعر کا دیوان "کلامِ آتش" کے نام سے مشہور ہے؟|خواجہ حیدر علی آتش|امام بخش ناسخ|مصحفی|میر انیس|خواجہ حیدر علی آتش|MIC-4_U1_T1.2.2|30
27|امام بخش ناسخ نے غزل گوئی میں کس چیز کو متروک قرار دیا؟|قدیم، غیر فصیح اور نامانوس الفاظ کو|قافیہ کو|ردیف کو|بحر کو|قدیم، غیر فصیح اور نامانوس الفاظ کو|MIC-4_U1_T1.2.2|30
28|دبستانِ لکھنؤ کی غزل میں "ابتذال" سے کیا مراد ہے؟|محبوب کے ذکر میں شوخی اور عامیانہ پن کا حد سے بڑھ جانا|تصوف پر بات کرنا|غم و الم ظاہر کرنا|شہر کی تعریف کرنا|محبوب کے ذکر میں شوخی اور عامیانہ پن کا حد سے بڑھ جانا|MIC-4_U1_T1.2.2|30
29|شعر: "سن تو سہی جہاں میں ہے تیرا فسانہ کیا / کہتی ہے تجھ کو خلقِ خدا غائبانہ کیا" کس لکھنوی شاعر کا ہے؟|خواجہ حیدر علی آتش|امام بخش ناسخ|انشا|جرات|خواجہ حیدر علی آتش|MIC-4_U1_T1.2.2|30
30|دبستانِ لکھنؤ کی زبان کے بارے میں نقادوں کی کیا رائے ہے؟|سلیس، فصیح اور لکھنوی روزمرہ سے مزین|بوجھل اور خشک|صرف سنسکرت آمیز|عربی کی نقل|سلیس، فصیح اور لکھنوی روزمرہ سے مزین|MIC-4_U1_T1.2.2|30
31|دبستانِ لکھنؤ کے کس شاعر کے شاگردوں کی تعداد سب سے زیادہ تھی اور جنہوں نے نظامِ تلمذ قائم کیا؟|امام بخش ناسخ|آتش|مصحفی|انشا|امام بخش ناسخ|MIC-4_U1_T1.2.2|30
32|شعر: "یہ آرزو تھی تجھے گل کے روبرو کرتے / ہم اور بلبلِ بے برگ و نوا گفتگو کرتے" کس کا شاہکار ہے؟|خواجہ حیدر علی آتش|ناسخ|مصحفی|سودا|خواجہ حیدر علی آتش|MIC-4_U1_T1.2.2|30
33|دبستانِ لکھنؤ میں غزل کے موضوعات میں کس چیز کی کمی محسوس کی جاتی ہے؟|عمق، فکر اور روحانی گہرائی|صنعت گری|لفظی سجاوٹ|شوخی|عمق، فکر اور روحانی گہرائی|MIC-4_U1_T1.2.2|30
34|لکھنوی غزل گوئی میں "ضلع جگت" اور "ضلع بازی" سے کیا مراد ہے؟|الفاظ کے جوڑ توڑ اور لفظی کھیل|جنگی مشق|شطرنج کا کھیل|تصوف کا مسئلہ|الفاظ کے جوڑ توڑ اور لفظی کھیل|MIC-4_U1_T1.2.2|30
35|غلام ہمدانی مصحفی کا تعلق کتنے دیوانوں کی تخلیق اور دبستانِ لکھنؤ سے ہے؟|آٹھ دیوان|دو دیوان|ایک دیوان|بارہ دیوان|آٹھ دیوان|MIC-4_U1_T1.2.2|30
36|دبستانِ لکھنؤ میں "چشم و ابرو" اور "لب و رخسار" کی تفصیلات کو کیا کہا جاتا ہے؟|خارجیت اور سراپا نگاری|داخلیت|تصوف|قنوطیت|خارجیت اور سراپا نگاری|MIC-4_U1_T1.2.2|30
37|دبستانِ لکھنؤ کی غزل کس شہر کی رنگین اور پرتعیش تہذیب کی عکس ریز ہے؟|لکھنؤ|دہلی|آگرہ|حیدرآباد|لکھنؤ|MIC-4_U1_T1.2.2|30
38|کس شاعر نے لکھنؤ میں ناسخ کی محاورہ بندی اور قواعد پرستی کا مقابلہ اپنی استادانہ روانی سے کیا؟|خواجہ حیدر علی آتش|مصحفی|میر حسن|رنگین|خواجہ حیدر علی آتش|MIC-4_U1_T1.2.2|30
39|دبستانِ لکھنؤ میں "نشاطیہ عنصر" سے کیا مراد ہے؟|نشاط، خوشی اور زندگی سے لطف اندوزی کا اظہار|غم و اندوہ|موت کا خوف|جنگ کا ماحول|نشاط، خوشی اور زندگی سے لطف اندوزی کا اظہار|MIC-4_U1_T1.2.2|30
40|دبستانِ لکھنؤ میں غزل کے فن کو کیا سمجھا جاتا تھا؟|ایک زبردست صنعت اور مرصع کاری|صرف عبادت|صرف ماتم|صرف فلسفہ|ایک زبردست صنعت اور مرصع کاری|MIC-4_U1_T1.2.2|30
41|مصحفی اور انشا کے درمیان مشاعروں کی چشمک کا تعلق کس شہر کی ادبی فضا سے ہے؟|لکھنؤ|دہلی|رامپور|پٹنہ|لکھنؤ|MIC-4_U1_T1.2.2|30
42|دبستانِ لکھنؤ کی غزل میں "لباس اور زیورات" کے ذکر کی کیا وجہ تھی؟|لکھنوی محفلوں کا پرتعیش ماحول|جنگی ضرورت|صوفیانہ علامات|دیہاتی زندگی|لکھنوی محفلوں کا پرتعیش ماحول|MIC-4_U1_T1.2.2|30
43|دبستانِ لکھنؤ کی غزل پر کس ایرانی اور فارسی اسلوب کا اثر تھا؟|سبکِ ہندی اور متأخرین کا پرشور انداز|قدیم خراسانی اسلوب|عربی قصیدہ گوئی|انگریزی اثرات|سبکِ ہندی اور متأخرین کا پرشور انداز|MIC-4_U1_T1.2.2|30
44|ناسخ کی مکتبِ شاعری کو لکھنؤ میں کیا حیثیت حاصل تھی؟|ایک باقاعدہ اکیڈمی اور زبان کی اصلاح کا مرکز|ایک غیر اہم ادارہ|صرف مذہبی اسکول|صرف موسیقی کی محفل|ایک باقاعدہ اکیڈمی اور زبان کی اصلاح کا مرکز|MIC-4_U1_T1.2.2|30
45|دبستانِ لکھنؤ کے شعرا کے کلام میں کون سی کیفیت کم ہی ملتی ہے؟|دلی درد اور سوز و گداز|لفظی چمک دھمک|قافیہ پیمائی|تہذیبی رنگینی|دلی درد اور سوز و گداز|MIC-4_U1_T1.2.2|30
46|آتش کے اس شعر "باندھنا مضمونِ نو اندیشہِ باطل نہیں" میں کس چیز کی اہمیت بیان کی گئی ہے؟|نئے مضامین کی تلاش اور فکر کی آزادی|پرانے الفاظ کی نقل|قواعد کی پابندی|تصوف|نئے مضامین کی تلاش اور فکر کی آزادی|MIC-4_U1_T1.2.2|30
47|دبستانِ لکھنؤ میں کس نواب کے عہد کو لکھنوی ثقافت کا عروج مانا جاتا ہے؟|نواب واجد علی شاہ|آصف الدولہ|سعادت علی خان|شجاع الدولہ|نواب واجد علی شاہ|MIC-4_U1_T1.2.2|30
48|لکھنؤ کی غزل کا اسلوبِ بیان کیسا تھا؟|صنائع و بدائع سے آراستہ اور سجاوٹ سے بھرپور|سادہ اور بے رنگ|صرف خشک عقل پر مبنی|مکمل طور پر مذہبی|صنائع و بدائع سے آراستہ اور سجاوٹ سے بھرپور|MIC-4_U1_T1.2.2|30
49|دبستانِ لکھنؤ کے کس غزل گو شاعر کی مثنوی "سحر البیان" بھی لسانِ اردو کا شاہکار ہے؟|میر حسن|مصحفی|انشا|ناسخ|میر حسن|MIC-4_U1_T1.2.2|30
50|اردو غزل کی تاریخ میں دبستانِ لکھنؤ کی سب سے بڑی برکات اور دین کیا ہے؟|زبان کی صفائی، فصاحت، روزمرہ اور فنکارانہ سلیقہ|قنوطیت کی اشاعت|ماتم نگاری|قصیدہ گوئی|زبان کی صفائی، فصاحت، روزمرہ اور فنکارانہ سلیقہ|MIC-4_U1_T1.2.2|30
