id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
15|Which fallen angel is characterized as graceful, persuasive, but cowardly and slothful?|Moloch|Belial|Mulciber|Azazel|Belial|MJC-7_U1_T1.1|30
16|What famous line is spoken by Satan in Book 1 regarding the mind's independence?|Better to reign in Hell than serve in Heaven|To be weak is miserable|The mind is its own place|Darkness visible|The mind is its own place|MJC-7_U1_T1.1|30
17|Complete the famous declaration made by Satan in Book 1: Better to reign in Hell, than...|Live in torment|Serve in Heaven|Die in Chaos|Rule on Earth|Serve in Heaven|MJC-7_U1_T1.1|30
18|What phrase does Milton use to describe the gloomy illumination of Hell in Book 1?|Bright shadows|Darkness visible|Dim twilight|Fiery brilliance|Darkness visible|MJC-7_U1_T1.1|30
19|To what monstrous sea creature is Satan compared in a famous epic simile in Book 1?|Behemoth|Kraken|Leviathan|Scylla|Leviathan|MJC-7_U1_T1.1|30
20|What legendary optical instrument created by Galileo is mentioned in Book 1 to describe Satan's shield?|Microscope|Optic glass (Telescope)|Prism|Astrolabe|Optic glass (Telescope)|MJC-7_U1_T1.1|30
21|Which astronomer is explicitly referenced by name in Paradise Lost Book 1?|Copernicus|Galileo|Kepler|Newton|Galileo|MJC-7_U1_T1.1|30
22|What object belonging to Satan is compared to the moon seen through Galileo's telescope?|His spear|His shield|His helmet|His sword|His shield|MJC-7_U1_T1.1|30
23|To what insects are the swarming fallen angels compared as they enter Pandemonium?|Locusts|Bees|Ants|Wasps|Bees|MJC-7_U1_T1.1|30
24|Who raises Satan's standard (banner) in Hell to rally the fallen legions?|Beelzebub|Azazel|Moloch|Belial|Azazel|MJC-7_U1_T1.1|30
25|To what fallen leaves are the defeated angels lying on the fiery lake compared?|Leaves in Vallombrosa|Leaves in Eden|Leaves in Sherwood|Leaves in Athens|Leaves in Vallombrosa|MJC-7_U1_T1.1|30
26|What was Satan's original name in Heaven before his rebellion and fall?|Lucifer|Michael|Gabriel|Raphael|Lucifer|MJC-7_U1_T1.1|30
27|What is the cause of Satan's downfall according to Milton's narrative in Book 1?|Ignorance|Pride and ambition|Cowardice|Jealousy of Adam|Pride and ambition|MJC-7_U1_T1.1|30
28|Which fallen angel was worshipped in pagan history through human and child sacrifices?|Belial|Moloch|Mammon|Dagon|Moloch|MJC-7_U1_T1.1|30
29|Which pagan deity mentioned in Book 1 was half-man and half-fish?|Chemosh|Dagon|Baalim|Osiris|Dagon|MJC-7_U1_T1.1|30
30|What river of fire in Hell is described in Book 1?|Acheron|Phlegethon|Styx|Lethe|Phlegethon|MJC-7_U1_T1.1|30
31|What river of forgetfulness in Hell is mentioned alongside the fiery lakes?|Styx|Acheron|Lethe|Cocytus|Lethe|MJC-7_U1_T1.1|30
32|What key human event forms the primary subject matter of Paradise Lost as a whole?|The Tower of Babel|The Creation of Earth|The Great Flood|Man's First Disobedience (The Fall of Man)|Man's First Disobedience (The Fall of Man)|MJC-7_U1_T1.1|30
33|Which biblical tree's fruit brought mortality into the world according to line 1 of Book 1?|Tree of Life|Forbidden Tree of Knowledge|Oak Tree|Olive Tree|Forbidden Tree of Knowledge|MJC-7_U1_T1.1|30
34|Who is referred to as the Greater Man who will restore humanity in the opening lines?|Moses|Jesus Christ|Abraham|Solomon|Jesus Christ|MJC-7_U1_T1.1|30
35|What physical feature describes the Lake of Hell where the fallen angels lie vanquished?|Boiling mud|Liquid and rolling fire|Frozen glaciers|Dark pitch|Liquid and rolling fire|MJC-7_U1_T1.1|30
36|How does Satan describe his inner resolve and hatred toward God in Book 1?|Fading slowly|Unconquerable will and immortal hate|Weakened by defeat|Regretful and sorrowful|Unconquerable will and immortal hate|MJC-7_U1_T1.1|30
37|What material was dug out of the earth of Hell to build Pandemonium?|Iron|Gold|Bronze|Silver|Gold|MJC-7_U1_T1.1|30
38|What transformation occurs to the gigantic fallen angels to allow them all to fit inside Pandemonium?|They turn into spirits|They shrink to pygmy size|They turn invisible|They merge into one body|They shrink to pygmy size|MJC-7_U1_T1.1|30
39|Who commands the army of Heaven that defeated Satan and his rebel host?|The Son of God (Christ)|Gabriel|Michael|Uriel|The Son of God (Christ)|MJC-7_U1_T1.1|30
40|Which spirit in Book 1 is associated with lust and violence in the streets of cities?|Moloch|Belial|Dagon|Chemosh|Belial|MJC-7_U1_T1.1|30
41|Which Syrian goddess whose yearly wound lured maidens is cataloged among the fallen angels?|Astoreth|Thammuz|Isis|Rimmon|Thammuz|MJC-7_U1_T1.1|30
42|What classic literary tradition does Milton follow by beginning Paradise Lost in the middle of the action?|Epistolary narrative|In media res|Frame narrative|Stream of consciousness|In media res|MJC-7_U1_T1.1|30
43|What object does Satan use to support his steps as he walks across the burning marl of Hell?|A golden staff|His spear (compared to the tallest Norwegian pine)|A iron rod|His heavy sword|His spear (compared to the tallest Norwegian pine)|MJC-7_U1_T1.1|30
44|What is the name of the place where Satan and his council meet at the end of Book 1?|Capital of Hell / Pandemonium|Elysium|Chaos|Tartarus|Capital of Hell / Pandemonium|MJC-7_U1_T1.1|30
45|Which classical epic poets does Milton aim to surpass with his Christian epic?|Chaucer and Spenser|Homer and Virgil|Dante and Petrarch|Ovid and Horace|Homer and Virgil|MJC-7_U1_T1.1|30
46|How does Satan view his condition despite being cast into Hell?|He considers himself completely destroyed|He claims his mind remains free and unchanged|He plans to surrender to God|He accepts his punishment humbly|He claims his mind remains free and unchanged|MJC-7_U1_T1.1|30
47|What sound signals the fallen angels to rise from the fiery lake?|A thunderclap|A warlike trumpet sound|A drum beat|A siren's song|A warlike trumpet sound|MJC-7_U1_T1.1|30
48|What strategy does Satan propose in Book 1 to oppose God indirectly?|Attacking Heaven directly|Perverting God's good creation and corrupting mankind|Offering a peace treaty|Retiring permanently in Hell|Perverting God's good creation and corrupting mankind|MJC-7_U1_T1.1|30
49|Which Egyptian gods are listed among the forms taken by the fallen angels in human history?|Zeus and Hera|Isis, Osiris, and Orus|Thor and Odin|Apollo and Diana|Isis, Osiris, and Orus|MJC-7_U1_T1.1|30
50|What ultimate theme regarding evil is introduced in Satan's speech in Book 1?|Evil will defeat God|Out of evil, God will produce good, while evil seeks only to do ill|Evil is a myth|Evil is stronger than good|Out of evil, God will produce good, while evil seeks only to do ill|MJC-7_U1_T1.1|30
