id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
27|Why does Livia decide to betray Hippolito and Isabella by revealing their secret incest?|To save her own life|In grief and revenge for the murder of her lover Leantino|To please the Duke|To gain Fabricio's property|In grief and revenge for the murder of her lover Leantino|MJC-7_U4_T4.1|30
28|Who is the moral conscience of the play who severely scolds the Duke for his adultery?|Lord Cardinal (the Duke's brother)|Fabricio|The Ward|Guardiano|Lord Cardinal (the Duke's brother)|MJC-7_U4_T4.1|30
29|How does the Duke respond to the Lord Cardinal's moral condemnation?|He repents and joins a monastery|He promises to marry Bianca once Leantino is dead|He executes the Cardinal|He banishes Bianca|He promises to marry Bianca once Leantino is dead|MJC-7_U4_T4.1|30
30|During what event does the final bloody massacre take place in Act 5?|A royal banquet|A wedding masque (play within a play)|A church ceremony|A duel in the forest|A wedding masque (play within a play)|MJC-7_U4_T4.1|30
31|In whose honor is the fatal wedding masque organized?|Isabella and the Ward|Bianca and the Duke|Livia and Leantino|Guardiano and Sordido|Bianca and the Duke|MJC-7_U4_T4.1|30
32|Which mythological role does Livia play in the fatal wedding masque?|Venus|Juno|Diana|Ceres|Juno|MJC-7_U4_T4.1|30
33|How is Livia killed during the masque?|She is stabbed by Hippolito|Isabella throws burning golden incense / poison fumes at her|She drinks poisoned wine|She falls through a trapdoor|Isabella throws burning golden incense / poison fumes at her|MJC-7_U4_T4.1|30
34|How does Guardiano die during the masque?|He falls into a trapdoor with sharp stakes that he had prepared for Hippolito|He is shot with an arrow|Livia poisons him|The Duke stabs him|He falls into a trapdoor with sharp stakes that he had prepared for Hippolito|MJC-7_U4_T4.1|30
35|How is Isabella killed during the masque performance?|She is shot by poison arrows|She is crushed by falling rocks / poisoned by cupids|She stabs herself|She drowns|She is crushed by falling rocks / poisoned by cupids|MJC-7_U4_T4.1|30
36|How does Hippolito die after being wounded by poisoned arrows?|He drinks poison|He runs onto his own sword in despair|He falls from the balcony|The Cardinal executes him|He runs onto his own sword in despair|MJC-7_U4_T4.1|30
37|How does the Duke die at the banquet table?|He is stabbed by Leantino|He accidentally drinks the poisoned wine intended for the Lord Cardinal|He is shot during the masque|He dies of grief|He accidentally drinks the poisoned wine intended for the Lord Cardinal|MJC-7_U4_T4.1|30
38|Who originally prepared the poisoned wine meant for the Lord Cardinal?|Livia|Bianca|Isabella|Guardiano|Bianca|MJC-7_U4_T4.1|30
39|How does Bianca die after seeing the Duke perish from the poisoned wine?|She is executed by the guards|She drinks the remaining poisoned wine deliberately|She is stabbed by Hippolito|She jumps from the tower|She drinks the remaining poisoned wine deliberately|MJC-7_U4_T4.1|30
40|Who delivers the final moral commentary at the conclusion of the tragedy?|Fabricio|Lord Cardinal|The Ward|Sordido|Lord Cardinal|MJC-7_U4_T4.1|30
41|What key theme is highlighted by the title Women Beware Women?|Female solidarity and sisterhood|Female betrayal, rivalry, and women victimizing other women|The superiority of women over men|Romantic constancy|Female betrayal, rivalry, and women victimizing other women|MJC-7_U4_T4.1|30
42|Which genre of Jacobean drama does Women Beware Women represent?|Pastoral Comedy|Jacobean Revenge Tragedy|History Play|Restoration Farce|Jacobean Revenge Tragedy|MJC-7_U4_T4.1|30
43|What social force drives characters like Leantino, Fabricio, and Livia to corrupt morality?|Religious zeal|Commercialism, lust, money, and social ambition|Foreign invasion|Patriotic duty|Commercialism, lust, money, and social ambition|MJC-7_U4_T4.1|30
44|How does Middleton portray love and marriage in Florence throughout the play?|As a sacred spiritual bond|As a transaction or commodity bought and sold for wealth and status|As a peaceful rustic romance|As an impossible dream|As a transaction or commodity bought and sold for wealth and status|MJC-7_U4_T4.1|30
45|What comic relief elements are provided in the play?|The buffoonery and coarse behavior of the Ward and Sordido|Dancing fairies|A singing chorus|A court jester|The buffoonery and coarse behavior of the Ward and Sordido|MJC-7_U4_T4.1|30
46|Which character represents the hypocrisy of noble elite society in Florence?|The Duke|Lord Cardinal|Leantino's Mother|Sordido|The Duke|MJC-7_U4_T4.1|30
47|In Act 1, how does Leantino describe Bianca after sneaking her away from Venice?|As his stolen treasure and greatest prize|As a heavy burden|As a foolish girl|As his enemy|As his stolen treasure and greatest prize|MJC-7_U4_T4.1|30
48|Why is Bianca initially reluctant to stay in Leantino's mother's house?|She misses her rich family and luxurious lifestyle|She hates Leantino|She wants to go to church|She fears the plague|She misses her rich family and luxurious lifestyle|MJC-7_U4_T4.1|30
49|What aspect of Jacobean tragedy is demonstrated by the ending of Act 5?|A peaceful reconciliation|A cataclysmic, irony-filled climax where all corrupt characters destroy each other|A comedic double wedding|A military victory|A cataclysmic, irony-filled climax where all corrupt characters destroy each other|MJC-7_U4_T4.1|30
50|Which famous play by Thomas Middleton also deals with themes of sexual obsession and murder alongside Women Beware Women?|The Changeling|Volpone|The Spanish Tragedy|The Duchess of Malfi|The Changeling|MJC-7_U4_T4.1|30
