id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|What activity does the speaker tell sea-discoverers to pursue while the lovers stay in their room?|Let sea-discoverers to new worlds have gone|Let them stop sailing|Let them bring gold|Let them write maps|Let sea-discoverers to new worlds have gone|MJC-7_U2_T2.2|30
14|What does the speaker leave for map-makers and cartographers in Stanza 2?|Let maps to other, worlds on worlds have shown|Let them measure our room|Let them draw our portraits|Let them burn their maps|Let maps to other, worlds on worlds have shown|MJC-7_U2_T2.2|30
15|Complete the line: Let us possess one world, each hath one, and...|is one|rules one|owns one|sees one|is one|MJC-7_U2_T2.2|30
16|Where do the lovers see their reflection in Stanza 3?|In a glass mirror|My face in thine eye, thine in mine appears|In a bowl of water|In the window pane|My face in thine eye, thine in mine appears|MJC-7_U2_T2.2|30
17|How are the hearts of the lovers described as they look into each other's eyes?|Cold and distant|And true plain hearts do in the faces rest|Full of doubt|Broken and sad|And true plain hearts do in the faces rest|MJC-7_U2_T2.2|30
18|What geographical image is used to describe their two faces/eyes in Stanza 3?|Where can we find two fitter hemispheres|Two wide oceans|Two dark caves|Two distant islands|Where can we find two fitter hemispheres|MJC-7_U2_T2.2|30
19|Why are the lovers' two hemispheres better than the earth's actual geographical hemispheres?|They have gold|Without sharp north, without declining west|They are larger|They have no oceans|Without sharp north, without declining west|MJC-7_U2_T2.2|30
20|What does the sharp north represent symbolically in the poem?|Winter coldness and harshness|True direction|A sailing route|The Arctic circle|Winter coldness and harshness|MJC-7_U2_T2.2|30
21|What does the declining west represent symbolically in the poem?|Sunset, decay, and death|The evening breeze|Wealth of the West Indies|New opportunities|Sunset, decay, and death|MJC-7_U2_T2.2|30
22|According to 17th-century medical/alchemical philosophy in Stanza 3, why does something die or decay?|Whatever dies was not mixed equally|Because of old age|Due to physical injury|Because of cold weather|Whatever dies was not mixed equally|MJC-7_U2_T2.2|30
23|What condition ensures that the lovers' love will never die?|If our two loves be one, or, thou and I / Love so alike, that none do slacken, none can die|If they drink a magic potion|If they live in a castle|If they pray every morning|If our two loves be one, or, thou and I / Love so alike, that none do slacken, none can die|MJC-7_U2_T2.2|30
24|How many stanzas comprise the poem The Good Morrow?|Two|Three|Four|Five|Three|MJC-7_U2_T2.2|30
25|How many lines are in each stanza of The Good Morrow?|Five|Six|Seven|Eight|Seven|MJC-7_U2_T2.2|30
26|What is the rhyme scheme of each seven-line stanza in The Good Morrow?|AABBCCC|ABABCCC|ABABCDE|ABBAABB|ABABCCC|MJC-7_U2_T2.2|30
27|What poetic structure is formed by the last three lines (CCC) of each stanza?|A triplet / rhyming tercet|A heroic couplet|An unrhymed coda|A refrain|A triplet / rhyming tercet|MJC-7_U2_T2.2|30
28|What is the predominant poetic meter used in the first six lines of each stanza?|Iambic Tetrameter|Iambic Pentameter|Trochaic Octameter|Anapestic Trimeter|Iambic Pentameter|MJC-7_U2_T2.2|30
29|The final (seventh) line of each stanza in The Good Morrow expands into an|Alexandrine (Iambic Hexameter)|Iambic Dimeter|Spenserian Stanza|Trochaic Tetrameter|Alexandrine (Iambic Hexameter)|MJC-7_U2_T2.2|30
30|What primary conceit is central to The Good Morrow?|Love as a lethal poison|The lovers as a complete, self-contained, immortal world|Love as a military battle|The beloved as a fading flower|The lovers as a complete, self-contained, immortal world|MJC-7_U2_T2.2|30
31|What phase of John Donne's life is represented by poems like The Good Morrow?|His late period as Dean of St. Paul's|His early secular, erotic, and love poetry phase|His period of exile in France|His political career in Parliament|His early secular, erotic, and love poetry phase|MJC-7_U2_T2.2|30
32|Which philosophical concept is reflected in the idea of the microcosm reflecting the macrocosm?|Platonic and Renaissance Metaphysics|Empiricism|Marxism|Existentialism|Platonic and Renaissance Metaphysics|MJC-7_U2_T2.2|30
33|What does the speaker mean by country pleasures in Stanza 1?|Sophisticated court life|Childish, simple, or purely physical pleasures|Agricultural work|Hunting in the woods|Childish, simple, or purely physical pleasures|MJC-7_U2_T2.2|30
34|How does Donne treat physical love versus spiritual love in The Good Morrow?|He rejects physical love completely|He integrates physical and spiritual love into a unified, harmonious whole|He considers physical love sinful|He prefers physical love over spiritual union|He integrates physical and spiritual love into a unified, harmonious whole|MJC-7_U2_T2.2|30
35|What historical era's voyages of discovery influenced the imagery in Stanza 2?|The Industrial Revolution|The Age of Discovery / Renaissance Exploration|The Crusades|The Victorian Colonial Era|The Age of Discovery / Renaissance Exploration|MJC-7_U2_T2.2|30
36|Which word in Stanza 3 means to loosen, diminish, or decrease in intensity?|Slacken|Wean|Control|Possess|Slacken|MJC-7_U2_T2.2|30
37|In the line For love, all love of other sights controls, what does controls mean?|Destroys|Makes all other sights irrelevant or insignificant|Rules over the kingdom|Monitors strictly|Makes all other sights irrelevant or insignificant|MJC-7_U2_T2.2|30
38|What tone marks the transition from Stanza 1 to Stanza 2 in The Good Morrow?|From casual reflection/wonder to celebratory awakening|From anger to sorrow|From fear to panic|From laughter to tears|From casual reflection/wonder to celebratory awakening|MJC-7_U2_T2.2|30
39|What figure of speech is used in makes one little room an everywhere?|Paradox and Hyperbole|Simile|Onomatopoeia|Understatement|Paradox and Hyperbole|MJC-7_U2_T2.2|30
40|Who were the Seven Sleepers in the Christian and Islamic tradition referenced by Donne?|Seven kings who built a city|Seven Christian youths who hid in a cave to escape persecution and slept for centuries|Seven sailors who sailed around the world|Seven philosophers of ancient Greece|Seven Christian youths who hid in a cave to escape persecution and slept for centuries|MJC-7_U2_T2.2|30
41|What contrast is established between the lovers and world explorers?|Explorers seek external physical worlds while lovers possess the ultimate internal world|Explorers are richer|Lovers want to go on a voyage|Explorers have no love|Explorers seek external physical worlds while lovers possess the ultimate internal world|MJC-7_U2_T2.2|30
42|What does my troth mean in the opening line I wonder, by my troth?|By my truth / on my honor|By my luck|By my faith in God|By my word of law|By my truth / on my honor|MJC-7_U2_T2.2|30
43|In Stanza 1, any past beauty seen by the speaker was merely a...|Fading shadow|Dream / anticipation of his current beloved|Distraction|False illusion|Dream / anticipation of his current beloved|MJC-7_U2_T2.2|30
44|How is the love described in The Good Morrow different from ordinary physical passion?|It is temporary|It awakens the soul and creates an immortal, balanced union|It is based on secrecy|It causes heartbreak|It awakens the soul and creates an immortal, balanced union|MJC-7_U2_T2.2|30
45|What physical feature of the lovers' eyes reflects their devotion?|Their tears|The miniature reflection of each other's face in their pupils|Their bright color|Their closed eyelids|The miniature reflection of each other's face in their pupils|MJC-7_U2_T2.2|30
46|Which characteristic of Metaphysical poetry is evident in the line Whatever dies was not mixed equally?|Use of scholastic philosophy and science in love poetry|Simple pastoral imagery|Use of folklore|Unrhymed free verse|Use of scholastic philosophy and science in love poetry|MJC-7_U2_T2.2|30
47|What does the speaker mean by each hath one, and is one?|Each lover possesses a world and together they form one unified world|Each has a separate house|Each is a ruler of a nation|Each has a map|Each lover possesses a world and together they form one unified world|MJC-7_U2_T2.2|30
48|What quality makes their love immortal according to the final line?|Its equal, unslackening, and perfectly balanced nature|Their youth|Their physical health|Their wealth|Its equal, unslackening, and perfectly balanced nature|MJC-7_U2_T2.2|30
49|How does Donne start the poem in terms of speaker's voice?|With an abrupt, conversational, and direct question|With a formal invocation|With a detailed description of nature|With a sad lamentation|With an abrupt, conversational, and direct question|MJC-7_U2_T2.2|30
50|What ultimate feeling does The Good Morrow convey about true love?|That it transcends physical boundaries, time, and death itself|That it is a painful burden|That it depends on worldly fortune|That it is fleeting and short-lived|That it transcends physical boundaries, time, and death itself|MJC-7_U2_T2.2|30
