id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
29|What dramatic event brings the con games to a sudden halt in Act 5?|The house catches fire|The unexpected return of Lovewit, the master of the house|The arrest of Subtle|The death of Mammon|The unexpected return of Lovewit, the master of the house|MJC-7_U3_T3.1|30
30|How does Jeremy (Face) save himself when Lovewit returns?|He runs away|He confesses everything and helps Lovewit marry Dame Pliant|He blames Subtle entirely|He pretends to be dead|He confesses everything and helps Lovewit marry Dame Pliant|MJC-7_U3_T3.1|30
31|What happens to Subtle and Dol Common at the end of the play?|They are sent to prison|They escape over the back wall empty-handed|They are executed|They become rich|They escape over the back wall empty-handed|MJC-7_U3_T3.1|30
32|Who ultimately wins the hand of the wealthy Dame Pliant and keeps the gulls' goods?|Face|Lovewit|Surly|Subtle|Lovewit|MJC-7_U3_T3.1|30
33|Which dramatic subgenre of Renaissance drama does The Alchemist belong to?|Comedy of Humours / City Comedy|Revenge Tragedy|Pastoral Romance|History Play|Comedy of Humours / City Comedy|MJC-7_U3_T3.1|30
34|How does Ben Jonson adhere to the Classical Unities in The Alchemist?|It takes place in one day, one location, and follows one main action|It spans twenty years across three countries|It has multiple unrelated subplots|It breaks all unities completely|It takes place in one day, one location, and follows one main action|MJC-7_U3_T3.1|30
35|What term is used in the play to refer to the victims tricked by the con artists?|Gulls|Knaves|Fools|Pigeons|Gulls|MJC-7_U3_T3.1|30
36|What pseudo-scientific practice forms the main deception of the play?|Astrology|Alchemy|Necromancy|Palmistry|Alchemy|MJC-7_U3_T3.1|30
37|What is the primary moral vice satirized throughout The Alchemist?|Greed and human gullibility|Lust|Lying|Cowardice|Greed and human gullibility|MJC-7_U3_T3.1|30
38|In the Prologue, where does Jonson state that the scene of the play is laid?|London|Rome|Athens|Venice|London|MJC-7_U3_T3.1|30
39|What relationship exists among Subtle, Face, and Dol at the opening of Act 1 Scene 1?|They are arguing violently over their shares of profit|They are singing happily|They are holding a funeral|They are praying together|They are arguing violently over their shares of profit|MJC-7_U3_T3.1|30
40|What formal agreement keeps the three fraudsters together despite their quarrels?|The Venture Tripartite|The Blackfriars Pact|The Alchemist Treaty|The London Guild|The Venture Tripartite|MJC-7_U3_T3.1|30
41|What assistant persona does Face adopt while working in Subtle's laboratory?|Lungs or Uren|Captain|Doctor|Priest|Lungs or Uren|Lungs or Uren|MJC-7_U3_T3.1|30
42|Why is Face called Lungs by Sir Epicure Mammon?|Because he breathes heavily|Because he blows the furnace bellows constantly in the lab|Because he talks too much|Because he has a loud voice|Because he blows the furnace bellows constantly in the lab|MJC-7_U3_T3.1|30
43|What is Sir Epicure Mammon's primary motivation for obtaining gold?|To donate to the poor|To indulge in limitless sensory and sexual luxuries|To fund a war|To buy a title|To indulge in limitless sensory and sexual luxuries|MJC-7_U3_T3.1|30
44|How does Ananias react when Subtle uses Latin and complex alchemical terms?|He praises Subtle|He condemns them as heathenish and demonic words|He takes notes|He laughs|He condemns them as heathenish and demonic words|MJC-7_U3_T3.1|30
45|Which literary contemporary praised Ben Jonson's plot of The Alchemist as one of the three most perfect plots in literature?|Samuel Taylor Coleridge|T. S. Eliot|John Dryden|Matthew Arnold|Samuel Taylor Coleridge|MJC-7_U3_T3.1|30
46|Which two other plays form Coleridge's trio of perfect plots alongside The Alchemist?|Hamlet and Macbeth|Oedipus Rex and Tom Jones|King Lear and Othello|Doctor Faustus and Volpone|Oedipus Rex and Tom Jones|MJC-7_U3_T3.1|30
47|What does the title symbol of alchemy represent metaphorically in the play?|True magic|Transformation of human greed into self-deception and folly|Divine wisdom|Scientific progress|Transformation of human greed into self-deception and folly|MJC-7_U3_T3.1|30
48|Why does Lovewit forgive his servant Jeremy at the end?|Because Jeremy is his relative|Because Jeremy provided him with a rich young wife and clever entertainment|Because the police forced him to|Because Jeremy paid him money|Because Jeremy provided him with a rich young wife and clever entertainment|MJC-7_U3_T3.1|30
49|What feature of Ben Jonson's writing style is highlighted by the technical jargon used by Subtle?|Realistic observation and meticulous research of alchemy|Poetic imagination|Unstructured free verse|Simple childish language|Realistic observation and meticulous research of alchemy|MJC-7_U3_T3.1|30
50|What is the final outcome for the gulls (victims) who were tricked by Face and Subtle?|They get all their money back|They are left empty-handed, embarrassed, and exposed for their own greed|The con artists are forced to pay them interest|They go to prison|They are left empty-handed, embarrassed, and exposed for their own greed|MJC-7_U3_T3.1|30
