id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|How many stanzas are there in The Sunne Rising?|Two|Three|Four|Five|Three|MJC-7_U2_T2.1|30
17|How many lines are in each stanza of The Sunne Rising?|Eight|Ten|Twelve|Fourteen|Ten|MJC-7_U2_T2.1|30
18|What central poetic conceit dominates John Donne's The Sunne Rising?|The bed/room as the micro-center of the entire universe|Love as a lethal poison|The sun as a divine god|Life as an endless ocean journey|The bed/room as the micro-center of the entire universe|MJC-7_U2_T2.1|30
19|What type of poetic device is used when addressing the inanimate sun directly?|Apostrophe|Hyperbole|Alliteration|Onomatopoeia|Apostrophe|MJC-7_U2_T2.1|30
20|What does the speaker mean by alchemy in all wealth alchemy?|Real pure gold|Fake or counterfeit wealth created by illusion|Chemical science|Ancient philosophy|Fake or counterfeit wealth created by illusion|MJC-7_U2_T2.1|30
21|Which two famous geographical regions of trade are mentioned in Stanza 2?|Both the Indies (East and West Indies)|America and Africa|Rome and Greece|Asia and Europe|Both the Indies (East and West Indies)|MJC-7_U2_T2.1|30
22|What imagery is associated with the East Indies in the poem?|Gold mines|Spice trade|Silk threads|Diamonds|Spice trade|MJC-7_U2_T2.1|30
23|What imagery is associated with the West Indies in the poem?|Gold mines|Spices|Pearls|Tea|Gold mines|MJC-7_U2_T2.1|30
24|Why is the sun told that it is half as happy as the lovers?|Because it is single while they are a pair|Because the world is contracted in their room|Because it has to travel endlessly|Because it is getting old|Because the world is contracted in their room|MJC-7_U2_T2.1|30
25|In what age or condition does the speaker describe the sun in the final stanza?|Young and energetic|Thy age asks ease|Eternally immortal|Fading and dying|Thy age asks ease|MJC-7_U2_T2.1|30
26|By telling the sun to shine on their room, what does the sun effectively shine on?|Just two people|Everywhere / the entire world|Nothing important|An empty space|Everywhere / the entire world|MJC-7_U2_T2.1|30
27|Which rhyme scheme is followed in each ten-line stanza of The Sunne Rising?|ABBACDCDEE|ABBACDDCEE|ABABCDCDEE|AABBCCDDEE|ABBACDCDEE|MJC-7_U2_T2.1|30
28|What century was John Donne active in as a leading Metaphysical poet?|15th Century|17th Century|18th Century|19th Century|17th Century|MJC-7_U2_T2.1|30
29|What characteristic of Metaphysical poetry is prominent in The Sunne Rising?|Use of elaborate conceits and colloquial direct address|Simple nature descriptions|Strict adherence to pastoral romance|Avoidance of intellectual metaphors|Use of elaborate conceits and colloquial direct address|MJC-7_U2_T2.1|30
30|Who are the country ants called to harvest by the sun in Stanza 1?|Small insects|Country ants to harvest offices (labourers/farmers)|Soldiers|Monks|Country ants to harvest offices (labourers/farmers)|MJC-7_U2_T2.1|30
31|What does the speaker tell the sun about the eyes of his beloved?|They are closed in sleep|They are so bright they could blind the sun|They are crying|They are looking out the window|They are so bright they could blind the sun|MJC-7_U2_T2.1|30
32|What is the overall mood of the poem by the end of Stanza 3?|Triumphant, intimate, and supreme confidence in love|Depressed and lonely|Fearful of daylight|Anxious about the future|Triumphant, intimate, and supreme confidence in love|MJC-7_U2_T2.1|30
33|How does the opening of the poem break traditional petrarchan love poetry conventions?|It starts with a polite compliment|It opens with an abrupt, informal, and abrasive command to the sun|It is written as a solemn funeral chant|It praises the sun as a benevolent deity|It opens with an abrupt, informal, and abrasive command to the sun|MJC-7_U2_T2.1|30
34|What does the phrase ragges of time refer to in Stanza 1?|Old clothes|Hours, days, months, and years|Old manuscripts|Fading memories|Hours, days, months, and years|MJC-7_U2_T2.1|30
35|What job does the sun perform each morning that annoys the speaker?|Waking up lovers through windows and curtains|Lighting the fields|Heating the ocean|Ringing morning church bells|Waking up lovers through windows and curtains|MJC-7_U2_T2.1|30
36|Which phrase best describes the lovers' room in the poem's conceptual logic?|A small prison|A microcosm of the entire world|A temporary shelter|An isolated cave|A microcosm of the entire world|MJC-7_U2_T2.1|30
37|What does the speaker ask the sun to tell him about the kings he saw yesterday?|Whether they are still alive|That they are all lying in bed right here with the lovers|That they lost their wars|That they built new palaces|That they are all lying in bed right here with the lovers|MJC-7_U2_T2.1|30
38|Why does the sun's age require ease according to Stanza 3?|Because it has been shining for thousands of years|Because it is wintertime|Because the universe is shrinking|Because the sun requested rest|Because it has been shining for thousands of years|MJC-7_U2_T2.1|30
39|What relationship does the speaker establish between love and time?|Time controls love|Love is independent of time's constraints|Love fades as time passes|Time creates love|Love is independent of time's constraints|MJC-7_U2_T2.1|30
40|In what volume of Donne's poetry was The Sunne Rising published posthumously in 1633?|Songs and Sonnets|Holy Sonnets|Anatomy of the World|Devotions upon Emergent Occasions|Songs and Sonnets|MJC-7_U2_T2.1|30
41|What is the meter structure of lines in each stanza of The Sunne Rising?|Uniform iambic pentameter throughout|Varying line lengths from iambic dimeter/tetrameter to pentameter|Free verse with no meter|Pure trochaic octameter|Varying line lengths from iambic dimeter/tetrameter to pentameter|MJC-7_U2_T2.1|30
42|What role does the speaker play in relation to the sun throughout the poem?|A helpless victim|A commanding figure who dictates terms to the sun|A worshipful devotee|A neutral scientist|A commanding figure who dictates terms to the sun|MJC-7_U2_T2.1|30
43|Which word describes the sun's rays in Stanza 2?|Reverend and strong|Faint and dim|Soft and gentle|Cold and distant|Reverend and strong|MJC-7_U2_T2.1|30
44|What does the speaker urge court-huntsmen to do instead of disturbing lovers?|Go hunt the king with ride|Go to sleep|Protect the castle|Sail to India|Go hunt the king with ride|MJC-7_U2_T2.1|30
45|Which theme is central to The Sunne Rising?|The omnipotence and self-sufficiency of true love|The inevitability of death|The duty of citizens to the king|The scientific movement of planets|The omnipotence and self-sufficiency of true love|MJC-7_U2_T2.1|30
46|What does the speaker mean when he says Nothing else is?|Only their love has true existence and reality|Nothing exists in the room|The sun does not exist|The world is an empty void|Only their love has true existence and reality|MJC-7_U2_T2.1|30
47|How does the poem redefine spatial geography?|It expands the room into the entire universe|It contracts the entire universe into the lovers' bedroom|It denies the existence of foreign countries|It claims England is the center of earth|It contracts the entire universe into the lovers' bedroom|MJC-7_U2_T2.1|30
48|What figure of speech is She is all states, and all princes I?|Simile|Metaphor / Hyperbole|Personification|Onomatopoeia|Metaphor / Hyperbole|MJC-7_U2_T2.1|30
49|What dramatic quality is evident in the opening line Busy old fool, unruly sun?|Monologue spoken like a theatrical dramatic speech|Choral singing|Narrative description|Whispered prayer|Monologue spoken like a theatrical dramatic speech|MJC-7_U2_T2.1|30
50|What ultimate resolution does the speaker offer to the sun at the end of the poem?|To leave them alone forever|To make its job easier by shining only on their bed|To stop rising completely|To shine only on kings|To make its job easier by shining only on their bed|MJC-7_U2_T2.1|30
